univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KOSDAQ 150,0.1,0.15,0.3,0.45,10,14,49.43,22.77,2.171,2106.04,27.4,1.22
KOSDAQ 150,0.1,0.15,0.35,0.4,3,4,47.43,26.02,1.823,1888.07,25.39,1.248
KOSDAQ 150,0.1,0.15,0.35,0.4,5,7,41.39,26.35,1.571,1340.55,19.35,1.28
KOSDAQ 150,0.1,0.15,0.35,0.4,7,10,34.95,21.96,1.592,906.16,12.92,1.2
KOSDAQ 150,0.1,0.15,0.35,0.4,10,14,46.35,22.93,2.021,1778.51,24.31,1.392
KOSDAQ 150,0.1,0.15,0.4,0.35,3,4,42.11,26.02,1.619,1398.43,20.08,1.151
KOSDAQ 150,0.1,0.15,0.4,0.35,5,7,44.27,25.7,1.723,1583.17,22.24,1.348
KOSDAQ 150,0.1,0.15,0.4,0.35,7,10,47.23,21.96,2.151,1868.24,25.2,1.257
KOSDAQ 150,0.1,0.15,0.4,0.35,10,14,43.13,21.63,1.994,1483.13,21.1,1.319
KOSDAQ 150,0.1,0.15,0.45,0.3,3,4,51.74,26.93,1.921,2382.81,29.71,1.332
KOSDAQ 150,0.1,0.15,0.45,0.3,5,7,46.42,24.47,1.897,1785.79,24.39,1.396
KOSDAQ 150,0.1,0.15,0.45,0.3,7,10,49.43,21.41,2.309,2105.55,27.39,1.3
KOSDAQ 150,0.1,0.15,0.45,0.3,10,14,42.3,21.62,1.957,1413.45,20.26,1.302
KOSDAQ 150,0.1,0.15,0.5,0.25,3,4,54.9,26.51,2.071,2810.2,32.87,1.402
KOSDAQ 150,0.1,0.15,0.5,0.25,5,7,46.81,24.47,1.913,1825.04,24.78,1.404
KOSDAQ 150,0.1,0.15,0.5,0.25,7,10,52.25,21.41,2.44,2447.04,30.21,1.293
KOSDAQ 150,0.1,0.15,0.5,0.25,10,14,45.37,21.96,2.066,1684.03,23.34,1.104
KOSDAQ 150,0.1,0.15,0.55,0.2,3,4,51.0,26.81,1.902,2290.79,28.87,1.341
KOSDAQ 150,0.1,0.15,0.55,0.2,5,7,47.7,24.94,1.913,1917.01,25.67,1.44
KOSDAQ 150,0.1,0.15,0.55,0.2,7,10,52.94,21.3,2.485,2538.43,30.91,1.353
KOSDAQ 150,0.1,0.15,0.55,0.2,10,14,40.64,21.91,1.855,1282.68,18.6,1.269
KOSDAQ 150,0.1,0.15,0.6,0.15,3,4,52.29,30.47,1.716,2453.01,30.36,1.375
KOSDAQ 150,0.1,0.15,0.6,0.15,5,7,52.17,23.66,2.205,2437.24,30.14,1.51
KOSDAQ 150,0.1,0.15,0.6,0.15,7,10,50.22,21.3,2.357,2196.83,28.18,1.308
KOSDAQ 150,0.1,0.15,0.6,0.15,10,14,42.61,21.69,1.964,1439.29,20.58,1.059
KOSDAQ 150,0.1,0.15,0.65,0.1,3,4,48.17,31.91,1.51,1966.15,26.42,1.289
KOSDAQ 150,0.1,0.15,0.65,0.1,5,7,60.67,23.66,2.564,3755.89,38.63,1.279
KOSDAQ 150,0.1,0.15,0.65,0.1,7,10,55.33,23.39,2.366,2872.59,33.3,1.05
KOSDAQ 150,0.1,0.15,0.65,0.1,10,14,43.06,23.0,1.872,1476.7,21.02,1.066
KOSDAQ 150,0.1,0.15,0.7,0.05,3,4,53.17,26.02,2.044,2568.33,31.23,1.379
KOSDAQ 150,0.1,0.15,0.7,0.05,5,7,58.73,25.41,2.311,3412.81,36.7,1.251
KOSDAQ 150,0.1,0.15,0.7,0.05,7,10,55.93,23.96,2.335,2961.91,33.9,1.057
KOSDAQ 150,0.1,0.15,0.7,0.05,10,14,41.26,22.76,1.813,1330.91,19.23,1.032
KOSDAQ 150,0.1,0.15,0.75,0.0,3,4,51.94,29.49,1.761,2408.15,30.01,1.359
KOSDAQ 150,0.1,0.15,0.75,0.0,5,7,57.7,23.66,2.439,3239.74,35.66,1.236
KOSDAQ 150,0.1,0.15,0.75,0.0,7,10,56.16,23.78,2.362,2997.73,34.13,1.058
KOSDAQ 150,0.1,0.15,0.75,0.0,10,14,38.44,22.56,1.703,1124.43,16.4,0.982
KOSDAQ 150,0.1,0.2,0.0,0.7,3,4,27.18,49.53,0.549,537.01,5.09,0.749
KOSDAQ 150,0.1,0.2,0.0,0.7,5,7,50.36,27.43,1.836,2213.82,28.33,0.757
KOSDAQ 150,0.1,0.2,0.0,0.7,7,10,49.02,23.83,2.057,2059.64,26.99,0.891
KOSDAQ 150,0.1,0.2,0.0,0.7,10,14,56.36,22.42,2.514,3027.85,34.33,0.989
KOSDAQ 150,0.1,0.2,0.05,0.65,3,4,41.75,30.27,1.379,1369.45,19.72,0.993
KOSDAQ 150,0.1,0.2,0.05,0.65,5,7,49.33,29.83,1.653,2094.15,27.29,0.748
KOSDAQ 150,0.1,0.2,0.05,0.65,7,10,49.18,23.57,2.087,2077.24,27.14,0.896
KOSDAQ 150,0.1,0.2,0.05,0.65,10,14,51.76,23.46,2.207,2385.2,29.73,1.118
KOSDAQ 150,0.1,0.2,0.1,0.6,3,4,40.5,33.79,1.199,1272.63,18.47,0.973
KOSDAQ 150,0.1,0.2,0.1,0.6,5,7,52.55,25.93,2.027,2486.2,30.51,0.78
KOSDAQ 150,0.1,0.2,0.1,0.6,7,10,49.15,24.05,2.043,2073.82,27.11,0.903
KOSDAQ 150,0.1,0.2,0.1,0.6,10,14,50.66,22.6,2.241,2249.89,28.63,1.103
KOSDAQ 150,0.1,0.2,0.15,0.55,3,4,42.92,37.58,1.142,1465.3,20.89,1.007
KOSDAQ 150,0.1,0.2,0.15,0.55,5,7,61.03,25.15,2.427,3824.19,39.0,0.853
KOSDAQ 150,0.1,0.2,0.15,0.55,7,10,48.87,24.09,2.028,2043.12,26.84,0.9
KOSDAQ 150,0.1,0.2,0.15,0.55,10,14,48.52,22.44,2.162,2004.42,26.49,1.081
KOSDAQ 150,0.1,0.2,0.2,0.5,3,4,36.45,34.39,1.06,995.4,14.41,1.018
KOSDAQ 150,0.1,0.2,0.2,0.5,5,7,66.02,25.98,2.541,4863.97,43.99,0.894
KOSDAQ 150,0.1,0.2,0.2,0.5,7,10,48.06,25.1,1.915,1954.65,26.03,0.89
KOSDAQ 150,0.1,0.2,0.2,0.5,10,14,49.07,23.35,2.101,2064.91,27.03,1.094
KOSDAQ 150,0.1,0.2,0.25,0.45,3,4,41.51,30.91,1.343,1350.35,19.48,1.136
KOSDAQ 150,0.1,0.2,0.25,0.45,5,7,39.94,25.98,1.537,1230.98,17.91,1.237
KOSDAQ 150,0.1,0.2,0.25,0.45,7,10,46.39,24.01,1.932,1783.0,24.36,0.979
KOSDAQ 150,0.1,0.2,0.25,0.45,10,14,49.76,23.16,2.149,2144.14,27.73,0.999
KOSDAQ 150,0.1,0.2,0.3,0.4,3,4,47.95,26.46,1.812,1942.71,25.91,1.261
KOSDAQ 150,0.1,0.2,0.3,0.4,5,7,41.25,27.44,1.503,1330.14,19.22,1.271
KOSDAQ 150,0.1,0.2,0.3,0.4,7,10,37.31,24.01,1.554,1049.74,15.28,1.262
KOSDAQ 150,0.1,0.2,0.3,0.4,10,14,44.23,22.71,1.948,1579.23,22.2,1.312
KOSDAQ 150,0.1,0.2,0.35,0.35,3,4,45.12,28.22,1.599,1660.37,23.08,1.206
KOSDAQ 150,0.1,0.2,0.35,0.35,5,7,41.86,28.54,1.466,1377.92,19.83,1.292
KOSDAQ 150,0.1,0.2,0.35,0.35,7,10,39.2,23.56,1.664,1177.6,17.17,1.315
KOSDAQ 150,0.1,0.2,0.35,0.35,10,14,42.19,23.03,1.832,1404.66,20.16,1.291
KOSDAQ 150,0.1,0.2,0.4,0.3,3,4,43.59,26.02,1.676,1522.7,21.56,1.207
KOSDAQ 150,0.1,0.2,0.4,0.3,5,7,41.39,27.06,1.53,1341.1,19.36,1.279
KOSDAQ 150,0.1,0.2,0.4,0.3,7,10,51.27,21.41,2.395,2324.0,29.24,1.345
KOSDAQ 150,0.1,0.2,0.4,0.3,10,14,40.6,22.36,1.816,1279.61,18.56,1.266
KOSDAQ 150,0.1,0.2,0.45,0.25,3,4,50.94,26.02,1.958,2283.95,28.91,1.337
KOSDAQ 150,0.1,0.2,0.45,0.25,5,7,42.99,27.2,1.58,1470.82,20.95,1.32
KOSDAQ 150,0.1,0.2,0.45,0.25,7,10,49.68,21.76,2.284,2134.47,27.65,1.316
KOSDAQ 150,0.1,0.2,0.45,0.25,10,14,42.62,21.94,1.942,1440.23,20.59,1.304
KOSDAQ 150,0.1,0.2,0.5,0.2,3,4,45.78,26.98,1.697,1723.36,23.82,1.249
KOSDAQ 150,0.1,0.2,0.5,0.2,5,7,58.93,23.66,2.491,3445.69,36.89,1.278
KOSDAQ 150,0.1,0.2,0.5,0.2,7,10,49.41,22.37,2.209,2103.76,27.38,1.297
KOSDAQ 150,0.1,0.2,0.5,0.2,10,14,40.48,21.91,1.848,1271.1,18.45,1.267
KOSDAQ 150,0.1,0.2,0.55,0.15,3,4,45.58,26.98,1.69,1704.54,23.46,1.267
KOSDAQ 150,0.1,0.2,0.55,0.15,5,7,41.61,23.66,1.758,1357.75,19.57,1.308
KOSDAQ 150,0.1,0.2,0.55,0.15,7,10,57.62,21.3,2.705,3227.64,35.59,1.076
KOSDAQ 150,0.1,0.2,0.55,0.15,10,14,42.55,21.68,1.963,1434.71,20.52,1.05
KOSDAQ 150,0.1,0.2,0.6,0.1,3,4,44.12,31.91,1.383,1569.52,22.19,1.231
KOSDAQ 150,0.1,0.2,0.6,0.1,5,7,56.64,23.66,2.394,3070.48,34.6,1.228
KOSDAQ 150,0.1,0.2,0.6,0.1,7,10,54.55,23.39,2.332,2759.38,32.52,1.04
KOSDAQ 150,0.1,0.2,0.6,0.1,10,14,43.83,22.99,1.906,1543.3,21.79,1.082
KOSDAQ 150,0.1,0.2,0.65,0.05,3,4,44.36,29.29,1.515,1591.29,22.43,1.23
KOSDAQ 150,0.1,0.2,0.65,0.05,5,7,57.44,23.66,2.428,3198.31,35.41,1.237
KOSDAQ 150,0.1,0.2,0.65,0.05,7,10,54.15,23.96,2.26,2702.28,32.11,1.035
KOSDAQ 150,0.1,0.2,0.65,0.05,10,14,43.13,22.99,1.876,1483.47,21.1,1.072
KOSDAQ 150,0.1,0.2,0.7,0.0,3,4,48.62,31.62,1.538,2015.26,26.68,1.311
KOSDAQ 150,0.1,0.2,0.7,0.0,5,7,55.71,23.66,2.355,2929.45,33.68,1.208
KOSDAQ 150,0.1,0.2,0.7,0.0,7,10,57.3,23.78,2.41,3175.27,35.27,1.073
KOSDAQ 150,0.1,0.2,0.7,0.0,10,14,41.73,22.79,1.831,1367.65,19.7,1.048
KOSDAQ 150,0.1,0.25,0.0,0.65,3,4,41.71,33.77,1.235,1366.28,19.68,0.993
KOSDAQ 150,0.1,0.25,0.0,0.65,5,7,54.25,27.16,1.998,2717.1,32.22,0.705
KOSDAQ 150,0.1,0.25,0.0,0.65,7,10,49.02,23.93,2.048,2059.81,26.99,0.894
KOSDAQ 150,0.1,0.25,0.0,0.65,10,14,52.97,23.61,2.244,2541.39,30.93,0.949
KOSDAQ 150,0.1,0.25,0.05,0.6,3,4,40.76,29.52,1.381,1292.2,18.73,0.975
KOSDAQ 150,0.1,0.25,0.05,0.6,5,7,39.41,28.14,1.4,1192.54,17.38,1.145
KOSDAQ 150,0.1,0.25,0.05,0.6,7,10,50.14,23.93,2.095,2187.47,28.1,0.908
KOSDAQ 150,0.1,0.25,0.05,0.6,10,14,55.35,23.56,2.349,2874.93,33.31,0.979
KOSDAQ 150,0.1,0.25,0.1,0.55,3,4,45.46,32.98,1.379,1693.02,23.43,1.051
KOSDAQ 150,0.1,0.25,0.1,0.55,5,7,43.93,24.12,1.821,1552.16,21.89,1.238
KOSDAQ 150,0.1,0.25,0.1,0.55,7,10,48.29,23.94,2.017,1979.61,26.26,0.821
KOSDAQ 150,0.1,0.25,0.1,0.55,10,14,54.5,23.4,2.329,2751.79,32.46,0.976
KOSDAQ 150,0.1,0.25,0.15,0.5,3,4,39.58,31.49,1.257,1204.5,17.55,1.09
KOSDAQ 150,0.1,0.25,0.15,0.5,5,7,54.19,24.08,2.25,2709.07,32.16,0.903
KOSDAQ 150,0.1,0.25,0.15,0.5,7,10,48.55,24.57,1.976,2007.52,26.51,0.897
KOSDAQ 150,0.1,0.25,0.15,0.5,10,14,51.05,22.82,2.237,2296.79,29.02,0.93
KOSDAQ 150,0.1,0.25,0.2,0.45,3,4,39.62,31.99,1.238,1207.56,17.59,1.111
KOSDAQ 150,0.1,0.25,0.2,0.45,5,7,39.58,26.47,1.495,1204.31,17.54,1.227
KOSDAQ 150,0.1,0.25,0.2,0.45,7,10,48.22,24.65,1.957,1972.48,26.19,1.008
KOSDAQ 150,0.1,0.25,0.2,0.45,10,14,46.43,23.43,1.982,1786.9,24.4,0.951
KOSDAQ 150,0.1,0.25,0.25,0.4,3,4,51.63,30.26,1.706,2368.18,29.59,1.328
KOSDAQ 150,0.1,0.25,0.25,0.4,5,7,42.11,26.66,1.58,1398.55,20.08,1.289
KOSDAQ 150,0.1,0.25,0.25,0.4,7,10,33.94,24.81,1.368,849.74,11.91,1.163
KOSDAQ 150,0.1,0.25,0.25,0.4,10,14,46.83,22.65,2.068,1827.23,24.8,0.958
KOSDAQ 150,0.1,0.25,0.3,0.35,3,4,44.51,29.25,1.522,1604.06,22.47,1.204
KOSDAQ 150,0.1,0.25,0.3,0.35,5,7,43.29,27.23,1.59,1497.04,21.26,1.327
KOSDAQ 150,0.1,0.25,0.3,0.35,7,10,42.84,24.81,1.726,1458.55,20.81,1.177
KOSDAQ 150,0.1,0.25,0.3,0.35,10,14,41.54,23.14,1.795,1352.56,19.51,1.277
KOSDAQ 150,0.1,0.25,0.35,0.3,3,4,39.83,27.93,1.426,1222.82,17.8,1.13
KOSDAQ 150,0.1,0.25,0.35,0.3,5,7,43.19,25.6,1.687,1488.26,21.16,1.33
KOSDAQ 150,0.1,0.25,0.35,0.3,7,10,45.47,23.51,1.934,1693.77,23.44,1.238
KOSDAQ 150,0.1,0.25,0.35,0.3,10,14,42.6,22.59,1.886,1438.45,20.57,1.308
KOSDAQ 150,0.1,0.25,0.4,0.25,3,4,40.48,34.27,1.181,1271.11,18.45,1.146
KOSDAQ 150,0.1,0.25,0.4,0.25,5,7,59.13,24.35,2.429,3480.23,37.09,1.279
KOSDAQ 150,0.1,0.25,0.4,0.25,7,10,46.32,23.96,1.934,1775.9,24.29,1.25
KOSDAQ 150,0.1,0.25,0.4,0.25,10,14,41.38,21.8,1.898,1339.59,19.34,1.282
KOSDAQ 150,0.1,0.25,0.45,0.2,3,4,41.97,28.41,1.477,1386.71,19.93,1.19
KOSDAQ 150,0.1,0.25,0.45,0.2,5,7,61.84,24.02,2.574,3977.36,39.8,1.319
KOSDAQ 150,0.1,0.25,0.45,0.2,7,10,47.47,23.51,2.019,1892.51,25.44,1.207
KOSDAQ 150,0.1,0.25,0.45,0.2,10,14,45.13,21.8,2.07,1661.61,23.1,1.095
KOSDAQ 150,0.1,0.25,0.5,0.15,3,4,42.54,28.42,1.497,1433.23,20.41,1.209
KOSDAQ 150,0.1,0.25,0.5,0.15,5,7,56.01,24.02,2.331,2973.89,33.97,1.237
KOSDAQ 150,0.1,0.25,0.5,0.15,7,10,52.44,22.54,2.326,2472.22,30.41,1.013
KOSDAQ 150,0.1,0.25,0.5,0.15,10,14,39.79,21.83,1.823,1219.77,17.76,1.253
KOSDAQ 150,0.1,0.25,0.55,0.1,3,4,53.49,29.68,1.803,2612.37,31.37,1.415
KOSDAQ 150,0.1,0.25,0.55,0.1,5,7,57.24,23.66,2.419,3165.7,35.21,1.245
KOSDAQ 150,0.1,0.25,0.55,0.1,7,10,54.37,23.39,2.325,2734.52,32.34,1.037
KOSDAQ 150,0.1,0.25,0.55,0.1,10,14,41.34,22.99,1.798,1336.86,19.31,1.029
KOSDAQ 150,0.1,0.25,0.6,0.05,3,4,51.61,28.42,1.816,2365.96,29.67,1.386
KOSDAQ 150,0.1,0.25,0.6,0.05,5,7,58.56,23.66,2.475,3383.54,36.53,1.259
KOSDAQ 150,0.1,0.25,0.6,0.05,7,10,56.79,23.96,2.371,3095.35,34.76,1.068
KOSDAQ 150,0.1,0.25,0.6,0.05,10,14,43.41,22.99,1.888,1507.1,21.38,1.066
KOSDAQ 150,0.1,0.25,0.65,0.0,3,4,43.45,28.42,1.529,1510.74,21.52,1.222
KOSDAQ 150,0.1,0.25,0.65,0.0,5,7,59.93,23.66,2.533,3622.32,37.9,1.274
KOSDAQ 150,0.1,0.25,0.65,0.0,7,10,51.61,23.47,2.199,2366.58,29.58,1.003
KOSDAQ 150,0.1,0.25,0.65,0.0,10,14,42.9,23.32,1.84,1463.9,20.87,1.057
KOSDAQ 150,0.1,0.3,0.0,0.6,3,4,38.93,42.37,0.919,1158.64,16.9,0.946
KOSDAQ 150,0.1,0.3,0.0,0.6,5,7,38.66,28.03,1.379,1140.0,16.63,1.117
KOSDAQ 150,0.1,0.3,0.0,0.6,7,10,52.06,24.2,2.151,2422.76,30.02,0.772
KOSDAQ 150,0.1,0.3,0.0,0.6,10,14,53.06,22.97,2.31,2554.08,31.03,0.955
KOSDAQ 150,0.1,0.3,0.05,0.55,3,4,41.92,40.4,1.038,1383.25,19.89,0.997
KOSDAQ 150,0.1,0.3,0.05,0.55,5,7,43.88,24.86,1.765,1548.09,21.85,1.244
KOSDAQ 150,0.1,0.3,0.05,0.55,7,10,50.11,24.02,2.086,2184.95,28.08,0.84
KOSDAQ 150,0.1,0.3,0.05,0.55,10,14,56.44,22.82,2.473,3039.58,34.4,0.856
KOSDAQ 150,0.1,0.3,0.1,0.5,3,4,39.9,35.77,1.115,1227.7,17.86,1.09
KOSDAQ 150,0.1,0.3,0.1,0.5,5,7,51.14,24.1,2.122,2308.32,29.11,0.87
KOSDAQ 150,0.1,0.3,0.1,0.5,7,10,45.65,23.82,1.917,1710.93,23.62,0.792
KOSDAQ 150,0.1,0.3,0.1,0.5,10,14,54.03,23.62,2.287,2686.55,32.0,0.834
KOSDAQ 150,0.1,0.3,0.15,0.45,3,4,37.07,37.3,0.994,1034.29,15.03,1.04
KOSDAQ 150,0.1,0.3,0.15,0.45,5,7,46.42,24.08,1.927,1785.99,24.39,1.288
KOSDAQ 150,0.1,0.3,0.15,0.45,7,10,50.62,24.35,2.079,2244.88,28.59,1.042
KOSDAQ 150,0.1,0.3,0.15,0.45,10,14,49.43,24.16,2.046,2106.42,27.4,0.912
KOSDAQ 150,0.1,0.3,0.2,0.4,3,4,41.64,37.75,1.103,1360.54,19.61,1.138
KOSDAQ 150,0.1,0.3,0.2,0.4,5,7,37.03,26.0,1.424,1031.85,15.0,1.18
KOSDAQ 150,0.1,0.3,0.2,0.4,7,10,40.93,24.57,1.666,1305.25,18.9,1.137
KOSDAQ 150,0.1,0.3,0.2,0.4,10,14,47.2,22.62,2.087,1864.46,25.16,0.82
KOSDAQ 150,0.1,0.3,0.25,0.35,3,4,40.45,29.46,1.373,1268.56,18.42,1.153
KOSDAQ 150,0.1,0.3,0.25,0.35,5,7,54.17,26.26,2.063,2706.22,32.14,1.202
KOSDAQ 150,0.1,0.3,0.25,0.35,7,10,43.1,24.39,1.767,1480.6,21.07,1.177
KOSDAQ 150,0.1,0.3,0.25,0.35,10,14,47.19,23.12,2.041,1863.78,25.16,0.957
KOSDAQ 150,0.1,0.3,0.3,0.3,3,4,43.21,29.49,1.465,1490.09,21.18,1.197
KOSDAQ 150,0.1,0.3,0.3,0.3,5,7,55.63,27.0,2.061,2917.29,33.6,1.228
KOSDAQ 150,0.1,0.3,0.3,0.3,7,10,43.17,24.07,1.794,1486.86,21.14,1.192
KOSDAQ 150,0.1,0.3,0.3,0.3,10,14,40.61,22.03,1.843,1280.58,18.58,1.256
KOSDAQ 150,0.1,0.3,0.35,0.25,3,4,34.73,32.08,1.083,893.7,12.7,1.035
KOSDAQ 150,0.1,0.3,0.35,0.25,5,7,56.88,28.47,1.998,3108.0,34.84,1.243
KOSDAQ 150,0.1,0.3,0.35,0.25,7,10,44.73,24.19,1.849,1624.83,22.7,1.224
KOSDAQ 150,0.1,0.3,0.35,0.25,10,14,41.05,21.8,1.883,1314.19,19.02,1.272
KOSDAQ 150,0.1,0.3,0.4,0.2,3,4,36.68,28.38,1.292,1009.84,14.65,1.089
KOSDAQ 150,0.1,0.3,0.4,0.2,5,7,58.14,23.81,2.442,3312.89,36.11,1.265
KOSDAQ 150,0.1,0.3,0.4,0.2,7,10,42.67,23.53,1.813,1444.48,20.64,1.167
KOSDAQ 150,0.1,0.3,0.4,0.2,10,14,45.01,21.8,2.064,1650.39,22.98,1.092
KOSDAQ 150,0.1,0.3,0.45,0.15,3,4,39.34,28.47,1.382,1187.15,17.3,1.141
KOSDAQ 150,0.1,0.3,0.45,0.15,5,7,59.71,25.07,2.382,3582.94,37.68,1.291
KOSDAQ 150,0.1,0.3,0.45,0.15,7,10,53.08,23.39,2.269,2556.48,31.05,1.024
KOSDAQ 150,0.1,0.3,0.45,0.15,10,14,47.09,21.6,2.181,1853.84,25.06,1.13
KOSDAQ 150,0.1,0.3,0.5,0.1,3,4,36.85,30.0,1.228,1020.3,14.72,1.088
KOSDAQ 150,0.1,0.3,0.5,0.1,5,7,57.83,25.37,2.279,3261.31,35.8,1.265
KOSDAQ 150,0.1,0.3,0.5,0.1,7,10,55.39,23.39,2.368,2881.36,33.36,1.051
KOSDAQ 150,0.1,0.3,0.5,0.1,10,14,42.34,22.84,1.854,1417.24,20.31,1.051
KOSDAQ 150,0.1,0.3,0.55,0.05,3,4,40.02,28.42,1.408,1236.84,17.89,1.16
KOSDAQ 150,0.1,0.3,0.55,0.05,5,7,61.33,25.13,2.44,3879.66,39.29,1.304
KOSDAQ 150,0.1,0.3,0.55,0.05,7,10,57.39,23.96,2.396,3189.97,35.36,1.077
KOSDAQ 150,0.1,0.3,0.55,0.05,10,14,41.15,22.63,1.819,1322.18,19.12,1.03
KOSDAQ 150,0.1,0.3,0.6,0.0,3,4,36.44,28.42,1.282,995.14,14.51,1.082
KOSDAQ 150,0.1,0.3,0.6,0.0,5,7,61.85,23.66,2.614,3979.23,39.81,1.309
KOSDAQ 150,0.1,0.3,0.6,0.0,7,10,55.7,23.78,2.343,2927.76,33.67,1.056
KOSDAQ 150,0.1,0.3,0.6,0.0,10,14,43.49,23.32,1.865,1513.6,21.45,1.072
KOSDAQ 150,0.1,0.35,0.0,0.55,3,4,36.53,40.84,0.895,1000.66,14.5,0.913
KOSDAQ 150,0.1,0.35,0.0,0.55,5,7,34.88,28.06,1.243,901.97,12.84,1.041
KOSDAQ 150,0.1,0.35,0.0,0.55,7,10,50.24,24.2,2.076,2199.13,28.2,0.756
KOSDAQ 150,0.1,0.35,0.0,0.55,10,14,54.32,23.0,2.362,2727.52,32.29,0.835
KOSDAQ 150,0.1,0.35,0.05,0.5,3,4,28.59,41.99,0.681,593.6,6.56,0.867
KOSDAQ 150,0.1,0.35,0.05,0.5,5,7,53.75,24.8,2.167,2647.61,31.72,0.899
KOSDAQ 150,0.1,0.35,0.05,0.5,7,10,43.15,24.49,1.762,1485.09,21.12,0.69
KOSDAQ 150,0.1,0.35,0.05,0.5,10,14,54.35,22.7,2.394,2731.36,32.32,0.97
KOSDAQ 150,0.1,0.35,0.1,0.45,3,4,28.92,41.74,0.693,607.37,6.88,0.878
KOSDAQ 150,0.1,0.35,0.1,0.45,5,7,40.84,21.81,1.872,1297.98,18.8,1.176
KOSDAQ 150,0.1,0.35,0.1,0.45,7,10,47.37,23.9,1.982,1881.93,25.33,0.724
KOSDAQ 150,0.1,0.35,0.1,0.45,10,14,54.12,23.45,2.308,2698.6,32.09,0.835
KOSDAQ 150,0.1,0.35,0.15,0.4,3,4,41.69,24.96,1.67,1364.4,19.66,1.154
KOSDAQ 150,0.1,0.35,0.15,0.4,5,7,34.22,21.75,1.573,864.96,12.19,1.13
KOSDAQ 150,0.1,0.35,0.15,0.4,7,10,42.24,23.82,1.774,1409.19,20.21,1.166
KOSDAQ 150,0.1,0.35,0.15,0.4,10,14,46.03,22.69,2.029,1747.27,23.99,0.939
KOSDAQ 150,0.1,0.35,0.2,0.35,3,4,45.61,28.47,1.602,1707.17,23.58,1.237
KOSDAQ 150,0.1,0.35,0.2,0.35,5,7,46.57,25.29,1.841,1800.65,24.54,1.09
KOSDAQ 150,0.1,0.35,0.2,0.35,7,10,44.52,25.44,1.75,1605.66,22.49,1.2
KOSDAQ 150,0.1,0.35,0.2,0.35,10,14,46.1,23.18,1.989,1754.02,24.06,0.941
KOSDAQ 150,0.1,0.35,0.25,0.3,3,4,46.31,27.83,1.664,1774.63,24.27,1.252
KOSDAQ 150,0.1,0.35,0.25,0.3,5,7,54.33,21.15,2.568,2727.67,32.29,1.213
KOSDAQ 150,0.1,0.35,0.25,0.3,7,10,43.78,23.54,1.86,1539.64,21.75,1.19
KOSDAQ 150,0.1,0.35,0.25,0.3,10,14,44.32,22.85,1.94,1587.72,22.29,1.09
KOSDAQ 150,0.1,0.35,0.3,0.25,3,4,38.38,28.44,1.35,1120.83,16.35,1.115
KOSDAQ 150,0.1,0.35,0.3,0.25,5,7,53.91,26.14,2.062,2670.04,31.88,1.203
KOSDAQ 150,0.1,0.35,0.3,0.25,7,10,43.32,23.81,1.82,1499.62,21.29,1.193
KOSDAQ 150,0.1,0.35,0.3,0.25,10,14,44.65,22.66,1.971,1617.29,22.62,1.099
KOSDAQ 150,0.1,0.35,0.35,0.2,3,4,35.94,26.56,1.353,964.41,13.91,1.071
KOSDAQ 150,0.1,0.35,0.35,0.2,5,7,54.77,23.57,2.324,2790.28,32.73,1.212
KOSDAQ 150,0.1,0.35,0.35,0.2,7,10,44.17,23.21,1.903,1573.73,22.14,1.192
KOSDAQ 150,0.1,0.35,0.35,0.2,10,14,43.54,23.46,1.856,1518.05,21.5,1.018
KOSDAQ 150,0.1,0.35,0.4,0.15,3,4,36.01,32.6,1.104,968.38,13.97,1.075
KOSDAQ 150,0.1,0.35,0.4,0.15,5,7,60.01,23.57,2.546,3636.11,37.98,1.299
KOSDAQ 150,0.1,0.35,0.4,0.15,7,10,48.9,22.89,2.136,2046.73,26.87,1.281
KOSDAQ 150,0.1,0.35,0.4,0.15,10,14,43.81,21.76,2.013,1542.24,21.78,1.071
KOSDAQ 150,0.1,0.35,0.45,0.1,3,4,31.75,38.28,0.829,736.24,9.72,0.981
KOSDAQ 150,0.1,0.35,0.45,0.1,5,7,56.16,26.44,2.124,2996.33,34.12,1.239
KOSDAQ 150,0.1,0.35,0.45,0.1,7,10,52.17,22.84,2.284,2437.77,30.14,1.012
KOSDAQ 150,0.1,0.35,0.45,0.1,10,14,45.91,20.77,2.211,1736.37,23.88,1.113
KOSDAQ 150,0.1,0.35,0.5,0.05,3,4,35.06,31.69,1.106,912.57,12.93,1.046
KOSDAQ 150,0.1,0.35,0.5,0.05,5,7,56.95,26.27,2.168,3120.01,34.92,1.24
KOSDAQ 150,0.1,0.35,0.5,0.05,7,10,55.41,24.0,2.309,2883.92,33.37,1.052
KOSDAQ 150,0.1,0.35,0.5,0.05,10,14,45.76,21.89,2.09,1721.34,23.73,1.11
KOSDAQ 150,0.1,0.35,0.55,0.0,3,4,28.96,27.78,1.042,609.2,6.83,0.93
KOSDAQ 150,0.1,0.35,0.55,0.0,5,7,55.68,25.99,2.143,2925.04,33.65,1.224
KOSDAQ 150,0.1,0.35,0.55,0.0,7,10,52.09,24.0,2.171,2427.27,30.06,1.01
KOSDAQ 150,0.1,0.35,0.55,0.0,10,14,42.74,22.79,1.876,1450.14,20.71,1.058
KOSDAQ 150,0.1,0.4,0.0,0.5,3,4,46.52,40.45,1.15,1795.68,24.49,1.084
