univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
raw (production),0.0,0.1,0.7,0.2,10,14,35.69,26.93,1.325,949.22,13.65,1.242
raw (production),0.0,0.1,0.8,0.1,3,4,41.86,37.88,1.105,1377.91,20.39,1.133
raw (production),0.0,0.1,0.8,0.1,5,7,38.6,30.92,1.248,1135.45,16.56,1.15
raw (production),0.0,0.1,0.8,0.1,7,10,31.61,30.91,1.023,729.34,9.57,1.068
raw (production),0.0,0.1,0.8,0.1,10,14,31.51,30.33,1.039,724.81,9.48,1.13
raw (production),0.0,0.2,0.1,0.7,3,4,25.9,49.0,0.529,489.42,4.25,0.786
raw (production),0.0,0.2,0.1,0.7,5,7,31.03,31.53,0.984,701.84,9.08,1.003
raw (production),0.0,0.2,0.1,0.7,7,10,33.15,30.64,1.082,807.27,11.29,1.11
raw (production),0.0,0.2,0.1,0.7,10,14,29.77,29.58,1.007,644.44,7.74,1.102
raw (production),0.0,0.2,0.2,0.6,3,4,31.07,35.23,0.882,703.82,9.03,0.911
raw (production),0.0,0.2,0.2,0.6,5,7,46.47,30.68,1.515,1791.22,24.54,1.352
raw (production),0.0,0.2,0.2,0.6,7,10,42.68,28.5,1.498,1445.22,20.65,1.351
raw (production),0.0,0.2,0.2,0.6,10,14,37.83,24.49,1.545,1083.5,15.79,1.302
raw (production),0.0,0.2,0.3,0.5,3,4,47.34,46.06,1.028,1879.49,25.21,1.204
raw (production),0.0,0.2,0.3,0.5,5,7,53.61,25.14,2.133,2628.58,31.58,1.459
raw (production),0.0,0.2,0.3,0.5,7,10,42.27,25.24,1.675,1411.31,20.24,1.332
raw (production),0.0,0.2,0.3,0.5,10,14,41.84,24.92,1.679,1376.04,19.8,1.416
raw (production),0.0,0.2,0.4,0.4,3,4,59.29,37.18,1.595,3508.57,37.26,1.413
raw (production),0.0,0.2,0.4,0.4,5,7,46.57,39.97,1.165,1801.26,24.54,1.314
raw (production),0.0,0.2,0.4,0.4,7,10,46.72,24.11,1.938,1815.5,24.68,1.422
raw (production),0.0,0.2,0.4,0.4,10,14,40.33,23.96,1.683,1259.71,18.3,1.366
raw (production),0.0,0.2,0.5,0.3,3,4,57.74,36.04,1.602,3246.0,35.56,1.392
raw (production),0.0,0.2,0.5,0.3,5,7,48.78,27.78,1.756,2033.45,26.75,1.383
raw (production),0.0,0.2,0.5,0.3,7,10,44.23,26.73,1.655,1579.16,22.2,1.367
raw (production),0.0,0.2,0.5,0.3,10,14,36.75,25.66,1.432,1014.5,14.72,1.269
raw (production),0.0,0.2,0.6,0.2,3,4,26.34,60.62,0.435,505.52,4.31,0.797
raw (production),0.0,0.2,0.6,0.2,5,7,44.42,32.86,1.352,1596.57,22.39,1.282
raw (production),0.0,0.2,0.6,0.2,7,10,35.14,33.07,1.063,917.02,13.11,1.159
raw (production),0.0,0.2,0.6,0.2,10,14,39.06,24.78,1.577,1167.61,17.03,1.331
raw (production),0.0,0.2,0.7,0.1,3,4,27.5,60.71,0.453,549.61,5.77,0.822
raw (production),0.0,0.2,0.7,0.1,5,7,37.43,34.27,1.092,1057.59,15.4,1.125
raw (production),0.0,0.2,0.7,0.1,7,10,33.55,29.24,1.147,828.46,11.52,1.129
raw (production),0.0,0.2,0.7,0.1,10,14,29.22,26.57,1.1,620.28,7.19,1.068
raw (production),0.0,0.2,0.8,0.0,3,4,38.45,36.1,1.065,1125.4,16.58,1.081
raw (production),0.0,0.2,0.8,0.0,5,7,30.21,31.9,0.947,664.1,8.18,0.977
raw (production),0.0,0.2,0.8,0.0,7,10,27.51,28.74,0.957,550.2,5.48,0.979
raw (production),0.0,0.2,0.8,0.0,10,14,36.69,32.68,1.123,1010.31,14.65,1.1
raw (production),0.0,0.3,0.0,0.7,3,4,19.9,53.53,0.372,304.64,-1.93,0.663
raw (production),0.0,0.3,0.0,0.7,5,7,26.94,40.43,0.666,527.92,4.99,0.911
raw (production),0.0,0.3,0.0,0.7,7,10,26.62,38.1,0.699,516.08,4.66,0.949
raw (production),0.0,0.3,0.0,0.7,10,14,23.51,33.18,0.709,408.67,1.48,0.927
raw (production),0.0,0.3,0.1,0.6,3,4,21.72,48.73,0.446,354.36,-0.26,0.714
raw (production),0.0,0.3,0.1,0.6,5,7,38.05,33.97,1.12,1098.24,16.19,1.175
raw (production),0.0,0.3,0.1,0.6,7,10,39.74,28.38,1.4,1216.19,17.71,1.305
raw (production),0.0,0.3,0.1,0.6,10,14,30.3,32.21,0.941,667.85,8.26,1.113
raw (production),0.0,0.3,0.2,0.5,3,4,45.34,46.64,0.972,1681.16,23.44,1.189
raw (production),0.0,0.3,0.2,0.5,5,7,52.3,26.14,2.001,2454.59,30.27,1.478
raw (production),0.0,0.3,0.2,0.5,7,10,46.21,24.26,1.905,1765.37,24.18,1.425
raw (production),0.0,0.3,0.2,0.5,10,14,41.39,25.35,1.633,1340.51,19.35,1.409
raw (production),0.0,0.3,0.3,0.4,3,4,51.88,36.2,1.433,2400.02,29.97,1.291
raw (production),0.0,0.3,0.3,0.4,5,7,45.9,35.2,1.304,1735.33,23.87,1.316
raw (production),0.0,0.3,0.3,0.4,7,10,41.36,28.7,1.441,1338.59,19.33,1.302
raw (production),0.0,0.3,0.3,0.4,10,14,43.27,24.5,1.767,1495.4,21.24,1.477
raw (production),0.0,0.3,0.4,0.3,3,4,57.71,37.24,1.55,3241.29,35.67,1.395
raw (production),0.0,0.3,0.4,0.3,5,7,46.11,31.13,1.481,1755.26,24.08,1.311
raw (production),0.0,0.3,0.4,0.3,7,10,41.16,27.36,1.504,1322.46,19.12,1.305
raw (production),0.0,0.3,0.4,0.3,10,14,36.65,25.51,1.437,1007.65,14.61,1.301
raw (production),0.0,0.3,0.5,0.2,3,4,40.87,35.44,1.153,1300.4,18.97,1.102
raw (production),0.0,0.3,0.5,0.2,5,7,39.96,31.21,1.28,1232.27,17.93,1.206
raw (production),0.0,0.3,0.5,0.2,7,10,38.02,26.9,1.414,1096.75,15.99,1.24
raw (production),0.0,0.3,0.5,0.2,10,14,33.64,25.14,1.338,833.11,11.6,1.208
raw (production),0.0,0.3,0.6,0.1,3,4,31.32,62.55,0.501,715.43,9.2,0.896
raw (production),0.0,0.3,0.6,0.1,5,7,40.74,34.46,1.182,1290.37,18.71,1.208
raw (production),0.0,0.3,0.6,0.1,7,10,29.46,27.93,1.055,630.74,7.43,1.024
raw (production),0.0,0.3,0.6,0.1,10,14,32.63,24.6,1.326,780.08,10.59,1.2
raw (production),0.0,0.3,0.7,0.0,3,4,30.94,64.65,0.479,697.56,8.82,0.889
raw (production),0.0,0.3,0.7,0.0,5,7,33.94,36.34,0.934,849.62,11.91,1.037
raw (production),0.0,0.3,0.7,0.0,7,10,27.68,28.86,0.959,556.65,5.64,0.992
raw (production),0.0,0.3,0.7,0.0,10,14,29.73,28.47,1.044,642.53,7.7,1.116
raw (production),0.0,0.4,0.0,0.6,3,4,19.5,56.76,0.344,294.44,-2.41,0.674
raw (production),0.0,0.4,0.0,0.6,5,7,33.03,37.27,0.886,801.07,11.07,1.073
raw (production),0.0,0.4,0.0,0.6,7,10,24.95,39.59,0.63,455.9,2.91,0.934
raw (production),0.0,0.4,0.0,0.6,10,14,25.42,37.22,0.683,472.43,3.39,0.989
raw (production),0.0,0.4,0.1,0.5,3,4,37.12,29.06,1.277,1037.53,15.09,1.042
raw (production),0.0,0.4,0.1,0.5,5,7,39.32,37.47,1.05,1186.09,17.29,1.23
raw (production),0.0,0.4,0.1,0.5,7,10,40.16,26.9,1.493,1246.67,18.12,1.332
raw (production),0.0,0.4,0.1,0.5,10,14,38.07,25.33,1.503,1099.93,16.04,1.324
raw (production),0.0,0.4,0.2,0.4,3,4,33.61,41.48,0.81,831.57,11.61,0.96
raw (production),0.0,0.4,0.2,0.4,5,7,43.68,29.63,1.474,1530.41,21.65,1.272
raw (production),0.0,0.4,0.2,0.4,7,10,39.94,28.04,1.424,1230.53,17.9,1.297
raw (production),0.0,0.4,0.2,0.4,10,14,32.82,25.56,1.284,790.02,10.79,1.196
raw (production),0.0,0.4,0.3,0.3,3,4,36.69,39.96,0.918,1010.52,14.66,1.028
raw (production),0.0,0.4,0.3,0.3,5,7,44.0,27.66,1.591,1558.36,21.96,1.278
raw (production),0.0,0.4,0.3,0.3,7,10,40.83,25.54,1.599,1297.2,18.79,1.312
raw (production),0.0,0.4,0.3,0.3,10,14,38.13,24.16,1.578,1103.76,16.1,1.333
raw (production),0.0,0.4,0.4,0.2,3,4,33.87,37.17,0.911,845.62,11.83,0.99
raw (production),0.0,0.4,0.4,0.2,5,7,39.64,27.7,1.431,1209.06,17.61,1.193
raw (production),0.0,0.4,0.4,0.2,7,10,32.66,26.82,1.218,781.59,10.62,1.121
raw (production),0.0,0.4,0.4,0.2,10,14,36.23,26.07,1.39,982.24,14.2,1.276
raw (production),0.0,0.4,0.5,0.1,3,4,36.35,36.4,0.999,989.61,14.46,1.03
raw (production),0.0,0.4,0.5,0.1,5,7,35.46,29.13,1.218,935.91,13.43,1.118
raw (production),0.0,0.4,0.5,0.1,7,10,31.49,28.87,1.091,723.87,9.46,1.086
raw (production),0.0,0.4,0.5,0.1,10,14,28.54,24.65,1.158,591.67,6.51,1.081
raw (production),0.0,0.4,0.6,0.0,3,4,41.01,46.4,0.884,1311.21,18.98,1.091
raw (production),0.0,0.4,0.6,0.0,5,7,34.06,35.24,0.966,856.16,12.03,1.057
raw (production),0.0,0.4,0.6,0.0,7,10,28.23,28.6,0.987,578.98,6.2,1.008
raw (production),0.0,0.4,0.6,0.0,10,14,27.08,24.96,1.085,533.38,5.05,1.046
raw (production),0.0,0.5,0.0,0.5,3,4,29.92,47.63,0.628,651.05,8.36,0.902
raw (production),0.0,0.5,0.0,0.5,5,7,27.93,35.05,0.797,566.7,5.9,0.963
raw (production),0.0,0.5,0.0,0.5,7,10,27.56,32.16,0.857,552.17,5.53,1.01
raw (production),0.0,0.5,0.0,0.5,10,14,33.12,25.16,1.316,805.49,11.08,1.228
raw (production),0.0,0.5,0.1,0.4,3,4,41.3,37.2,1.11,1333.77,19.27,1.116
raw (production),0.0,0.5,0.1,0.4,5,7,36.1,27.81,1.298,974.0,14.07,1.164
raw (production),0.0,0.5,0.1,0.4,7,10,35.79,26.41,1.355,955.29,13.76,1.211
raw (production),0.0,0.5,0.1,0.4,10,14,29.41,27.76,1.06,628.58,7.38,1.117
raw (production),0.0,0.5,0.2,0.3,3,4,27.99,40.18,0.697,569.32,6.22,0.855
raw (production),0.0,0.5,0.2,0.3,5,7,34.09,32.54,1.048,857.76,12.06,1.082
raw (production),0.0,0.5,0.2,0.3,7,10,35.22,26.04,1.353,921.72,13.19,1.17
raw (production),0.0,0.5,0.2,0.3,10,14,32.13,24.71,1.3,754.89,10.09,1.183
raw (production),0.0,0.5,0.3,0.2,3,4,24.16,38.87,0.622,429.54,2.44,0.782
raw (production),0.0,0.5,0.3,0.2,5,7,39.55,26.63,1.486,1202.72,17.52,1.21
raw (production),0.0,0.5,0.3,0.2,7,10,33.34,24.84,1.342,817.04,11.3,1.152
raw (production),0.0,0.5,0.3,0.2,10,14,33.5,22.91,1.463,825.95,11.47,1.233
raw (production),0.0,0.5,0.4,0.1,3,4,36.19,39.13,0.925,979.8,14.47,1.023
raw (production),0.0,0.5,0.4,0.1,5,7,34.87,25.99,1.342,901.39,12.83,1.105
raw (production),0.0,0.5,0.4,0.1,7,10,27.47,26.15,1.05,548.59,5.44,1.002
raw (production),0.0,0.5,0.4,0.1,10,14,29.41,24.14,1.218,628.41,7.38,1.12
raw (production),0.0,0.5,0.5,0.0,3,4,37.14,43.03,0.863,1039.17,15.11,1.019
raw (production),0.0,0.5,0.5,0.0,5,7,27.42,39.99,0.686,546.39,5.38,0.918
raw (production),0.0,0.5,0.5,0.0,7,10,23.19,28.09,0.826,398.4,1.15,0.879
raw (production),0.0,0.5,0.5,0.0,10,14,31.25,29.25,1.068,712.28,9.22,1.045
raw (production),0.1,0.0,0.2,0.7,3,4,18.72,44.65,0.419,274.95,-4.17,0.634
raw (production),0.1,0.0,0.2,0.7,5,7,26.32,29.33,0.897,504.64,4.28,0.855
raw (production),0.1,0.0,0.2,0.7,7,10,28.22,34.52,0.817,578.27,6.18,0.953
raw (production),0.1,0.0,0.2,0.7,10,14,31.27,24.65,1.269,713.26,9.24,1.126
raw (production),0.1,0.0,0.3,0.6,3,4,40.08,29.73,1.348,1241.35,18.19,1.061
raw (production),0.1,0.0,0.3,0.6,5,7,37.92,29.8,1.272,1089.49,15.99,1.117
raw (production),0.1,0.0,0.3,0.6,7,10,44.1,26.8,1.646,1567.37,22.06,1.349
raw (production),0.1,0.0,0.3,0.6,10,14,35.8,26.18,1.368,955.95,13.77,1.226
raw (production),0.1,0.0,0.4,0.5,3,4,51.76,31.57,1.64,2384.94,29.84,1.269
raw (production),0.1,0.0,0.4,0.5,5,7,50.51,27.61,1.829,2231.7,28.48,1.386
raw (production),0.1,0.0,0.4,0.5,7,10,51.54,23.73,2.172,2357.22,29.5,1.499
raw (production),0.1,0.0,0.4,0.5,10,14,43.55,26.08,1.67,1519.01,21.51,1.427
raw (production),0.1,0.0,0.5,0.4,3,4,62.01,32.66,1.899,4011.06,40.09,1.443
raw (production),0.1,0.0,0.5,0.4,5,7,55.51,25.78,2.153,2899.3,33.48,1.498
raw (production),0.1,0.0,0.5,0.4,7,10,48.49,24.96,1.943,2001.18,26.46,1.465
raw (production),0.1,0.0,0.5,0.4,10,14,43.88,26.29,1.669,1548.08,21.85,1.416
raw (production),0.1,0.0,0.6,0.3,3,4,54.59,40.04,1.363,2765.46,32.56,1.346
raw (production),0.1,0.0,0.6,0.3,5,7,53.59,30.85,1.737,2625.76,31.56,1.491
raw (production),0.1,0.0,0.6,0.3,7,10,49.75,25.94,1.918,2142.68,27.72,1.456
raw (production),0.1,0.0,0.6,0.3,10,14,34.88,30.54,1.142,901.85,12.84,1.202
raw (production),0.1,0.0,0.7,0.2,3,4,60.15,33.37,1.802,3660.84,38.32,1.411
raw (production),0.1,0.0,0.7,0.2,5,7,45.4,34.66,1.31,1686.68,23.36,1.319
raw (production),0.1,0.0,0.7,0.2,7,10,40.49,33.26,1.217,1271.87,18.46,1.242
raw (production),0.1,0.0,0.7,0.2,10,14,28.08,27.12,1.035,572.77,6.05,1.02
raw (production),0.1,0.0,0.8,0.1,3,4,47.34,35.77,1.324,1879.36,25.31,1.222
raw (production),0.1,0.0,0.8,0.1,5,7,31.45,33.39,0.942,721.71,9.42,1.001
raw (production),0.1,0.0,0.8,0.1,7,10,26.12,33.91,0.77,497.29,4.08,0.911
raw (production),0.1,0.0,0.8,0.1,10,14,30.17,31.72,0.951,662.11,8.14,1.09
raw (production),0.1,0.1,0.1,0.7,3,4,30.89,34.53,0.895,695.33,8.89,0.886
raw (production),0.1,0.1,0.1,0.7,5,7,24.06,32.42,0.742,426.31,1.94,0.821
raw (production),0.1,0.1,0.1,0.7,7,10,27.56,29.39,0.938,552.09,5.7,0.969
raw (production),0.1,0.1,0.1,0.7,10,14,21.71,24.36,0.891,354.26,-0.32,0.858
raw (production),0.1,0.1,0.2,0.6,3,4,35.09,40.48,0.867,914.03,13.07,0.975
raw (production),0.1,0.1,0.2,0.6,5,7,37.31,31.74,1.175,1049.98,15.28,1.124
raw (production),0.1,0.1,0.2,0.6,7,10,34.89,25.96,1.344,902.73,12.86,1.14
raw (production),0.1,0.1,0.2,0.6,10,14,29.0,26.73,1.085,610.75,6.96,1.07
raw (production),0.1,0.1,0.3,0.5,3,4,44.66,35.23,1.268,1618.09,22.74,1.176
raw (production),0.1,0.1,0.3,0.5,5,7,47.99,33.6,1.428,1947.46,25.96,1.326
raw (production),0.1,0.1,0.3,0.5,7,10,50.75,24.26,2.092,2260.66,28.72,1.512
raw (production),0.1,0.1,0.3,0.5,10,14,45.01,24.86,1.811,1650.46,22.98,1.484
raw (production),0.1,0.1,0.4,0.4,3,4,69.52,39.81,1.747,5729.09,47.49,1.568
raw (production),0.1,0.1,0.4,0.4,5,7,44.57,28.66,1.555,1609.54,22.53,1.301
raw (production),0.1,0.1,0.4,0.4,7,10,43.96,24.27,1.812,1555.46,21.93,1.353
raw (production),0.1,0.1,0.4,0.4,10,14,44.14,24.98,1.767,1571.05,22.11,1.449
raw (production),0.1,0.1,0.5,0.3,3,4,63.58,42.3,1.503,4327.97,41.55,1.495
raw (production),0.1,0.1,0.5,0.3,5,7,46.47,31.45,1.478,1791.23,24.44,1.343
raw (production),0.1,0.1,0.5,0.3,7,10,52.5,25.61,2.05,2479.38,30.46,1.564
raw (production),0.1,0.1,0.5,0.3,10,14,41.15,24.59,1.674,1321.72,19.11,1.368
raw (production),0.1,0.1,0.6,0.2,3,4,43.4,33.53,1.294,1506.27,21.83,1.175
raw (production),0.1,0.1,0.6,0.2,5,7,46.91,34.46,1.361,1835.01,24.88,1.354
raw (production),0.1,0.1,0.6,0.2,7,10,39.83,29.79,1.337,1222.76,17.8,1.264
raw (production),0.1,0.1,0.6,0.2,10,14,31.44,27.42,1.146,721.3,9.41,1.13
raw (production),0.1,0.1,0.7,0.1,3,4,39.77,41.93,0.948,1218.17,17.94,1.111
raw (production),0.1,0.1,0.7,0.1,5,7,34.43,29.57,1.164,876.45,12.39,1.067
raw (production),0.1,0.1,0.7,0.1,7,10,33.24,29.75,1.117,811.9,11.21,1.123
raw (production),0.1,0.1,0.7,0.1,10,14,27.13,30.71,0.883,535.17,5.09,1.024
raw (production),0.1,0.1,0.8,0.0,3,4,36.58,35.36,1.034,1003.51,14.55,1.033
raw (production),0.1,0.1,0.8,0.0,5,7,26.89,30.69,0.876,526.19,4.86,0.9
raw (production),0.1,0.1,0.8,0.0,7,10,21.92,35.02,0.626,360.09,-0.12,0.826
raw (production),0.1,0.1,0.8,0.0,10,14,30.68,32.25,0.951,685.26,8.64,1.122
raw (production),0.1,0.2,0.0,0.7,3,4,22.85,33.56,0.681,388.01,0.6,0.739
raw (production),0.1,0.2,0.0,0.7,5,7,13.27,50.71,0.262,161.19,-8.56,0.547
raw (production),0.1,0.2,0.0,0.7,7,10,29.58,33.18,0.891,635.75,7.83,1.039
raw (production),0.1,0.2,0.0,0.7,10,14,22.55,28.29,0.797,379.02,0.63,0.896
raw (production),0.1,0.2,0.1,0.6,3,4,33.97,37.74,0.9,851.21,12.06,0.959
raw (production),0.1,0.2,0.1,0.6,5,7,38.01,28.98,1.312,1095.88,16.15,1.174
raw (production),0.1,0.2,0.1,0.6,7,10,35.65,32.35,1.102,947.11,13.62,1.175
raw (production),0.1,0.2,0.1,0.6,10,14,22.7,26.46,0.858,383.55,0.67,0.889
raw (production),0.1,0.2,0.2,0.5,3,4,33.19,42.73,0.777,809.3,11.5,0.956
raw (production),0.1,0.2,0.2,0.5,5,7,48.45,24.96,1.941,1996.39,26.41,1.368
raw (production),0.1,0.2,0.2,0.5,7,10,45.23,25.73,1.758,1671.35,23.2,1.417
raw (production),0.1,0.2,0.2,0.5,10,14,39.34,26.06,1.51,1187.77,17.31,1.362
raw (production),0.1,0.2,0.3,0.4,3,4,65.76,32.66,2.013,4804.19,43.97,1.539
raw (production),0.1,0.2,0.3,0.4,5,7,51.28,27.62,1.857,2325.53,29.25,1.434
raw (production),0.1,0.2,0.3,0.4,7,10,53.82,25.32,2.125,2656.54,31.78,1.576
raw (production),0.1,0.2,0.3,0.4,10,14,41.19,24.91,1.654,1325.41,19.16,1.408
raw (production),0.1,0.2,0.4,0.3,3,4,62.3,34.54,1.804,4068.57,40.27,1.477
raw (production),0.1,0.2,0.4,0.3,5,7,50.97,25.12,2.029,2286.99,28.94,1.447
raw (production),0.1,0.2,0.4,0.3,7,10,44.55,26.16,1.703,1608.05,22.52,1.398
raw (production),0.1,0.2,0.4,0.3,10,14,35.69,25.0,1.428,949.48,13.66,1.272
raw (production),0.1,0.2,0.5,0.2,3,4,42.54,37.99,1.12,1433.6,20.76,1.132
raw (production),0.1,0.2,0.5,0.2,5,7,45.12,28.72,1.571,1660.82,23.09,1.335
raw (production),0.1,0.2,0.5,0.2,7,10,29.82,31.36,0.951,646.62,7.79,1.039
raw (production),0.1,0.2,0.5,0.2,10,14,33.76,25.78,1.309,839.88,11.73,1.214
raw (production),0.1,0.2,0.6,0.1,3,4,30.83,64.59,0.477,692.38,9.19,0.889
raw (production),0.1,0.2,0.6,0.1,5,7,30.73,35.46,0.867,687.73,8.7,0.979
raw (production),0.1,0.2,0.6,0.1,7,10,33.43,29.28,1.142,822.25,11.4,1.145
raw (production),0.1,0.2,0.6,0.1,10,14,28.53,28.67,0.995,591.19,6.5,1.074
raw (production),0.1,0.2,0.7,0.0,3,4,25.63,54.59,0.47,479.85,3.9,0.807
raw (production),0.1,0.2,0.7,0.0,5,7,29.92,39.81,0.752,650.99,7.89,0.952
raw (production),0.1,0.2,0.7,0.0,7,10,27.64,26.87,1.029,555.29,5.61,1.006
raw (production),0.1,0.2,0.7,0.0,10,14,23.7,31.18,0.76,414.57,1.67,0.935
raw (production),0.1,0.3,0.0,0.6,3,4,22.74,48.28,0.471,384.69,1.24,0.734
raw (production),0.1,0.3,0.0,0.6,5,7,25.24,42.31,0.597,466.08,3.32,0.876
raw (production),0.1,0.3,0.0,0.6,7,10,26.03,33.85,0.769,494.28,4.0,0.963
raw (production),0.1,0.3,0.0,0.6,10,14,20.95,34.79,0.602,332.65,-1.09,0.852
raw (production),0.1,0.3,0.1,0.5,3,4,30.68,27.11,1.132,685.57,8.71,0.907
raw (production),0.1,0.3,0.1,0.5,5,7,36.12,35.8,1.009,975.41,14.09,1.14
raw (production),0.1,0.3,0.1,0.5,7,10,43.2,26.1,1.655,1488.86,21.16,1.399
raw (production),0.1,0.3,0.1,0.5,10,14,31.38,27.12,1.157,718.52,9.35,1.162
raw (production),0.1,0.3,0.2,0.4,3,4,53.58,30.01,1.785,2624.41,31.8,1.364
raw (production),0.1,0.3,0.2,0.4,5,7,45.92,27.34,1.679,1736.61,23.88,1.337
raw (production),0.1,0.3,0.2,0.4,7,10,44.12,26.59,1.659,1568.94,22.08,1.404
raw (production),0.1,0.3,0.2,0.4,10,14,39.01,25.08,1.555,1164.45,16.98,1.375
raw (production),0.1,0.3,0.3,0.3,3,4,51.94,37.32,1.392,2407.74,29.91,1.292
raw (production),0.1,0.3,0.3,0.3,5,7,41.02,28.43,1.443,1312.12,18.99,1.239
raw (production),0.1,0.3,0.3,0.3,7,10,32.01,24.05,1.331,748.9,9.97,1.098
raw (production),0.1,0.3,0.3,0.3,10,14,34.25,25.54,1.341,866.62,12.22,1.253
raw (production),0.1,0.3,0.4,0.2,3,4,47.3,35.94,1.316,1875.35,25.25,1.225
raw (production),0.1,0.3,0.4,0.2,5,7,35.27,28.66,1.231,924.61,13.24,1.112
raw (production),0.1,0.3,0.4,0.2,7,10,31.41,31.4,1.0,720.06,9.38,1.092
raw (production),0.1,0.3,0.4,0.2,10,14,28.3,25.42,1.113,581.58,6.26,1.073
raw (production),0.1,0.3,0.5,0.1,3,4,26.24,63.38,0.414,501.87,4.63,0.8
raw (production),0.1,0.3,0.5,0.1,5,7,31.11,31.73,0.981,705.71,9.08,1.029
raw (production),0.1,0.3,0.5,0.1,7,10,24.39,30.0,0.813,437.09,2.36,0.907
raw (production),0.1,0.3,0.5,0.1,10,14,29.4,24.46,1.202,628.19,7.37,1.108
raw (production),0.1,0.3,0.6,0.0,3,4,31.77,40.42,0.786,737.49,9.9,0.948
raw (production),0.1,0.3,0.6,0.0,5,7,27.72,36.82,0.753,558.5,5.69,0.92
raw (production),0.1,0.3,0.6,0.0,7,10,26.53,26.57,0.999,512.61,4.5,0.963
raw (production),0.1,0.3,0.6,0.0,10,14,26.92,27.51,0.979,527.41,4.89,1.042
raw (production),0.1,0.4,0.0,0.5,3,4,18.25,44.46,0.41,263.59,-3.3,0.642
raw (production),0.1,0.4,0.0,0.5,5,7,29.12,36.92,0.789,616.16,6.93,0.987
raw (production),0.1,0.4,0.0,0.5,7,10,24.46,31.75,0.77,439.3,2.42,0.936
raw (production),0.1,0.4,0.0,0.5,10,14,30.08,32.91,0.914,658.06,8.05,1.158
raw (production),0.1,0.4,0.1,0.4,3,4,43.88,30.98,1.416,1548.09,21.85,1.177
raw (production),0.1,0.4,0.1,0.4,5,7,27.38,31.89,0.858,544.81,5.34,0.952
raw (production),0.1,0.4,0.1,0.4,7,10,36.04,26.09,1.382,970.7,14.01,1.246
raw (production),0.1,0.4,0.1,0.4,10,14,34.17,24.98,1.368,862.27,12.14,1.272
raw (production),0.1,0.4,0.2,0.3,3,4,34.59,39.46,0.877,885.48,12.55,0.987
raw (production),0.1,0.4,0.2,0.3,5,7,36.33,28.36,1.281,987.94,14.29,1.129
raw (production),0.1,0.4,0.2,0.3,7,10,33.15,25.71,1.289,807.31,11.12,1.161
raw (production),0.1,0.4,0.2,0.3,10,14,31.79,26.92,1.181,738.04,9.75,1.188
raw (production),0.1,0.4,0.3,0.2,3,4,38.45,34.3,1.121,1125.33,16.42,1.07
raw (production),0.1,0.4,0.3,0.2,5,7,39.31,27.34,1.438,1185.49,17.28,1.199
raw (production),0.1,0.4,0.3,0.2,7,10,30.43,24.89,1.223,674.04,8.4,1.08
raw (production),0.1,0.4,0.3,0.2,10,14,31.94,24.01,1.33,745.39,9.9,1.191
raw (production),0.1,0.4,0.4,0.1,3,4,27.86,59.46,0.469,563.98,5.83,0.829
raw (production),0.1,0.4,0.4,0.1,5,7,36.69,30.01,1.223,1010.13,14.65,1.153
raw (production),0.1,0.4,0.4,0.1,7,10,27.81,25.39,1.095,561.99,5.78,1.011
raw (production),0.1,0.4,0.4,0.1,10,14,26.46,24.66,1.073,510.0,4.43,1.033
raw (production),0.1,0.4,0.5,0.0,3,4,40.76,38.36,1.063,1292.28,18.73,1.104
raw (production),0.1,0.4,0.5,0.0,5,7,28.46,40.17,0.708,588.28,6.43,0.954
raw (production),0.1,0.4,0.5,0.0,7,10,19.58,29.94,0.654,296.53,-2.45,0.781
raw (production),0.1,0.4,0.5,0.0,10,14,26.29,23.77,1.106,503.76,4.26,1.022
raw (production),0.1,0.5,0.0,0.4,3,4,22.27,45.45,0.49,370.6,0.24,0.733
raw (production),0.1,0.5,0.0,0.4,5,7,27.83,28.32,0.983,562.85,5.8,0.983
raw (production),0.1,0.5,0.0,0.4,7,10,31.05,30.89,1.005,702.66,9.02,1.133
raw (production),0.1,0.5,0.0,0.4,10,14,25.06,25.39,0.987,459.68,3.02,1.022
raw (production),0.1,0.5,0.1,0.3,3,4,31.84,29.44,1.081,740.75,9.81,0.939
raw (production),0.1,0.5,0.1,0.3,5,7,27.24,30.52,0.892,539.39,5.2,0.94
raw (production),0.1,0.5,0.1,0.3,7,10,28.63,27.34,1.047,595.19,6.59,1.055
raw (production),0.1,0.5,0.1,0.3,10,14,31.69,25.92,1.223,733.29,9.66,1.207
raw (production),0.1,0.5,0.2,0.2,3,4,35.22,39.81,0.885,921.9,13.75,1.013
raw (production),0.1,0.5,0.2,0.2,5,7,29.78,26.17,1.138,644.63,7.75,0.999
raw (production),0.1,0.5,0.2,0.2,7,10,28.34,24.2,1.171,583.55,6.31,1.022
raw (production),0.1,0.5,0.2,0.2,10,14,25.96,25.1,1.034,491.72,3.93,1.037
raw (production),0.1,0.5,0.3,0.1,3,4,32.29,58.82,0.549,763.18,10.15,0.915
raw (production),0.1,0.5,0.3,0.1,5,7,34.6,27.86,1.242,886.12,12.57,1.117
raw (production),0.1,0.5,0.3,0.1,7,10,26.7,29.55,0.904,518.89,4.67,0.984
raw (production),0.1,0.5,0.3,0.1,10,14,24.42,24.07,1.015,438.27,2.39,0.991
raw (production),0.1,0.5,0.4,0.0,3,4,35.52,37.23,0.954,939.17,13.4,1.007
