ticker,name,strategy,current_price,daily_return,per,rsi,from_52w_high,volume_signal,quality_score,price_score,category,reasoning
033500,동성화인텍,A+B,28900,5.090909090909091,14.138603207177816,56.07476635514018,-15.12481644640235,1.120194382573184,64,50,WAIT_OBSERVE,추가 분석 필요
039130,하나투어,A+B,47600,3.4782608695652173,8.840776537170264,61.63522012578616,-18.632478632478634,1.5118781956056675,64,60,WAIT_OBSERVE,RSI 62 중립~과열
083450,GST,A,28950,-1.1945392491467577,12.495281030444964,55.918367346938766,-10.371517027863778,0.8239286485272861,64,48,WAIT_OBSERVE,고점권 부담
190510,나무가,A,25650,-2.4714828897338403,12.089341645973155,44.39461883408072,-4.646840148698884,0.5072702405961302,63,55,WAIT_OBSERVE,고점권 부담 + 단기 과열 해소 대기
098070,한텍,A,38050,2.9769959404600814,11.68948660359116,60.674157303370784,-27.935606060606062,1.0591758698197262,61,47,WAIT_OBSERVE,RSI 61 중립~과열
052400,코나아이,A,60400,0.16583747927031509,14.302809372357723,72.91666666666667,-25.432098765432098,0.7618715584145508,57,50,WAIT_OBSERVE,RSI 73 중립~과열 + 단기 과열 해소 대기
021240,코웨이,A,86100,1.6528925619834711,10.77885855031337,75.14792899408283,-23.939929328621908,0.8892179863831609,57,53,WAIT_OBSERVE,RSI 75 중립~과열
030200,KT,B,57200,1.238938053097345,14.773150627177701,68.93203883495146,-2.054794520547945,0.6763924085059545,57,39,WAIT_OBSERVE,RSI 69 중립~과열 + 고점권 부담
082920,비츠로셀,A,20650,-1.431980906921241,16.254517361979165,55.9463986599665,-3.278688524590164,1.0985350518664192,55,47,WAIT_OBSERVE,고점권 부담 + 단기 과열 해소 대기
108490,로보티즈,B+C,314500,-2.329192546583851,1205.8664936842106,61.0126582278481,-7.0901033973412115,0.4121341392046315,54,42,WAIT_OBSERVE,RSI 61 중립~과열 + 고점권 부담
035900,JYP Ent.,A,70600,-1.6713091922005572,15.777320347169812,53.88888888888889,-17.038777908343125,0.7611793127146183,52,50,WAIT_OBSERVE,추가 분석 필요
336570,원텍,B,9300,0.3236245954692557,19.458389351162793,64.0,-30.180180180180184,0.8092322409198701,52,47,WAIT_OBSERVE,RSI 64 중립~과열 + 단기 과열 해소 대기
437730,삼현,B+C,61900,-2.211690363349131,297.37854504545453,46.69811320754717,-15.437158469945356,0.34444343646835257,49,57,WAIT_OBSERVE,단기 과열 해소 대기
298380,에이비엘바이오,C,192600,-4.416873449131513,999.0,50.0,-21.54786150712831,0.7319667970035201,49,56,WAIT_OBSERVE,추가 분석 필요
032640,LG유플러스,B,16230,1.0585305105853051,22.259458205647736,65.71428571428572,-0.5514705882352942,0.916177658658664,47,39,WAIT_OBSERVE,RSI 66 중립~과열 + 고점권 부담
194480,데브시스터즈,B,36000,-4.25531914893617,21.616306930693067,59.4059405940594,-36.17021276595745,0.836243470230021,47,53,WAIT_OBSERVE,추가 분석 필요
042000,카페24,B,39300,-1.99501246882793,25.760676275675674,66.13995485327314,-42.627737226277375,0.736864689448021,47,43,WAIT_OBSERVE,RSI 66 중립~과열 + 단기 과열 해소 대기
278470,에이피알,B,264000,-2.941176470588235,42.19339419299744,63.31658291457286,-7.6923076923076925,3.6325175209726615,46,58,WAIT_OBSERVE,RSI 63 중립~과열 + 고점권 부담
089970,브이엠,B,29500,-2.155887230514096,43.38222906626506,56.67574931880108,-7.086614173228346,0.5384409693497493,46,48,WAIT_OBSERVE,고점권 부담
458870,씨어스테크놀로지,C,160900,-6.562137049941928,999.0,66.4406779661017,-6.562137049941928,1.9534006218751523,46,50,WAIT_OBSERVE,RSI 66 중립~과열 + 고점권 부담
466100,클로봇,C,71000,-1.3888888888888888,999.0,61.60220994475138,-6.208718626155878,0.2601681206472157,46,42,WAIT_OBSERVE,RSI 62 중립~과열 + 고점권 부담
160190,하이젠알앤엠,C,74200,-1.1984021304926764,999.0,66.2280701754386,-13.114754098360656,0.2572714255774282,46,42,WAIT_OBSERVE,RSI 66 중립~과열 + 고점권 부담
036620,감성코퍼레이션,B,6620,-1.3412816691505216,19.64376931213115,83.18181818181819,-4.473304473304474,0.5656221238926022,44,30,WAIT_OBSERVE,RSI 83 중립~과열 + 고점권 부담
049630,재영솔루텍,B,4710,-4.2682926829268295,172.058596125,43.081761006289305,-34.583333333333336,0.5718000675115054,44,68,WAIT_OBSERVE,단기 과열 해소 대기
445680,큐리옥스바이오시스템즈,C,127800,2.403846153846154,999.0,81.37044967880085,0.0,0.6558141537395793,44,27,WAIT_OBSERVE,RSI 81 중립~과열 + 고점권 부담
115180,큐리언트,C,34600,2.2156573116691285,999.0,64.25233644859813,-3.081232492997199,0.46609795412782434,44,36,WAIT_OBSERVE,RSI 64 중립~과열 + 고점권 부담
008770,호텔신라,B,47700,1.5974440894568689,999.0,61.78861788617886,-15.425531914893616,1.5478634685122497,42,60,WAIT_OBSERVE,RSI 62 중립~과열
007660,이수페타시스,B,125400,5.912162162162162,67.29178408333333,52.44648318042813,-15.384615384615385,1.2255223633372194,42,50,WAIT_OBSERVE,추가 분석 필요
475830,오름테라퓨틱,C,119300,0.5054759898904801,999.0,50.132978723404264,-16.97981906750174,0.5076520267642369,42,47,WAIT_OBSERVE,단기 과열 해소 대기
347850,디앤디파마텍,C,86000,-4.761904761904762,999.0,43.67588932806324,-21.818181818181817,0.8097255081000401,42,71,WAIT_OBSERVE,추가 분석 필요
008930,한미사이언스,B,44700,4.929577464788732,42.050925515818435,70.28423772609818,-13.872832369942195,2.567430526739091,38,68,WAIT_OBSERVE,RSI 70 중립~과열 + 고점권 부담
089890,코세스,B,27250,-0.5474452554744526,35.03412515503876,61.971830985915496,-14.037854889589903,0.8091368490730967,38,44,WAIT_OBSERVE,RSI 62 중립~과열 + 고점권 부담
310210,보로노이,C,225000,-1.3157894736842104,999.0,62.34567901234568,-9.63855421686747,0.5060363042499992,38,44,WAIT_OBSERVE,RSI 62 중립~과열 + 고점권 부담
071970,HD현대마린엔진,B,89400,2.640642939150402,29.357034394966117,44.91017964071856,-11.6600790513834,0.7401956597438947,37,66,WAIT_OBSERVE,고점권 부담
