ticker,name,strategy,current_price,daily_return,per,pbr,market_cap,rsi,bb_position,ma_div_20,ma_div_60,52w_position,from_52w_high,from_52w_low,volume_signal,entry_score,score_details
194480,데브시스터즈,B,35800,-6.8920676202860855,21.496216336633665,2.407004268292683,4342.2357,60.31746031746032,0.5962363957874202,3.865960687604265,9.257375381485247,0.2682060390763766,-36.52482269503546,26.725663716814157,1.3672811565092544,0.4462942650073313,"{'rsi': np.float64(0.24206349206349193), 'bollinger': np.float64(0.40376360421257984), '52week': np.float64(0.7317939609236235), 'ma': np.float64(0.26856561546286883), 'volume': np.float64(0.6836405782546272)}"
042000,카페24,B,35900,-5.650459921156373,23.532017259459458,3.369522595201238,8706.846386,61.64021164021164,0.7027646450778094,7.196177963571215,9.565350085200542,0.15214564369310793,-47.59124087591241,19.467554076539102,1.211847767467633,0.43642497525721735,"{'rsi': np.float64(0.208994708994709), 'bollinger': np.float64(0.29723535492219055), '52week': np.float64(0.8478543563068921), 'ma': np.float64(0.26086624786998647), 'volume': np.float64(0.6059238837338164)}"
089970,브이엠,B,27150,-9.650582362728786,39.9263565813253,4.106428248141264,6627.7751925,49.33333333333333,0.43181983199320095,-1.9235979409374153,0.3171475197832267,0.8147402335884011,-14.488188976377952,292.3410404624277,0.9353265483121164,0.43429823168761594,"{'rsi': np.float64(0.5166666666666668), 'bollinger': np.float64(0.568180168006799), '52week': np.float64(0.18525976641159891), 'ma': np.float64(0.4920713120054193), 'volume': np.float64(0.4676632741560582)}"
049630,재영솔루텍,B,4725,0.6389776357827476,172.6065534375,6.8784678829389785,5523.40971,51.1219512195122,0.29519269041913854,-13.576295212401115,33.93553141933869,0.624715693707354,-34.375,680.9917355371902,1.5335777768650471,0.4294492322106349,"{'rsi': np.float64(0.47195121951219504), 'bollinger': np.float64(0.7048073095808615), '52week': np.float64(0.375284306292646), 'ma': 0.0, 'volume': np.float64(0.7667888884325236)}"
204620,글로벌텍스프리,B,4655,-0.42780748663101603,13.689075361924687,2.1796728924050632,3271.6890115,72.76995305164318,0.9675704158799955,7.5181891673403385,-6.938775510204076,0.2717391304347826,-39.3089960886571,31.869688385269125,2.0974146990253035,0.4232450117663257,"{'rsi': 0.0, 'bollinger': np.float64(0.03242958412000452), '52week': np.float64(0.7282608695652174), 'ma': np.float64(0.6734693877551019), 'volume': 1.0}"
018290,브이티,A+B,19820,-3.7864077669902914,7.72070489587514,2.8083829244120033,6925.4722916,71.54471544715447,0.8575585040110896,11.345186932951322,3.3619580711330594,0.1323685139428168,-55.36036036036036,23.335407591785938,1.461287799399205,0.40165077032637286,"{'rsi': 0.0, 'bollinger': np.float64(0.14244149598891043), '52week': np.float64(0.8676314860571832), 'ma': np.float64(0.4159510482216735), 'volume': np.float64(0.7306438996996025)}"
437730,삼현,B,60400,-9.850746268656717,290.17227981818183,16.566929470588235,19151.370468,44.36450839328538,0.18387534613176432,-8.038976857490866,21.95245065872495,0.8016733808490858,-17.48633879781421,597.459584295612,0.5120112746309956,0.39862897183489193,"{'rsi': np.float64(0.6408872901678656), 'bollinger': np.float64(0.8161246538682356), '52week': np.float64(0.1983266191509142), 'ma': 0.0, 'volume': np.float64(0.2560056373154978)}"
250060,모비스,A,4775,0.31512605042016806,11.051656428057553,4.315113043539326,1536.1802435,52.02652910832718,0.40870098877135524,-8.058149610089535,28.340090039644316,0.47127468581687615,-38.14766839378238,122.09302325581395,0.5385348801353175,0.3897020678712309,"{'rsi': np.float64(0.44933677229182045), 'bollinger': np.float64(0.5912990112286447), '52week': np.float64(0.5287253141831239), 'ma': 0.0, 'volume': np.float64(0.26926744006765874)}"
190510,나무가,A,24100,-3.406813627254509,11.358796634228188,1.9934754988221437,3384.921397,43.07692307692307,0.3046839619673491,-2.9008863819500403,23.622498268772073,0.825,-10.408921933085502,121.10091743119267,0.4677743896810919,0.38108243837576095,"{'rsi': np.float64(0.6730769230769231), 'bollinger': np.float64(0.6953160380326509), '52week': np.float64(0.17500000000000004), 'ma': 0.0, 'volume': 0.3}"
033100,제룡전기,A,43650,-10.644831115660185,11.62726621641791,3.04175337462039,7011.2415285,63.797468354430386,0.7863421863556563,8.995567763281104,17.029357880155498,0.4874446085672083,-28.442622950819676,60.773480662983424,1.6870388209294964,0.3088413850175741,"{'rsi': np.float64(0.15506329113924036), 'bollinger': np.float64(0.21365781364434366), '52week': np.float64(0.5125553914327917), 'ma': np.float64(0.07426605299611255), 'volume': np.float64(0.8435194104647482)}"
