V,Q,G,M,mom,gs,E,X,S,cal_78,cagr_78,mdd_78,cal_525,cagr_525,mdd_525,score
25,0,30,45,6m,2f_rev_oca_0.7,3,6,7,0.731,51.18,69.98,1.748,82.39,47.14,1.2395
30,0,10,60,6m,2f_rev_oca_0.7,5,8,5,0.925,51.83,56.02,1.552,80.79,52.05,1.2385000000000002
25,0,20,55,6m,2f_rev_accel_opm_0.5,5,8,5,0.793,50.98,64.32,1.674,81.56,48.72,1.2335
25,5,30,40,6m,2f_rev_oca_0.7,3,4,5,0.903,52.82,58.5,1.56,77.01,49.36,1.2315
35,0,30,35,6m-1m,2f_rev_accel_opm_0.5,3,4,5,0.946,55.36,58.52,1.501,80.14,53.4,1.2235
30,15,20,35,6m,2f_rev_accel_opm_0.5,3,4,5,1.122,58.6,52.21,1.321,68.98,52.21,1.2215
30,15,20,35,6m-1m,2f_rev_accel_opm_0.5,3,6,7,0.874,52.71,60.28,1.568,72.87,46.47,1.221
35,5,30,30,6m-1m,2f_rev_accel_opm_0.5,3,6,7,0.967,53.72,55.52,1.474,76.38,51.83,1.2205
25,5,30,40,6m,2f_rev_accel_opm_0.5,3,4,5,1.033,54.94,53.19,1.387,71.24,51.36,1.21
30,10,10,50,6m,2f_rev_accel_opm_0.5,3,4,5,0.829,52.41,63.2,1.584,76.1,48.05,1.2065000000000001
30,5,10,55,6m,2f_rev_accel_opm_0.5,3,4,5,0.671,48.76,72.71,1.723,87.92,51.02,1.197
20,15,30,35,6m,2f_rev_oca_0.7,3,4,5,0.841,53.25,63.34,1.551,76.9,49.57,1.196
20,10,20,50,6m,2f_rev_oca_0.7,3,6,7,0.965,55.73,57.76,1.427,78.9,55.29,1.196
30,15,25,30,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.04,56.06,53.93,1.335,69.34,51.93,1.1875
25,0,30,45,6m,2f_rev_accel_opm_0.5,3,6,7,0.854,49.71,58.19,1.517,68.4,45.1,1.1855
30,15,20,35,6m,2f_rev_accel_opm_0.5,3,6,7,1.001,56.26,56.18,1.354,75.16,55.53,1.1775
25,5,30,40,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.065,59.89,56.23,1.284,72.23,56.23,1.1745
25,0,30,45,6m,2f_rev_oca_0.7,3,4,5,0.833,53.46,64.21,1.501,79.86,53.19,1.1669999999999998
40,0,30,30,6m,2f_rev_accel_opm_0.5,5,8,5,0.817,46.31,56.7,1.517,67.63,44.58,1.1669999999999998
25,10,30,35,6m,2f_rev_accel_opm_0.5,3,4,5,1.059,52.09,49.19,1.273,62.62,49.19,1.166
35,10,25,30,6m,2f_rev_accel_opm_0.5,3,6,7,0.953,55.8,58.55,1.367,80.02,58.55,1.16
30,5,30,35,6m,2f_rev_accel_opm_0.5,3,4,5,1.058,56.24,53.17,1.256,66.76,53.17,1.157
25,10,30,35,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.005,57.05,56.75,1.239,70.3,56.75,1.1219999999999999
30,10,30,30,6m-1m,2f_rev_accel_opm_0.5,3,4,5,0.992,58.19,58.67,1.154,67.7,58.67,1.073
35,10,25,30,6m,2f_rev_accel_opm_0.5,3,4,5,0.909,54.64,60.08,1.223,73.47,60.08,1.066
25,15,30,30,6m,2f_rev_oca_0.7,3,4,5,1.15,66.66,57.96,0.977,55.63,56.96,1.0635
20,10,20,50,6m,2f_rev_oca_0.7,3,4,5,0.72,48.01,66.67,1.266,76.66,60.54,0.993
