ma_w,cd,V_b,Q_b,G_b,M_b,V_d,Q_d,G_d,M_d,gs1_b,gs2_b,gs1_d,gs2_d,g_rev_b,g_rev_d,mom_b,mom_d,eb,xb,sb,ed,xd,sd,sl,ts,ts_cd,cal_78,cagr_78,mdd_78,wf_min,wf_mean,wf_cv,wf_2018,wf_2020,wf_2022,wf_2024,score
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,6,7,-0.1,-0.15,2,1.38,67.71,49.06,0.279,0.79325,0.5477080771274726,0.279,1.33,1.1,0.464,0.279
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,6,5,-0.1,-0.15,2,1.432,69.51,48.55,0.279,1.0142499999999999,0.5087700721101936,0.279,1.646,1.311,0.821,0.279
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,6,7,-0.1,-0.15,2,1.432,69.51,48.55,0.279,1.0142499999999999,0.5087700721101936,0.279,1.646,1.311,0.821,0.279
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,6,5,-0.1,-0.15,2,1.276,61.98,48.55,0.279,1.16475,0.5408860048929667,0.279,2.011,1.392,0.977,0.279
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,6,7,-0.1,-0.15,2,1.276,61.98,48.55,0.279,1.16475,0.5408860048929667,0.279,2.011,1.392,0.977,0.279
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,3,6,3,-0.1,-0.15,2,0.969,51.27,52.91,0.275,0.49524999999999997,0.47004110940796096,0.275,0.599,0.828,0.279,0.275
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,3,8,3,-0.1,-0.15,2,1.118,52.08,46.57,0.274,1.10475,0.46621335941531616,0.274,1.554,1.076,1.515,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,3,8,3,-0.1,-0.15,2,1.207,56.2,46.57,0.274,1.35825,0.5446232567891962,0.274,1.756,1.145,2.258,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,3,8,3,-0.1,-0.15,2,1.129,52.58,46.57,0.274,1.3984999999999999,0.5525330319089536,0.274,1.831,1.154,2.335,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,3,8,3,-0.1,-0.15,2,1.147,55.89,48.73,0.274,0.68175,0.40264811233645126,0.274,0.59,0.9,0.963,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,3,8,3,-0.1,-0.15,2,1.127,55.11,48.9,0.274,0.75675,0.384445335531393,0.274,0.782,0.996,0.975,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,3,8,3,-0.1,-0.15,2,1.056,51.85,49.1,0.274,0.70775,0.3834263787079189,0.274,0.689,0.891,0.977,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,3,8,3,-0.1,-0.15,2,1.084,53.42,49.27,0.274,0.7885,0.3921505246541116,0.274,0.828,0.985,1.067,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,3,8,3,-0.1,-0.15,2,0.979,47.86,48.91,0.274,0.78125,0.3758531798455349,0.274,0.922,0.982,0.947,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,3,8,3,-0.1,-0.15,2,0.953,46.52,48.8,0.274,0.8295,0.38751725502465495,0.274,0.983,1.044,1.017,0.274
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,3,8,3,-0.1,-0.15,2,1.066,49.55,46.46,0.27,1.2622499999999999,0.4932184643659278,0.27,1.894,1.217,1.668,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,3,8,3,-0.1,-0.15,2,1.073,49.84,46.46,0.27,1.2990000000000002,0.5040327154866039,0.27,1.981,1.217,1.728,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,3,8,3,-0.1,-0.15,2,1.093,50.77,46.46,0.27,1.4605000000000001,0.5279430299681208,0.27,2.088,1.29,2.194,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,3,8,3,-0.1,-0.15,2,1.108,51.48,46.46,0.27,1.4580000000000002,0.5270659125938922,0.27,2.176,1.29,2.096,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,3,8,3,-0.1,-0.15,2,0.985,45.79,46.46,0.27,1.44225,0.5231613435503376,0.27,2.007,1.299,2.193,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,3,8,3,-0.1,-0.15,2,1.035,48.08,46.46,0.27,1.4657499999999999,0.5269157775693201,0.27,2.155,1.299,2.139,0.27
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,3,8,5,-0.1,-0.15,2,1.219,57.41,47.09,0.269,0.5855,0.3568505465142782,0.269,0.797,0.748,0.528,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,3,8,7,-0.1,-0.15,2,1.231,57.96,47.09,0.269,0.5855,0.3568505465142782,0.269,0.797,0.748,0.528,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,3,8,5,-0.1,-0.15,2,1.255,59.1,47.09,0.269,0.7979999999999999,0.3902548186760189,0.269,1.071,0.946,0.906,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,3,8,7,-0.1,-0.15,2,1.267,59.65,47.09,0.269,0.7979999999999999,0.3902548186760189,0.269,1.071,0.946,0.906,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,3,8,5,-0.1,-0.15,2,1.105,52.03,47.09,0.269,0.938,0.43802297418426595,0.269,1.388,1.023,1.072,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,3,8,7,-0.1,-0.15,2,1.116,52.56,47.09,0.269,0.938,0.43802297418426595,0.269,1.388,1.023,1.072,0.269
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,6,3,-0.1,-0.15,2,1.451,68.99,47.54,0.267,0.6557499999999999,0.4304788934711249,0.267,0.599,1.059,0.698,0.267
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,6,3,-0.1,-0.15,2,1.274,62.97,49.41,0.267,0.61875,0.3722742860673188,0.267,0.628,0.912,0.668,0.267
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,5,3,-0.1,-0.15,2,1.437,71.07,49.47,0.258,0.9067500000000001,0.4795777100562257,0.258,1.235,1.364,0.77,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,5,5,-0.1,-0.15,2,1.439,71.17,49.47,0.258,0.92075,0.4867267366155173,0.258,1.255,1.4,0.77,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,2,5,7,-0.1,-0.15,2,1.439,71.17,49.47,0.258,0.92075,0.4867267366155173,0.258,1.255,1.4,0.77,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,5,3,-0.1,-0.15,2,1.414,70.21,49.64,0.258,0.9937499999999999,0.5139431773008438,0.258,1.465,1.476,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,5,5,-0.1,-0.15,2,1.417,70.31,49.64,0.258,1.0082499999999999,0.5200739458617029,0.258,1.486,1.513,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,2,5,7,-0.1,-0.15,2,1.417,70.31,49.64,0.258,1.0082499999999999,0.5200739458617029,0.258,1.486,1.513,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,5,3,-0.1,-0.15,2,1.337,66.63,49.84,0.258,0.93425,0.48842078641921516,0.258,1.354,1.351,0.774,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,5,5,-0.1,-0.15,2,1.339,66.73,49.84,0.258,0.9485,0.49490899962372736,0.258,1.375,1.387,0.774,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,2,5,7,-0.1,-0.15,2,1.339,66.73,49.84,0.258,0.9485,0.49490899962372736,0.258,1.375,1.387,0.774,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,5,3,-0.1,-0.15,2,1.367,68.35,50.0,0.258,1.0222499999999999,0.5021508118242615,0.258,1.52,1.461,0.85,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,5,5,-0.1,-0.15,2,1.369,68.45,50.0,0.258,1.037,0.5078397792033864,0.258,1.542,1.498,0.85,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,2,5,7,-0.1,-0.15,2,1.369,68.45,50.0,0.258,1.037,0.5078397792033864,0.258,1.542,1.498,0.85,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,5,3,-0.1,-0.15,2,1.263,62.25,49.27,0.258,1.0282499999999999,0.5312549758412654,0.258,1.623,1.456,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,5,5,-0.1,-0.15,2,1.265,62.35,49.27,0.258,1.043,0.5365539480467316,0.258,1.646,1.492,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,2,5,7,-0.1,-0.15,2,1.265,62.35,49.27,0.258,1.043,0.5365539480467316,0.258,1.646,1.492,0.776,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,5,3,-0.1,-0.15,2,1.232,60.78,49.33,0.258,1.08675,0.5331035000731884,0.258,1.698,1.555,0.836,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,5,5,-0.1,-0.15,2,1.234,60.88,49.33,0.258,1.10175,0.5381390991282504,0.258,1.72,1.593,0.836,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,2,5,7,-0.1,-0.15,2,1.234,60.88,49.33,0.258,1.10175,0.5381390991282504,0.258,1.72,1.593,0.836,0.258
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,2,3,6,3,-0.1,-0.15,2,0.993,49.41,49.77,0.256,0.8062499999999999,0.48020697418572256,0.256,1.351,0.814,0.804,0.256
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,5,3,-0.1,-0.15,2,1.474,66.88,45.37,0.255,1.37275,0.5816558188643506,0.255,2.485,1.554,1.197,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,5,5,-0.1,-0.15,2,1.477,66.99,45.37,0.255,1.3892499999999999,0.5835867688257858,0.255,2.514,1.591,1.197,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,2,5,7,-0.1,-0.15,2,1.477,66.99,45.37,0.255,1.3892499999999999,0.5835867688257858,0.255,2.514,1.591,1.197,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,5,3,-0.1,-0.15,2,1.574,71.4,45.37,0.255,1.6132499999999999,0.5490158557143036,0.255,2.727,1.629,1.842,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,5,5,-0.1,-0.15,2,1.576,71.51,45.37,0.255,1.6305,0.5493584134540062,0.255,2.758,1.667,1.842,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,2,5,7,-0.1,-0.15,2,1.576,71.51,45.37,0.255,1.6305,0.5493584134540062,0.255,2.758,1.667,1.842,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,5,3,-0.1,-0.15,2,1.486,67.43,45.37,0.255,1.6555,0.5550868447915246,0.255,2.818,1.639,1.91,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,5,5,-0.1,-0.15,2,1.489,67.53,45.37,0.255,1.6725,0.5552718838022642,0.255,2.849,1.676,1.91,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,2,5,7,-0.1,-0.15,2,1.489,67.53,45.37,0.255,1.6725,0.5552718838022642,0.255,2.849,1.676,1.91,0.255
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,5,3,-0.1,-0.15,2,1.314,64.11,48.79,0.251,1.55025,0.6092078872177161,0.251,2.895,1.715,1.34,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,5,5,-0.1,-0.15,2,1.316,64.21,48.79,0.251,1.568,0.6107108691595395,0.251,2.927,1.754,1.34,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,2,5,7,-0.1,-0.15,2,1.316,64.21,48.79,0.251,1.568,0.6107108691595395,0.251,2.927,1.754,1.34,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,5,3,-0.1,-0.15,2,1.312,64.43,49.1,0.251,1.5895000000000001,0.6160844160682154,0.251,3.0,1.715,1.392,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,5,5,-0.1,-0.15,2,1.314,64.53,49.1,0.251,1.60725,0.6172768909744679,0.251,3.032,1.754,1.392,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,2,5,7,-0.1,-0.15,2,1.314,64.53,49.1,0.251,1.60725,0.6172768909744679,0.251,3.032,1.754,1.392,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,5,3,-0.1,-0.15,2,1.432,65.45,45.71,0.251,1.7435,0.584418206508275,0.251,3.129,1.795,1.799,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,5,5,-0.1,-0.15,2,1.434,65.55,45.71,0.251,1.7614999999999998,0.5849644301124517,0.251,3.161,1.835,1.799,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,2,5,7,-0.1,-0.15,2,1.434,65.55,45.71,0.251,1.7614999999999998,0.5849644301124517,0.251,3.161,1.835,1.799,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,5,3,-0.1,-0.15,2,1.439,66.22,46.03,0.251,1.7482499999999999,0.6034971148333446,0.251,3.234,1.795,1.713,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,5,5,-0.1,-0.15,2,1.441,66.32,46.03,0.251,1.7665,0.6041411937399884,0.251,3.267,1.835,1.713,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,2,5,7,-0.1,-0.15,2,1.441,66.32,46.03,0.251,1.7665,0.6041411937399884,0.251,3.267,1.835,1.713,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,5,3,-0.1,-0.15,2,1.312,59.98,45.71,0.251,1.72125,0.5729279379228317,0.251,3.031,1.805,1.798,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,5,5,-0.1,-0.15,2,1.314,60.07,45.71,0.251,1.73925,0.5736535923584233,0.251,3.063,1.845,1.798,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,2,5,7,-0.1,-0.15,2,1.314,60.07,45.71,0.251,1.73925,0.5736535923584233,0.251,3.063,1.845,1.798,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,5,3,-0.1,-0.15,2,1.358,62.5,46.03,0.251,1.754,0.5964997057117685,0.251,3.209,1.805,1.751,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,5,5,-0.1,-0.15,2,1.36,62.6,46.03,0.251,1.77225,0.5971581918234876,0.251,3.242,1.845,1.751,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,2,5,7,-0.1,-0.15,2,1.36,62.6,46.03,0.251,1.77225,0.5971581918234876,0.251,3.242,1.845,1.751,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,5,3,6,3,-0.1,-0.15,2,1.031,54.09,52.45,0.251,0.458,0.4352514803939688,0.251,0.462,0.778,0.341,0.251
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,6,5,-0.1,-0.15,2,1.466,69.7,47.54,0.247,0.6597500000000001,0.4463244260134886,0.247,0.618,1.076,0.698,0.247
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,6,7,-0.1,-0.15,2,1.466,69.7,47.54,0.247,0.6597500000000001,0.4463244260134886,0.247,0.618,1.076,0.698,0.247
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,6,5,-0.1,-0.15,2,1.288,63.65,49.41,0.247,0.6225,0.39102609224456025,0.247,0.647,0.928,0.668,0.247
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,6,7,-0.1,-0.15,2,1.288,63.65,49.41,0.247,0.6225,0.39102609224456025,0.247,0.647,0.928,0.668,0.247
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,5,3,-0.1,-0.15,2,1.048,52.81,50.38,0.244,0.5125,0.44754549052762466,0.244,0.735,0.745,0.326,0.244
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,5,3,-0.1,-0.15,2,1.169,58.88,50.38,0.244,0.68975,0.3926449567190595,0.244,0.94,0.868,0.707,0.244
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,6,5,-0.1,-0.15,2,0.951,49.54,52.09,0.239,0.43775000000000003,0.2926513047233847,0.239,0.456,0.597,0.459,0.239
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,6,7,-0.1,-0.15,2,0.957,49.86,52.09,0.239,0.43775000000000003,0.2926513047233847,0.239,0.456,0.597,0.459,0.239
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,3,8,5,-0.1,-0.15,2,1.117,53.6,47.97,0.235,0.459,0.47404273493108295,0.235,0.261,0.596,0.744,0.235
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,3,8,7,-0.1,-0.15,2,1.128,54.14,47.97,0.235,0.459,0.47404273493108295,0.235,0.261,0.596,0.744,0.235
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,6,3,-0.1,-0.15,2,1.301,62.69,48.2,0.229,0.54175,0.5166875877113146,0.229,0.854,0.785,0.299,0.229
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,6,3,-0.1,-0.15,2,1.442,69.15,47.96,0.229,0.71625,0.4404851989697358,0.229,1.065,0.907,0.664,0.229
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,3,6,5,-0.1,-0.15,2,1.039,54.65,52.6,0.228,0.42275,0.46741529638911383,0.232,0.554,0.677,0.228,0.228
