symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error
053690.KS,HanmiGlobal,KS,269007852500.0,True,True,True,5,2432.5,2432.5,2677.0,2523.0,2523.0,2838.0,2505.0,True,True,True,1,1,0,0,2,-0.046,0.048639998,0.31735,8.703312,,False,
003960.KS,SJDR,KS,268977106450.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.026,0.01847,0.120979995,,,False,
309710.KQ,IT-CHEM,KQ,268443021000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-0.22556,0.14437,,,False,
0007C0.KQ,Acryl,KQ,267811305400.0,True,True,True,5,743.0,0.0,0.0,0.0,0.0,1538.0,0.0,True,True,True,0,0,0,0,,0.187,0.039330002,0.99797,22.49675,,False,
194700.KQ,NOVAREX,KQ,266338232320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.225,0.10633001,0.1731,,,False,
018000.KQ,UNISON,KQ,266314855716.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.306,-0.76242995,0.079730004,,,False,
267980.KQ,Maeil Dairies,KQ,265161874800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.012,0.03213,0.31647,,,False,
226590.KQ,Mdevice,KQ,264704564800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.683,0.11884,0.15242,,,False,
182400.KS,"182400.KS,0P00016WLS,0",?,265496721770.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
001130.KS,DaehanFlrMill,KS,264485000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.037,0.04277,0.19701,,,False,
108380.KQ,DAYANG,KQ,264536757450.0,True,True,True,5,2899.0,2574.0,2574.0,2574.0,2574.0,3216.0,2957.0,True,True,True,1,1,0,0,1,,,,,,False,
001780.KS,ALUKO,KS,263377959040.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.168,0.03884,0.15743,,,False,
199430.KQ,KNR SYSTEMS,KQ,264113819100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.002,-0.044749998,0.0328,,,False,
226320.KS,ITSHANBUL,KS,263151780000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.027,0.11590999,0.66142,,,False,
241590.KS,H.S.ENTERPRISE,KS,261745672320.0,True,True,True,5,316.0,308.0,308.0,645.6,750.1667,784.25,1067.3334,True,True,True,0,0,0,0,4,-0.181,0.03196,0.116780005,5.591329,,False,
079960.KQ,DONGYANG E&P,KQ,263310000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
004560.KS,HYUNDAI BNG STEEL,KS,261315794630.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.065,0.033800002,0.1009,,,False,
035510.KS,SHINSEGAE I&C,KS,261303021000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.054,0.07316,0.15507,,,False,
078070.KQ,Ubiquoss Holdings,KQ,261430864200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
044450.KS,KSS LINE,KS,260639585200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.078,0.20158,0.22754,,,False,
361390.KQ,Genohco,KQ,259961372700.0,True,True,True,5,407.0,407.0,407.0,516.55,516.55,622.0,775.6,True,True,True,0,0,1,1,1,0.239,-0.01133,0.04168,42.0418,,False,
190510.KQ,NAMUGA,KQ,260578364500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
005950.KS,IsuChem,KS,259786389720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.044,-0.01205,0.07191,,,False,
018310.KQ,SAMMOK S-FORM,KQ,259896000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.221,-0.1506,0.12077,,,False,
255220.KQ,SG,KQ,259665025740.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.251,0.10897,0.21333,,,False,
000430.KS,DaewonKangup,KS,258850000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.035,0.03803,0.10057,,,False,
405100.KQ,QRT,KQ,259304251100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.113,0.058229998,0.41210997,,,False,
000050.KS,Kyungbang,KS,257429385300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.07,0.16025,0.32531,,,False,
009470.KS,SamwhaElec,KS,257277598000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.001,0.044299997,0.18561001,,,False,
0030R0.KS,Daishin Value REIT,KS,256157300000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
304100.KQ,SALTLUX,KQ,256914642000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.546,0.19569999,0.99617994,,,False,
001080.KS,ManhoRope&Wire,KS,256055000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.161,0.01901,0.089499995,,,False,
003070.KS,KolonGlobal,KS,255510787950.0,True,True,True,5,1989.0,1737.0,1737.0,1737.0,1737.0,2855.0,2933.0,True,True,True,1,1,0,0,1,-0.025,-0.14481,0.08248,3.9124343,,False,
121800.KS,"121800.KS,0P0000US34,0",?,256309348520.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
030210.KS,Daol SEC,KS,253999312020.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.054,0.2351,0.93999,,,False,
211270.KQ,APSI,KQ,254136822400.0,True,True,False,5,656.0,0.0,0.0,0.0,0.0,,,True,True,True,0,0,0,0,,-0.405,0.046550002,0.08566,,,False,
138610.KQ,NIBEC,KQ,254070173550.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.038,-0.18774,0.63492,,,False,
007160.KS,SajoInd,KS,253500000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.224,-0.02908,0.120579995,,,False,
013890.KS,ZINUS,KS,252589437600.0,True,True,True,5,-1199.0,851.0,851.0,851.0,851.0,247.0,995.0,True,True,True,0,0,1,1,1,-0.336,-0.122650005,0.34764,45.9919,,False,
000540.KS,HeungkukF&MIns,KS,251831168400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.12,0.14048,0.18593,,,False,
126700.KQ,HyVISION,KQ,252372271680.0,True,True,True,5,2139.0,1723.0,1723.0,1723.0,0.0,2493.0,0.0,True,True,True,1,1,0,0,,-0.313,-0.30369,0.17448,6.811071,,False,
377460.KS,"377460.KS,0P0001PALB,0",?,253187202960.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
084680.KS,E-WORLD,KS,251705992575.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.144,-0.13103,0.013730001,,,False,
004980.KS,SungshinCement,KS,250554266060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.123,0.044749998,0.13936,,,False,
176750.KQ,DUCHEMBIO,KQ,251270510400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.142,0.27945,0.36891997,,,False,
388050.KQ,G2Power,KQ,250706455800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
950170.KQ,JTC,KQ,250452324320.0,True,True,False,5,1471.0,1471.0,1471.0,1471.0,1471.0,,,True,True,True,0,0,0,0,1,0.193,0.087460004,0.72933,,,False,
314130.KQ,Genome&Company,KQ,249496610100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.189,-1.1982499,0.54526,,,False,
474170.KQ,Lumir,KQ,249091390080.0,True,True,True,5,39.0,0.0,0.0,0.0,0.0,161.0,0.0,True,True,True,0,0,0,0,,0.57,0.063379996,0.20966999,81.92547,,False,
008350.KS,NamsunAlum,KS,248606327340.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.123,-0.01007,0.069749996,,,False,
086820.KQ,"Bio Solution Co.,Ltd.",KQ,248871216000.0,True,True,True,5,-153.0,-135.0,-135.0,-135.0,0.0,135.0,0.0,True,True,True,0,0,0,0,,0.232,-0.10972,0.62782,68.74074,,False,
053300.KQ,KICA,KQ,248281961850.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.13,0.15096,0.97089994,,,False,
001790.KS,TS,KS,246665595000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.069,0.04546,0.1157,,,False,
214180.KQ,Hecto Innovation,KQ,247263774010.0,True,True,True,5,3009.0,3082.0,3082.0,3155.0,3155.0,3847.0,3817.0,True,True,True,0,0,1,1,1,0.128,0.104770005,0.9728,4.9883027,,False,
036030.KQ,kt alpha,KQ,247057186320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.013,0.026630001,0.05913,,,False,
122900.KS,iMarketKorea,KS,246036262400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.01,-0.00511,0.05116,,,False,
481070.KQ,AU BRANDZ,KQ,246412800000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.741,0.22309,0.66463,,,False,
308080.KQ,ViGenCell,KQ,246606097800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-48.617138,0.01541,,,False,
004380.KS,SAMICKTHK,KS,245916000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.265,0.07042,0.18817,,,False,
007610.KS,SeondoElec,KS,244800000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.553,0.12251,0.14946,,,False,
209640.KQ,YJ LINK,KQ,245464349980.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.618,0.03127,0.32996,,,False,
206640.KQ,Boditech,KQ,245587794410.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.331,0.1216,0.58936,,,False,
004310.KS,Hyundai pharm,KS,243840000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.05,0.01648,0.37445,,,False,
033920.KS,Muhak,KS,243675000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.061,0.06199,0.44134998,,,False,
484120.KQ,DOWOOINSYS,KQ,243802639500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.245,0.09426,0.17908001,,,False,
034810.KQ,HaeSung,KQ,243199721790.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.046,0.01619,1.0,,,False,
064550.KQ,BIONEER,KQ,242874838310.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
457550.KQ,WOOJIN Ntec,KQ,241826960100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.178,0.10532,0.22902,,,False,
136490.KS,SUNJIN,KS,241362980600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.153,0.07396,0.20576,,,False,
256840.KQ,BNC,KQ,241433947580.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.086,-0.0956,0.40723,,,False,
372170.KQ,"YSFC Co.,Ltd",KQ,241765154400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.673,-0.58331,-0.029509999,,,False,
404990.KS,SHSBREIT,KS,241256380960.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.483,0.60493,0.90094,,,False,
377190.KS,D&D platform REIT,KS,240006000000.0,True,True,True,5,181.0,157.0,157.0,157.0,157.0,90.0,196.0,True,True,True,1,1,0,0,1,,0.0,0.0,30.61111,,False,
264850.KQ,Elensys,KQ,241145111520.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.086,0.03812,0.12851,,,False,
005500.KS,SamjinPharm,KS,238428000000.0,True,True,True,5,1532.0,1730.0,1730.0,1730.0,1730.0,1692.0,1920.0,True,True,True,0,0,1,1,1,0.019,0.22569999,0.55288,13.741135,,False,
042600.KQ,SERONICS,KQ,239526506720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.342,-0.00183,0.07086,,,False,
101170.KQ,WOORIM PTS,KQ,239220000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
432320.KS,KB STAR REIT,KS,237302984590.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
353810.KQ,EASYBIO,KQ,236866547200.0,True,True,True,5,1252.0,1244.0,1244.0,1244.0,1222.5,1334.0,0.0,True,True,True,1,1,1,1,1,,,,,,False,
013120.KQ,Dongwon,KQ,234738938500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.061,0.04019,0.1943,,,False,
402030.KQ,Konan Technology,KQ,233826675840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
348950.KS,JR GLOBAL REIT,KS,233298432000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
126600.KQ,BGF Ecomaterials,KQ,233179029785.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.038,0.0046,0.18742001,,,False,
125020.KQ,TC Materials,KQ,232655972000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.03,0.0141199995,0.03672,,,False,
010580.KS,SM BEXEL,KS,232516178400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.29,0.09278,0.14636,,,False,
210980.KS,SKD&D,KS,231786405900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.832,-0.10714,1.0,,,False,
013580.KS,KyeryongConst,KS,231757036650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.121,0.053439997,0.122889996,,,False,
244920.KS,A Plus Asset,KS,230598468600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.233,0.03763,0.97234,,,False,
068930.KQ,Digital DS,KQ,231642612540.0,True,True,True,5,1044.6666,1027.0,1027.0,1027.0,918.0,1163.0,1019.0,True,True,True,0,0,1,1,1,0.006,-0.09129,0.41028,7.2742906,,False,
037030.KQ,POWERNET,KQ,231402837440.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.291,0.011109999,0.19184,,,False,
001630.KS,CHONGKUNDANG HOLDINGS,KS,230453606000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.039,0.047069997,0.44556,,,False,
452450.KQ,PIE,KQ,230582400000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.605,-0.38638002,-0.078990005,,,False,
462860.KQ,DOZN,KQ,230425160830.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.056,0.26512,1.0,,,False,
009680.KS,MT,KS,229066810760.0,True,False,False,0,,,,,,,,False,True,False,,,,,,-0.056,0.0809,0.13922,,,False,
095700.KQ,Genexine,KQ,229524089760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.996,-6.0989203,-0.03388,,,False,
102120.KQ,ABOV,KQ,228838291110.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
232680.KQ,RAON ROBOTICS,KQ,228217512600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.013,0.07872,0.31365,,,False,
147830.KQ,CheryongInd,KQ,228400000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.555,0.28046,0.46238998,,,False,
461300.KQ,i-Scream Media,KQ,227972493630.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.336,0.54209,0.67977,,,False,
025820.KS,LeekuInd,KS,226067920000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.035,0.07569,0.061479997,,,False,
115500.KQ,KCS,KQ,225960000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.043,0.07303,0.20868999,,,False,
146320.KQ,BCNC,KQ,227675050170.0,True,True,True,5,431.0,431.0,431.0,431.0,352.0,800.0,385.0,True,True,True,0,0,0,0,1,0.148,0.04201,0.1858,21.2625,,False,
000480.KS,CR Holdings,KS,225777709350.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.078,-0.025999999,0.15633,,,False,
950140.KQ,Englewood Lab,KQ,225897636420.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.287,0.17052001,0.27629998,,,False,
117580.KS,DAESUNGENERGY,KS,225225000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.065,-0.03719,0.16596001,,,False,
194480.KQ,Devsisters,KQ,225602190000.0,True,True,True,5,2279.0,3126.3333,3654.0,3654.0,3654.0,3072.0,4269.0,True,True,True,0,0,1,1,2,0.189,-0.20853001,0.98762,6.1263022,,False,
293580.KQ,NAU IB Capital,KQ,224509331750.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.043,1.0262899,0.88953,,,False,
125210.KQ,AMOGREENTECH,KQ,224356344000.0,True,False,True,0,,,,,,693.0,0.0,True,True,False,,,,,1,-0.152,0.05118,0.26124,18.715729,,False,
118990.KQ,MOTREX,KQ,224271570940.0,True,True,True,5,1157.0,0.0,0.0,0.0,0.0,1448.0,0.0,True,True,True,0,0,0,0,,-0.096,0.00694,0.24379998,6.21547,,False,
025000.KS,KPXCHEMICAL,KS,224189900800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.033889998,0.15134,,,False,
065710.KQ,Seoho,KQ,224025000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.495,0.19529,0.34389,,,False,
487570.KS,HSHYOSUNG,KS,223555620000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.06306,0.07958,,,False,
371950.KQ,POONGWON,KQ,223905974240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.135,-0.78508,-0.12753999,,,False,
264660.KQ,C&G Hitech,KQ,222614838800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.283,0.18586999,0.20281,,,False,
163730.KQ,FINGER,KQ,222935661600.0,True,True,True,5,837.3,946.5,946.5,946.5,946.5,1064.25,1149.0,True,True,True,0,0,0,0,,0.181,-0.02705,0.11615,,,False,
396270.KQ,NEXTCHIP,KQ,222319033560.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.108,0.19986,0.426,,,False,
237880.KQ,CLIO Cosmetics,KQ,222277641900.0,True,True,True,5,1328.6666,1296.0,1296.0,1296.0,1276.5,1149.0,983.5,True,True,True,1,1,0,0,2,0.03,0.087390006,0.49061,10.826806,,False,
166480.KQ,CORESTEMCHEMON,KQ,221526875440.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.006,-0.63263,-0.20568001,,,False,
216080.KQ,JETEMA,KQ,221485368060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.071,0.057540003,0.47438,,,False,
035150.KS,Baiksan,KS,221118404640.0,True,False,False,0,,,,,,,,True,True,False,,,,,,-0.144,0.06627,0.21681,,,False,
289930.KQ,Wavice,KQ,221297838300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.483,0.37382,0.35207,,,False,
270660.KQ,Everybot,KQ,221450673350.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.898,-0.068179995,0.38092,,,False,
003220.KS,Daewonpharm,KS,220687416720.0,True,True,True,5,667.0,355.0,355.0,355.0,355.0,1031.3334,896.6667,True,True,True,0,0,0,0,3,,0.036760002,0.4483,9.599224,,False,
024060.KQ,Heungu,KQ,221100000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
058820.KQ,CMG Pharmaceutical,KQ,220728379219.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.18,0.032899998,0.57852,,,False,
039840.KQ,DIO,KQ,219751262640.0,True,True,True,5,1613.25,1596.6666,1135.5,992.0,1832.4,2253.75,2133.6667,True,True,True,0,0,0,0,3,0.236,0.03102,0.66668,7.1880198,,False,
011560.KQ,SEBO MEC,KQ,219937500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.166,0.06435,0.068909995,,,False,
264450.KQ,Ubiquoss,KQ,219689085140.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.168,0.26013002,0.41772,,,False,
000390.KS,SP SAMHWA,KS,218715890760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.026,0.02391,0.22347,,,False,
033530.KS,SJG SEJONG,KS,218394543850.0,True,True,True,5,2534.0,2595.5,2595.5,2595.5,2595.5,2664.5,3063.5,True,True,True,0,0,0,0,,0.093,0.0023999999,0.13227001,2.9198723,,False,
052330.KQ,KORTEK,KQ,218467544700.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.424,0.108330004,0.23586,,,False,
298690.KS,AirBusan,KS,217533600000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.657,-1.47789,-1.31858,,,False,
012610.KS,KyunginSynth,KS,215572770700.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.028,0.0761,0.20419,,,False,
119610.KQ,INTEROJO,KQ,215948093240.0,True,True,True,5,2016.0,2016.0,2016.0,1943.0,1943.0,2813.0,3161.0,True,True,True,0,0,0,0,1,0.408,0.19744,0.35294998,6.7756844,,False,
073010.KQ,KSP,KQ,215425100000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
008490.KS,SUHEUNG,KS,215416884060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.12,0.029679999,0.1775,,,False,
028100.KS,Dong Ah E&C,KS,215303192160.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.167,0.03956,0.060349997,,,False,
053210.KS,KT Skylife,KS,214090912275.0,True,True,True,5,702.0,733.0,733.0,733.0,831.0,932.0,1143.0,True,True,True,0,0,1,1,5,-0.038,-0.04877,0.99877,4.8444204,,False,
403850.KQ,The Pinkfong Company,KQ,214260579300.0,True,True,False,5,1706.0,0.0,0.0,0.0,0.0,,,True,True,True,0,0,0,0,,-0.021,0.25888002,0.75346,,,False,
417010.KQ,NanoTIM,KQ,213830916800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.541,-0.01794,0.28781,,,False,
036560.KQ,KZPC,KQ,213412500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
285490.KQ,NOVATECH,KQ,213631786200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.135,-0.09244,0.37054002,,,False,
039860.KQ,NanoenTek,KQ,213321096800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.367,0.07191,0.583,,,False,
002150.KS,DOHWA ENGINEERING,KS,212773200000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.095,0.00999,0.99081004,,,False,
007860.KS,SEOYON,KS,212962185080.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.039,0.01233,0.14628,,,False,
003350.KS,HKCManufacture,KS,212097600000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.276,0.03061,0.16127001,,,False,
140670.KQ,RS Automation,KQ,212499352000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.174,-0.06258,0.13692,,,False,
0011A0.KQ,AXBIS,KQ,211875898000.0,True,True,False,5,895.0,0.0,0.0,0.0,0.0,,,True,False,True,0,0,0,0,,-0.018,-0.00056,0.2393,,,False,
102260.KS,DONGSUNG CHEMICAL,KS,210278802650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.027,0.101009995,0.18548,,,False,
036190.KQ,GEUMHWA PSC,KQ,211800000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.342,0.11407,0.14916,,,False,
017510.KQ,SemyungElec,KQ,209022660000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
102460.KS,REYON,KS,207986415090.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.092,-0.26700002,0.5717,,,False,
380550.KQ,Neurophet,KQ,208100480350.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-6.32836,0.99851,,,False,
041020.KQ,Polaris Office,KQ,208423511635.0,True,False,False,0,,,,,,,,False,True,False,,,,,,,,,,,False,
489500.KQ,LK CHEM,KQ,207395673100.0,True,True,True,5,1536.0,0.0,0.0,0.0,0.0,2583.0,0.0,True,True,True,0,0,0,0,,0.054,0.14373,0.4995,12.737127,,False,
083930.KQ,AVACO,KQ,207389528370.0,True,True,True,5,2061.0,1965.0,1965.0,1965.0,1965.0,2324.0,2081.0,True,True,True,0,0,0,0,,,,,,,False,
123860.KQ,ANAPASS,KQ,207310396500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.429,-0.44984,0.43118998,,,False,
016580.KS,WhaninPharm,KS,207204779800.0,True,True,True,5,1110.0,971.0,971.0,960.0,960.0,1260.0,1036.0,True,True,True,1,1,0,0,1,-0.017,0.02276,0.33855,9.055555,,False,
380540.KQ,Opticore,KQ,206658130575.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.579,-0.06355,0.028989999,,,False,
039560.KQ,DASANNetwork,KQ,206536119950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.383,-0.06288,0.30062,,,False,
104480.KQ,TK CHEMICAL,KQ,206332635180.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.004,0.12716,0.13445,,,False,
039570.KS,HDCLABS,KS,206103351940.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.136,0.01096,0.089770004,,,False,
095570.KS,AJ Networks,KS,205673789655.0,True,True,True,5,378.66666,545.0,374.33334,374.33334,393.0,608.6667,510.0,True,True,True,0,0,1,0,3,0.14,0.09263,0.55731,7.6396494,,False,
003650.KS,MichangOil,KS,205281296000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.109,0.10125,0.14275,,,False,
040160.KQ,NuriFlex,KQ,205546871750.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.797,-0.06101,0.27513,,,False,
179290.KQ,MITECH,KQ,205198398520.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.356,0.17059,0.56629,,,False,
289080.KQ,SV INVESTMENT,KQ,205044115550.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.027,0.10148,0.81707,,,False,
293780.KQ,Aptabio,KQ,204800922450.0,True,False,False,0,,,,,,,,False,True,False,,,,,,0.346,-5.71002,0.34844002,,,False,
121440.KQ,GOLFZON HOLDINGS,KQ,204331621860.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
059120.KQ,AJINEXTEK,KQ,203241732600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
000140.KS,HITEJINROHOLDINGS,KS,201898855500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.091,-0.01214,0.44969,,,False,
357580.KQ,Amosense,KQ,202479557760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.144,0.07326,0.24231,,,False,
271980.KS,JEIL PHARM,KS,201750843840.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.293,0.00519,0.22963,,,False,
339770.KS,KYOCHON F&B,KS,201359272400.0,True,True,True,5,475.0,592.0,592.0,592.0,542.0,522.0,605.0,True,True,True,0,0,1,1,1,0.043,0.02868,0.2969,7.9693484,,False,
0004V0.KQ,NBR Motion,KQ,201846679200.0,True,True,True,5,540.75,0.0,0.0,0.0,0.0,1222.15,0.0,True,True,True,0,0,0,0,,-0.029,-0.3962,0.01272,14.638138,,False,
031440.KS,SF,KS,199819968000.0,True,True,True,5,6546.0,7613.5,7613.5,7613.5,7613.5,6822.0,6927.0,True,True,True,1,1,0,0,1,0.037,-0.01989,0.16885,,,False,
357880.KQ,SKAI,KQ,200730123630.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.523,-0.5456,0.53138,,,False,
122990.KQ,WiSoL,KQ,199793107500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.107,0.00072999997,0.05328,,,False,
458650.KQ,SUNGWOO,KQ,199656040900.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.349,0.06856,0.16406,,,False,
159010.KQ,ASFLOW,KQ,198687611100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.366,-0.19722,0.06504,,,False,
299030.KQ,HANA TECHNOLOGY,KQ,199473004500.0,True,True,True,5,1350.0,1631.0,1631.0,1631.0,1631.0,2017.0,2654.0,True,True,True,0,0,1,1,,-0.618,0.028250001,0.15617,12.518592,,False,
