,V1,V2,C4_final_V1,C4_final_V2,C1_SPY,C2_6040,C5_EW6
2022-12-01,-0.04736729169634957,0.002516005941498701,-0.04736729169634957,0.003516005941498701,-0.06090455990072552,-0.04457534009293817,-0.03442919248111128
2023-01-01,0.1097384636366352,0.002798717988903965,0.1097384636366352,0.002798717988903965,0.07872499537166666,0.061297158939526496,0.05157036053165871
2023-02-01,-0.07618425549588648,0.0034465337934963536,-0.07618425549588648,0.0034465337934963536,-0.0390945486941745,-0.042293040469668586,-0.03975562259395163
2023-03-01,-0.01694558502452026,0.004177432945357884,0.06376281717669274,0.06376281717669274,0.045038254100108865,0.04715601220378626,0.02429756526909813
2023-04-01,-0.031109851007113942,-0.031109851007113942,-0.03010985100711394,-0.03010985100711394,0.011096296723829946,0.0033020109302092314,-0.008715701058087447
2023-05-01,0.002560559014488595,0.002560559014488595,0.002560559014488595,0.002560559014488595,0.015186083468823997,0.009233438813280027,-0.00847709376678011
2023-06-01,-0.007404731712772006,-0.007404731712772006,-0.007404731712772006,-0.007404731712772006,0.05599206874438267,0.02639209456322144,0.01878437006819628
2023-07-01,-0.03594716724833302,-0.03594716724833302,-0.03594716724833302,-0.03594716724833302,0.02859452252561434,0.01394922534351499,0.01311402172001942
2023-08-01,-0.030624799462210306,-0.030624799462210306,-0.030624799462210306,-0.030624799462210306,-0.011588738066304116,-0.010019352146569075,-0.01034492497649681
2023-09-01,-0.0805977237802099,-0.0805977237802099,-0.0805977237802099,-0.0805977237802099,-0.04958599587164825,-0.04321123568672053,-0.04254559911590228
2023-10-01,-0.017689940741271504,-0.017689940741271504,0.0034632001857498604,0.0034632001857498604,-0.010881955408589161,-0.00647678781514569,-0.007499539115510747
2023-11-01,0.003583286019381738,0.003583286019381738,0.0951744709924568,0.0951744709924568,0.08621577356613619,0.06897239907565153,0.05683351528736971
2023-12-01,0.05961655978088942,0.05961655978088942,0.06061655978088942,0.06061655978088942,0.03368834555531364,0.029952623917039733,0.027261357855778115
2024-01-01,0.0025032363833610294,0.0025032363833610294,0.0025032363833610294,0.0025032363833610294,0.03501522289655612,0.025288896335640975,0.003392482941530395
2024-02-01,-0.03535392779787705,-0.03535392779787705,-0.03535392779787705,-0.03535392779787705,0.04834432459899429,0.020444824981038882,0.0016875258750874544
2024-03-01,-0.017082985380609483,-0.017082985380609483,-0.017082985380609483,0.0031018284438956165,0.021316854819726228,0.01087750182581981,0.006152124411620001
2024-04-01,-0.0397592860076218,0.003244745365492575,-0.0397592860076218,0.004244745365492575,-0.04176883073527338,-0.03249388129497459,-0.02713063631423397
2024-05-01,0.03786092099925664,0.004540304595931133,0.03786092099925664,0.004540304595931133,0.05486162278356965,0.04097103460446577,0.026340461930766362
2024-06-01,-0.01532756333462515,0.004179203607716397,-0.01532756333462515,0.004179203607716397,0.03656567338402095,0.021262406087555814,0.010107868401948434
2024-07-01,0.06359374555850561,0.004398469303577457,0.06359374555850561,0.004398469303577457,-0.004272575955887481,0.01388294737429683,0.025582903619149725
2024-08-01,0.028938188095209316,0.004770945533923765,0.028938188095209316,0.004770945533923765,0.016703041745120162,0.016332576889008424,0.013108379930764684
2024-09-01,0.010826788613507388,0.004057308273956339,0.010826788613507388,0.009826788613507387,0.03311880799859934,0.02397692099835454,0.021842783546028456
2024-10-01,-0.07455976527532615,-0.07555976527532615,-0.07455976527532615,-0.07455976527532615,0.004255681343905415,-0.014677432235305599,-0.026835255800444463
2024-11-01,0.036941504905707356,0.036941504905707356,0.036941504905707356,0.036941504905707356,0.05707139730443789,0.04117129787045945,0.022661150359566392
2024-12-01,-0.0634875284026124,-0.0634875284026124,0.0029763101309908677,0.0029763101309908677,-0.02819975329162916,-0.02583895210366878,-0.025583854660325846
2025-01-01,0.0025657564942574993,0.0025657564942574993,0.0035657564942574993,0.0035657564942574993,0.02245815138514229,0.01600993729896145,0.015264264574089486
2025-02-01,0.0031611874989612154,0.0031611874989612154,0.0031611874989612154,0.0031611874989612154,-0.023420357801877123,-0.0018616166614673756,0.015896922227973214
2025-03-01,0.003292316342258461,0.003292316342258461,0.003292316342258461,0.003292316342258461,-0.036165891831138164,-0.020013922259061828,-0.006333112128594032
2025-04-01,0.0034129171205292685,0.0034129171205292685,0.0034129171205292685,0.0034129171205292685,-0.004456377645732923,-0.001618725438777835,-0.021481494380317698
2025-05-01,0.0035663188236505494,0.0035663188236505494,0.0035663188236505494,0.0035663188236505494,0.06131048068690936,0.03208476290405996,0.009638684587512873
2025-06-01,0.003347090843178746,0.003347090843178746,0.003347090843178746,0.003347090843178746,0.045158371806193864,0.03455118653048724,0.02439915712739204
2025-07-01,0.00381816164892701,0.00381816164892701,0.00381816164892701,0.00381816164892701,0.006589481647826023,0.006902840755693962,0.002739042798183599
2025-08-01,0.0035211307249118917,0.0035211307249118917,0.0035211307249118917,0.0035211307249118917,0.029836629236011714,0.018662043257458728,0.009309445427746844
2025-09-01,0.003291554013935327,0.003291554013935327,0.003291554013935327,0.003291554013935327,0.04690713635745469,0.033531592121240586,0.020818424917351686
2025-10-01,0.003422772191719936,0.003422772191719936,0.003422772191719936,0.003422772191719936,0.022275486920100063,0.014666390409965091,0.005844910331803451
2025-11-01,0.0028537106596795425,0.0028537106596795425,,,-0.004492676368347603,-0.0007631060944911206,0.002161185758894262
2025-12-01,0.0036702291892978245,0.0036702291892978245,0.0036702291892978245,0.0036702291892978245,0.007230438531411698,0.003127651740344641,-0.0029382396580749197
2026-01-01,0.002669616232765737,0.002669616232765737,0.002669616232765737,0.002669616232765737,0.01791647266435592,0.009381777959410486,0.013651868409931702
2026-02-01,0.00265936550162138,0.00265936550162138,0.00265936550162138,0.00265936550162138,-0.01298510733967162,0.0002588815290509635,0.03548455039129093
2026-03-01,0.0029989729788297836,0.0029989729788297836,0.0029989729788297836,0.0029989729788297836,-0.04276133733671739,-0.032846790105160034,-0.0070831309915526585
2026-04-01,0.0029549537009390114,0.0029549537009390114,0.08604690274176863,0.08604690274176863,0.09982605310899473,0.05994711381413182,0.042043871623294
2026-05-01,0.01198137950225081,0.01198137950225081,0.012981379502250812,0.012981379502250812,0.05257748503624504,0.03172332139714808,0.0013266241912837902
2026-06-01,-0.06617729787165177,-0.06617729787165177,-0.06617729787165177,-0.06617729787165177,-0.014315281465351992,-0.008432885917289478,-0.014225451304251855
