v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
20,0,65,15,12m-1m,3,15,3,-0.12,-0.2,,1.655,77.39,46.77,1.371,2.224,2.9
15,0,70,15,12m-1m,3,12,7,-0.08,-0.15,0.6,1.655,72.51,43.83,1.383,2.23,3.5
10,0,70,20,12m-1m,3,12,7,-0.12,-0.15,0.6,1.654,69.83,42.22,1.365,2.218,3.6
25,5,50,20,12m,3,12,7,-0.12,-0.2,0.6,1.654,60.27,36.45,1.254,1.955,3.9
10,0,70,20,12m-1m,3,12,7,-0.12,-0.15,0.65,1.654,69.83,42.22,1.365,2.218,3.6
25,5,50,20,12m,3,12,7,-0.12,-0.2,0.65,1.654,60.27,36.45,1.254,1.955,3.9
25,5,50,20,12m,3,12,7,-0.12,-0.2,,1.654,60.27,36.45,1.254,1.955,3.9
10,0,70,20,12m-1m,3,12,7,-0.12,-0.15,,1.654,69.83,42.22,1.365,2.218,3.6
15,5,65,15,12m-1m,5,12,5,-0.08,-0.15,0.65,1.653,67.16,40.62,1.427,2.278,4.8
20,0,70,10,12m-1m,5,12,5,-0.08,-0.15,,1.653,63.38,38.33,1.391,2.156,4.8
20,0,65,15,12m-1m,3,12,5,,-0.15,0.6,1.653,71.04,42.99,1.363,2.223,3.6
20,0,65,15,12m-1m,3,12,5,,-0.15,0.65,1.653,71.04,42.99,1.363,2.223,3.6
20,0,65,15,12m-1m,3,12,5,,-0.15,,1.653,71.04,42.99,1.363,2.223,3.6
15,5,65,15,12m-1m,5,12,5,-0.08,-0.15,0.6,1.653,67.16,40.62,1.427,2.278,4.8
25,0,60,15,12m,7,8,3,-0.08,,0.65,1.653,70.92,42.9,1.347,2.107,3.0
25,0,60,15,12m,7,8,3,-0.08,,,1.653,70.92,42.9,1.347,2.107,3.0
20,0,70,10,12m-1m,5,12,5,-0.08,-0.15,0.6,1.653,63.38,38.33,1.391,2.156,4.8
25,0,60,15,12m,7,8,3,-0.08,,0.6,1.653,70.92,42.9,1.347,2.107,3.0
15,5,65,15,12m-1m,5,12,5,-0.08,-0.15,,1.653,67.16,40.62,1.427,2.278,4.8
20,0,70,10,12m-1m,5,12,5,-0.08,-0.15,0.65,1.653,63.38,38.33,1.391,2.156,4.8
20,0,65,15,12m,7,15,3,-0.1,-0.2,,1.652,77.45,46.88,1.386,2.262,3.0
20,5,30,45,6m-1m,5,8,5,-0.08,,0.65,1.652,51.78,31.35,1.256,1.844,4.8
20,0,65,15,12m-1m,7,8,5,-0.08,-0.15,0.65,1.652,59.38,35.95,1.362,2.111,5.0
25,5,35,35,12m-1m,5,12,7,,,0.65,1.652,50.44,30.54,1.283,1.82,6.0
20,0,65,15,12m,7,15,3,-0.1,-0.2,0.6,1.652,77.45,46.88,1.386,2.262,3.0
0,25,30,45,12m,3,12,7,-0.08,-0.15,0.6,1.652,69.27,41.94,1.39,2.118,3.7
20,0,65,15,12m,7,15,3,-0.1,-0.2,0.65,1.652,77.45,46.88,1.386,2.262,3.0
20,0,65,15,12m-1m,7,8,5,-0.08,-0.15,0.6,1.652,59.38,35.95,1.362,2.111,5.0
20,0,65,15,12m-1m,7,8,5,-0.08,-0.15,,1.652,59.38,35.95,1.362,2.111,5.0
0,25,30,45,12m,3,12,7,-0.08,-0.15,0.65,1.652,69.27,41.94,1.39,2.118,3.7
20,5,30,45,6m-1m,5,8,5,-0.08,,,1.652,51.78,31.35,1.256,1.844,4.8
20,5,30,45,6m-1m,5,8,5,-0.08,,0.6,1.652,51.78,31.35,1.256,1.844,4.8
25,5,35,35,12m-1m,5,12,7,,,,1.652,50.44,30.54,1.283,1.82,6.0
0,25,30,45,12m,3,12,7,-0.08,-0.15,,1.652,69.27,41.94,1.39,2.118,3.7
25,5,35,35,12m-1m,5,12,7,,,0.6,1.652,50.44,30.54,1.283,1.82,6.0
20,5,60,15,12m-1m,5,8,5,-0.08,,0.6,1.65,63.78,38.65,1.403,2.204,4.7
15,0,70,15,12m-1m,5,12,5,-0.1,-0.15,0.65,1.65,67.82,41.11,1.441,2.318,4.8
20,5,60,15,12m-1m,5,8,5,-0.08,,,1.65,63.78,38.65,1.403,2.204,4.7
10,0,70,20,12m-1m,3,12,7,,-0.15,0.6,1.65,69.68,42.22,1.364,2.218,3.6
20,5,60,15,12m-1m,5,8,5,-0.08,,0.65,1.65,63.78,38.65,1.403,2.204,4.7
10,0,70,20,12m-1m,3,12,7,,-0.15,0.65,1.65,69.68,42.22,1.364,2.218,3.6
15,0,70,15,12m-1m,5,12,5,-0.1,-0.15,0.6,1.65,67.82,41.11,1.441,2.318,4.8
10,0,70,20,12m-1m,3,12,7,,-0.15,,1.65,69.68,42.22,1.364,2.218,3.6
15,0,70,15,12m-1m,5,12,5,-0.1,-0.15,,1.65,67.82,41.11,1.441,2.318,4.8
20,0,65,15,12m-1m,5,12,3,-0.12,,0.65,1.649,71.14,43.13,1.332,2.092,3.0
20,0,65,15,12m-1m,5,12,3,-0.12,,0.6,1.649,71.14,43.13,1.332,2.092,3.0
20,0,65,15,12m-1m,5,12,3,-0.12,,,1.649,71.14,43.13,1.332,2.092,3.0
20,5,60,15,12m,7,12,3,,,0.65,1.648,77.53,47.04,1.413,2.26,3.0
0,25,30,45,12m,3,12,5,-0.1,-0.15,0.6,1.648,68.09,41.33,1.377,2.087,3.7
20,5,60,15,12m,7,12,3,,,0.6,1.648,77.53,47.04,1.413,2.26,3.0
20,5,60,15,12m,7,12,3,,,,1.648,77.53,47.04,1.413,2.26,3.0
0,25,30,45,12m,3,12,5,-0.1,-0.15,,1.648,68.09,41.33,1.377,2.087,3.7
0,25,30,45,12m,3,12,5,-0.1,-0.15,0.65,1.648,68.09,41.33,1.377,2.087,3.7
25,5,50,20,12m,5,8,5,,,,1.648,59.56,36.14,1.356,2.081,4.8
25,0,60,15,12m,7,12,3,,,,1.648,67.36,40.87,1.322,2.109,3.0
25,0,60,15,12m,7,12,3,,,0.65,1.648,67.36,40.87,1.322,2.109,3.0
25,5,50,20,12m,5,8,5,,-0.2,0.6,1.648,56.91,34.54,1.305,1.963,4.8
25,5,50,20,12m,5,8,5,,-0.2,0.65,1.648,56.91,34.54,1.305,1.963,4.8
25,5,50,20,12m,5,8,5,,-0.2,,1.648,56.91,34.54,1.305,1.963,4.8
25,5,50,20,12m,5,8,5,,,0.65,1.648,59.56,36.14,1.356,2.081,4.8
25,5,50,20,12m,5,8,5,,,0.6,1.648,59.56,36.14,1.356,2.081,4.8
25,0,60,15,12m,7,12,3,,,0.6,1.648,67.36,40.87,1.322,2.109,3.0
20,5,60,15,12m-1m,3,8,5,-0.12,-0.2,,1.647,77.74,47.19,1.458,2.304,3.6
20,0,70,10,12m-1m,3,15,3,-0.12,-0.15,0.6,1.647,71.47,43.4,1.32,2.211,2.9
10,0,70,20,12m-1m,5,8,3,-0.08,,0.6,1.647,86.01,52.23,1.493,2.268,3.0
20,5,60,15,12m-1m,3,8,5,-0.12,-0.2,0.6,1.647,77.74,47.19,1.458,2.304,3.6
20,5,60,15,12m-1m,3,8,5,-0.12,-0.2,0.65,1.647,77.74,47.19,1.458,2.304,3.6
25,5,50,20,12m,5,15,7,,,0.65,1.647,56.6,34.37,1.367,2.017,6.0
10,0,70,20,12m-1m,5,8,3,-0.08,,0.65,1.647,86.01,52.23,1.493,2.268,3.0
10,0,70,20,12m-1m,5,8,3,-0.08,,,1.647,86.01,52.23,1.493,2.268,3.0
25,5,50,20,12m,5,15,7,,,0.6,1.647,56.6,34.37,1.367,2.017,6.0
20,0,70,10,12m-1m,3,15,3,-0.12,-0.15,,1.647,71.47,43.4,1.32,2.211,2.9
25,5,50,20,12m,5,15,7,,,,1.647,56.6,34.37,1.367,2.017,6.0
20,0,70,10,12m-1m,3,15,3,-0.12,-0.15,0.65,1.647,71.47,43.4,1.32,2.211,2.9
25,0,60,15,12m,5,15,3,,-0.2,0.65,1.646,57.63,35.02,1.201,1.806,3.0
25,0,60,15,12m,5,15,3,,-0.2,0.6,1.646,57.63,35.02,1.201,1.806,3.0
10,0,70,20,12m-1m,5,12,7,-0.08,-0.2,,1.646,70.61,42.91,1.518,2.432,5.5
10,0,70,20,12m-1m,5,12,7,-0.08,-0.2,0.65,1.646,70.61,42.91,1.518,2.432,5.5
25,0,60,15,12m,5,15,3,,-0.2,,1.646,57.63,35.02,1.201,1.806,3.0
10,0,70,20,12m-1m,5,12,7,-0.08,-0.2,0.6,1.646,70.61,42.91,1.518,2.432,5.5
15,0,70,15,12m-1m,7,15,3,-0.08,-0.2,0.65,1.646,74.8,45.44,1.356,2.196,3.0
25,5,50,20,12m,3,12,7,,,0.6,1.646,59.06,35.88,1.273,2.001,4.2
15,0,70,15,12m-1m,7,15,3,-0.08,-0.2,0.6,1.646,74.8,45.44,1.356,2.196,3.0
25,5,50,20,12m,3,12,7,,,,1.646,59.06,35.88,1.273,2.001,4.2
15,0,70,15,12m-1m,7,15,3,-0.08,-0.2,,1.646,74.8,45.44,1.356,2.196,3.0
25,5,50,20,12m,3,12,7,,,0.65,1.646,59.06,35.88,1.273,2.001,4.2
20,0,65,15,12m-1m,3,8,3,-0.12,-0.2,,1.645,73.16,44.47,1.348,2.154,2.8
20,0,65,15,12m-1m,3,8,3,-0.12,-0.2,0.65,1.645,73.16,44.47,1.348,2.154,2.8
20,0,65,15,12m-1m,3,8,3,-0.12,-0.2,0.6,1.645,73.16,44.47,1.348,2.154,2.8
20,0,70,10,12m,5,12,7,,,,1.645,64.13,38.98,1.442,2.228,5.7
25,5,35,35,12m-1m,5,12,7,-0.1,-0.15,,1.645,49.33,29.99,1.259,1.808,5.9
20,0,70,10,12m,5,12,7,,,0.65,1.645,64.13,38.98,1.442,2.228,5.7
25,5,35,35,12m-1m,5,12,7,-0.1,-0.15,0.65,1.645,49.33,29.99,1.259,1.808,5.9
25,5,35,35,12m-1m,5,12,7,-0.1,-0.15,0.6,1.645,49.33,29.99,1.259,1.808,5.9
20,0,70,10,12m,5,12,7,,,0.6,1.645,64.13,38.98,1.442,2.228,5.7
10,0,70,20,12m-1m,5,8,3,-0.1,,0.65,1.644,87.59,53.29,1.506,2.319,3.0
10,0,70,20,12m-1m,5,8,3,-0.1,,,1.644,87.59,53.29,1.506,2.319,3.0
20,0,70,10,12m,5,8,5,-0.12,-0.15,0.65,1.644,62.49,38.02,1.37,2.142,4.7
25,5,50,20,12m,5,8,5,-0.1,-0.2,,1.644,56.79,34.54,1.308,1.986,4.8
20,0,70,10,12m,5,8,5,-0.12,-0.15,,1.644,62.49,38.02,1.37,2.142,4.7
25,5,50,20,12m,5,8,5,-0.1,-0.2,0.65,1.644,56.79,34.54,1.308,1.986,4.8
25,5,50,20,12m,5,8,5,-0.1,-0.2,0.6,1.644,56.79,34.54,1.308,1.986,4.8
20,0,70,10,12m,5,8,5,-0.12,-0.15,0.6,1.644,62.49,38.02,1.37,2.142,4.7
10,0,70,20,12m-1m,5,8,3,-0.1,,0.6,1.644,87.59,53.29,1.506,2.319,3.0
20,0,65,15,12m-1m,5,12,5,-0.12,-0.15,0.6,1.643,61.92,37.69,1.373,2.145,4.8
20,0,65,15,12m-1m,5,12,5,-0.12,-0.15,0.65,1.643,61.92,37.69,1.373,2.145,4.8
25,0,60,15,12m,7,12,3,-0.1,,0.65,1.643,65.29,39.74,1.299,2.06,3.0
25,0,60,15,12m,7,12,3,-0.1,,,1.643,65.29,39.74,1.299,2.06,3.0
20,0,70,10,12m,3,8,7,,-0.2,0.65,1.643,67.32,40.96,1.315,2.103,3.5
20,0,70,10,12m,3,8,7,,-0.2,0.6,1.643,67.32,40.96,1.315,2.103,3.5
20,0,70,10,12m,3,8,7,,-0.2,,1.643,67.32,40.96,1.315,2.103,3.5
25,0,60,15,12m,7,12,3,-0.1,,0.6,1.643,65.29,39.74,1.299,2.06,3.0
20,0,65,15,12m-1m,5,12,5,-0.12,-0.15,,1.643,61.92,37.69,1.373,2.145,4.8
20,0,65,15,12m,7,12,3,,,0.65,1.642,78.45,47.78,1.417,2.271,3.0
20,0,65,15,12m,7,12,3,,,0.6,1.642,78.45,47.78,1.417,2.271,3.0
20,0,65,15,12m-1m,3,15,5,-0.08,-0.15,,1.642,69.4,42.27,1.337,2.187,3.6
20,0,65,15,12m,7,12,3,,,,1.642,78.45,47.78,1.417,2.271,3.0
20,0,65,15,12m-1m,3,15,5,-0.08,-0.15,0.65,1.642,69.4,42.27,1.337,2.187,3.6
20,0,65,15,12m-1m,3,15,5,-0.08,-0.15,0.6,1.642,69.4,42.27,1.337,2.187,3.6
20,0,65,15,12m-1m,3,12,5,-0.12,-0.15,,1.642,70.58,42.99,1.355,2.209,3.6
20,0,65,15,12m-1m,3,12,5,-0.12,-0.15,0.65,1.642,70.58,42.99,1.355,2.209,3.6
20,0,65,15,12m-1m,3,12,5,-0.12,-0.15,0.6,1.642,70.58,42.99,1.355,2.209,3.6
10,0,70,20,12m-1m,7,15,5,-0.1,-0.15,,1.642,67.35,41.01,1.444,2.287,5.0
10,0,70,20,12m-1m,7,15,5,-0.1,-0.15,0.65,1.642,67.35,41.01,1.444,2.287,5.0
10,0,70,20,12m-1m,7,15,5,-0.1,-0.15,0.6,1.642,67.35,41.01,1.444,2.287,5.0
25,5,35,35,12m-1m,5,12,5,,-0.15,0.65,1.641,45.39,27.65,1.162,1.676,4.9
25,5,35,35,12m-1m,5,12,5,,-0.15,,1.641,45.39,27.65,1.162,1.676,4.9
20,0,70,10,12m-1m,3,12,3,-0.08,-0.15,,1.641,71.22,43.4,1.322,2.193,2.8
20,0,70,10,12m-1m,3,12,3,-0.08,-0.15,0.6,1.641,71.22,43.4,1.322,2.193,2.8
25,5,35,35,12m-1m,5,12,5,,-0.15,0.6,1.641,45.39,27.65,1.162,1.676,4.9
20,0,70,10,12m,5,12,5,,,,1.641,63.02,38.41,1.395,2.137,4.8
20,0,70,10,12m-1m,3,12,3,-0.08,-0.15,0.65,1.641,71.22,43.4,1.322,2.193,2.8
20,0,70,10,12m,5,12,5,,,0.6,1.641,63.02,38.41,1.395,2.137,4.8
20,0,70,10,12m,5,12,5,,,0.65,1.641,63.02,38.41,1.395,2.137,4.8
10,0,70,20,12m-1m,5,12,7,,-0.2,,1.64,70.35,42.91,1.519,2.431,5.5
20,5,60,15,12m-1m,5,8,5,-0.08,-0.2,0.6,1.64,63.39,38.65,1.397,2.196,4.7
10,0,70,20,12m-1m,5,12,3,-0.1,-0.15,0.6,1.64,70.76,43.15,1.333,2.124,3.0
20,5,60,15,12m-1m,5,8,5,-0.08,-0.2,,1.64,63.39,38.65,1.397,2.196,4.7
20,0,65,15,12m-1m,7,8,7,,-0.15,,1.64,55.14,33.63,1.365,2.129,6.3
25,0,60,15,12m,7,15,3,,-0.15,0.6,1.64,57.42,35.02,1.207,1.914,3.0
20,10,35,35,12m-1m,5,12,5,-0.1,-0.15,,1.64,55.13,33.62,1.295,1.856,4.8
20,5,60,15,12m-1m,5,8,5,-0.08,-0.2,0.65,1.64,63.39,38.65,1.397,2.196,4.7
10,0,70,20,12m-1m,5,12,7,,-0.2,0.6,1.64,70.35,42.91,1.519,2.431,5.5
25,0,60,15,12m,7,15,3,,-0.15,0.65,1.64,57.42,35.02,1.207,1.914,3.0
25,0,60,15,12m,7,15,3,,-0.15,,1.64,57.42,35.02,1.207,1.914,3.0
20,10,35,35,12m-1m,5,12,5,-0.1,-0.15,0.6,1.64,55.13,33.62,1.295,1.856,4.8
20,0,65,15,12m-1m,7,8,7,,-0.15,0.6,1.64,55.14,33.63,1.365,2.129,6.3
20,0,65,15,12m-1m,7,8,7,,-0.15,0.65,1.64,55.14,33.63,1.365,2.129,6.3
20,10,35,35,12m-1m,5,12,5,-0.1,-0.15,0.65,1.64,55.13,33.62,1.295,1.856,4.8
10,0,70,20,12m-1m,5,12,3,-0.1,-0.15,0.65,1.64,70.76,43.15,1.333,2.124,3.0
10,0,70,20,12m-1m,5,12,3,-0.1,-0.15,,1.64,70.76,43.15,1.333,2.124,3.0
10,0,70,20,12m-1m,5,12,7,,-0.2,0.65,1.64,70.35,42.91,1.519,2.431,5.5
15,5,65,15,12m-1m,5,15,5,-0.08,,0.6,1.639,65.65,40.06,1.416,2.26,4.8
15,5,65,15,12m-1m,5,15,5,-0.08,,0.65,1.639,65.65,40.06,1.416,2.26,4.8
15,0,70,15,12m-1m,5,12,7,,,0.6,1.639,67.68,41.3,1.485,2.347,5.6
15,5,65,15,12m-1m,5,15,5,-0.08,,,1.639,65.65,40.06,1.416,2.26,4.8
15,0,70,15,12m-1m,5,12,7,,,0.65,1.639,67.68,41.3,1.485,2.347,5.6
15,0,70,15,12m-1m,5,12,7,,,,1.639,67.68,41.3,1.485,2.347,5.6
20,0,65,15,12m-1m,7,8,3,-0.12,,,1.638,73.42,44.83,1.377,2.121,3.0
20,0,65,15,12m-1m,7,8,3,-0.12,,0.65,1.638,73.42,44.83,1.377,2.121,3.0
20,0,65,15,12m-1m,7,8,3,-0.12,,0.6,1.638,73.42,44.83,1.377,2.121,3.0
20,5,60,15,12m-1m,3,8,3,,-0.15,,1.638,80.71,49.29,1.434,2.381,2.9
20,5,60,15,12m-1m,3,8,3,,-0.15,0.65,1.638,80.71,49.29,1.434,2.381,2.9
20,0,70,10,12m-1m,3,12,5,-0.12,-0.15,0.65,1.638,68.99,42.11,1.346,2.191,3.6
20,0,70,10,12m-1m,3,12,5,-0.12,-0.15,,1.638,68.99,42.11,1.346,2.191,3.6
20,5,60,15,12m-1m,3,8,7,-0.12,,0.6,1.638,78.72,48.06,1.482,2.319,3.7
20,5,60,15,12m-1m,3,8,7,-0.12,,0.65,1.638,78.72,48.06,1.482,2.319,3.7
20,0,70,10,12m-1m,3,12,5,-0.12,-0.15,0.6,1.638,68.99,42.11,1.346,2.191,3.6
20,5,60,15,12m-1m,3,8,3,,-0.15,0.6,1.638,80.71,49.29,1.434,2.381,2.9
20,5,60,15,12m-1m,3,8,7,-0.12,,,1.638,78.72,48.06,1.482,2.319,3.7
20,0,65,15,12m,5,15,7,-0.12,,0.6,1.637,62.15,37.97,1.436,2.227,5.9
20,5,60,15,12m,5,15,5,-0.1,-0.2,0.6,1.637,62.19,37.98,1.366,2.152,4.8
20,0,70,10,12m,5,12,5,-0.1,,0.6,1.637,63.5,38.79,1.396,2.142,4.8
20,0,70,10,12m,5,12,5,-0.1,,0.65,1.637,63.5,38.79,1.396,2.142,4.8
20,0,65,15,12m,5,15,7,-0.12,,0.65,1.637,62.15,37.97,1.436,2.227,5.9
20,5,60,15,12m,5,15,5,-0.1,-0.2,,1.637,62.19,37.98,1.366,2.152,4.8
20,0,70,10,12m,7,15,3,-0.08,-0.15,0.65,1.637,75.16,45.91,1.389,2.268,3.0
20,0,70,10,12m,7,15,3,-0.08,-0.15,0.6,1.637,75.16,45.91,1.389,2.268,3.0
20,0,65,15,12m,5,15,7,-0.12,,,1.637,62.15,37.97,1.436,2.227,5.9
20,5,60,15,12m,5,15,5,-0.1,-0.2,0.65,1.637,62.19,37.98,1.366,2.152,4.8
20,0,70,10,12m,5,12,5,-0.1,,,1.637,63.5,38.79,1.396,2.142,4.8
20,0,70,10,12m,7,15,3,-0.08,-0.15,,1.637,75.16,45.91,1.389,2.268,3.0
20,0,70,10,12m-1m,3,8,3,,-0.15,0.65,1.636,70.98,43.4,1.335,2.2,2.8
20,0,70,10,12m,3,12,3,-0.12,-0.15,,1.636,72.88,44.56,1.335,2.232,2.8
20,0,70,10,12m-1m,3,8,3,,-0.15,,1.636,70.98,43.4,1.335,2.2,2.8
25,5,50,20,12m,5,15,7,,-0.2,,1.636,58.05,35.47,1.382,2.048,5.9
20,5,60,15,12m-1m,5,12,5,-0.1,-0.2,0.65,1.636,58.61,35.82,1.339,2.068,4.8
20,0,70,10,12m,3,12,3,-0.12,-0.15,0.6,1.636,72.88,44.56,1.335,2.232,2.8
20,0,70,10,12m,3,12,3,-0.12,-0.15,0.65,1.636,72.88,44.56,1.335,2.232,2.8
20,0,70,10,12m-1m,3,15,3,,-0.15,,1.636,70.97,43.4,1.314,2.214,2.9
20,0,70,10,12m-1m,3,15,3,,-0.15,0.65,1.636,70.97,43.4,1.314,2.214,2.9
20,0,70,10,12m-1m,3,15,3,,-0.15,0.6,1.636,70.97,43.4,1.314,2.214,2.9
20,0,70,10,12m-1m,3,8,3,,-0.15,0.6,1.636,70.98,43.4,1.335,2.2,2.8
20,5,60,15,12m-1m,5,12,5,-0.1,-0.2,,1.636,58.61,35.82,1.339,2.068,4.8
25,5,50,20,12m,5,15,7,,-0.2,0.6,1.636,58.05,35.47,1.382,2.048,5.9
25,5,50,20,12m,5,15,7,,-0.2,0.65,1.636,58.05,35.47,1.382,2.048,5.9
20,5,60,15,12m-1m,5,12,5,-0.1,-0.2,0.6,1.636,58.61,35.82,1.339,2.068,4.8
20,10,35,35,12m-1m,5,12,5,,-0.15,0.6,1.635,54.68,33.44,1.293,1.841,4.9
20,10,35,35,12m-1m,5,12,5,,-0.15,0.65,1.635,54.68,33.44,1.293,1.841,4.9
20,0,70,10,12m,5,12,5,-0.12,-0.2,0.65,1.635,64.52,39.45,1.417,2.187,4.8
20,10,35,35,12m-1m,5,15,5,-0.1,-0.2,,1.635,58.08,35.53,1.343,1.896,4.9
20,10,35,35,12m-1m,5,15,5,-0.1,-0.2,0.65,1.635,58.08,35.53,1.343,1.896,4.9
20,0,70,10,12m,3,12,3,,-0.15,,1.635,72.86,44.56,1.335,2.231,2.8
20,0,65,15,12m-1m,3,8,7,,,0.65,1.635,66.93,40.93,1.32,2.116,3.6
20,0,65,15,12m-1m,3,8,7,,,0.6,1.635,66.93,40.93,1.32,2.116,3.6
25,0,60,15,12m,5,15,3,,-0.15,,1.635,57.27,35.02,1.207,1.91,3.0
20,10,35,35,12m-1m,5,15,5,-0.1,-0.2,0.6,1.635,58.08,35.53,1.343,1.896,4.9
25,0,60,15,12m,5,15,3,,-0.15,0.65,1.635,57.27,35.02,1.207,1.91,3.0
25,0,60,15,12m,5,15,3,,-0.15,0.6,1.635,57.27,35.02,1.207,1.91,3.0
20,0,70,10,12m,3,12,3,,-0.15,0.65,1.635,72.86,44.56,1.335,2.231,2.8
20,10,35,35,12m-1m,5,12,5,,-0.15,,1.635,54.68,33.44,1.293,1.841,4.9
20,0,70,10,12m,5,12,5,-0.12,-0.2,0.6,1.635,64.52,39.45,1.417,2.187,4.8
20,0,70,10,12m,5,12,5,-0.12,-0.2,,1.635,64.52,39.45,1.417,2.187,4.8
20,0,70,10,12m,3,12,3,,-0.15,0.6,1.635,72.86,44.56,1.335,2.231,2.8
20,0,65,15,12m-1m,3,8,7,,,,1.635,66.93,40.93,1.32,2.116,3.6
20,5,30,45,6m-1m,5,15,7,-0.12,-0.15,0.65,1.634,47.05,28.79,1.224,1.76,6.2
20,5,30,45,6m-1m,5,15,7,-0.12,-0.15,,1.634,47.05,28.79,1.224,1.76,6.2
20,5,30,45,6m-1m,5,15,7,-0.12,-0.15,0.6,1.634,47.05,28.79,1.224,1.76,6.2
20,0,65,15,12m,7,12,3,-0.08,,,1.634,81.61,49.94,1.448,2.314,3.0
20,0,65,15,12m,7,12,3,-0.08,,0.65,1.634,81.61,49.94,1.448,2.314,3.0
20,0,65,15,12m,7,12,3,-0.08,,0.6,1.634,81.61,49.94,1.448,2.314,3.0
20,5,60,15,12m-1m,5,12,5,-0.1,,,1.634,58.06,35.52,1.333,2.058,4.8
20,5,60,15,12m-1m,5,12,5,-0.1,,0.65,1.634,58.06,35.52,1.333,2.058,4.8
20,5,60,15,12m-1m,5,12,5,-0.1,,0.6,1.634,58.06,35.52,1.333,2.058,4.8
20,5,60,15,12m,5,15,5,-0.1,-0.15,0.6,1.634,63.46,38.83,1.384,2.182,4.8
20,5,60,15,12m,5,15,5,-0.1,-0.15,,1.634,63.46,38.83,1.384,2.182,4.8
15,0,70,15,12m-1m,5,12,7,-0.12,,,1.634,67.63,41.38,1.484,2.346,5.6
15,0,70,15,12m-1m,5,12,7,-0.12,,0.65,1.634,67.63,41.38,1.484,2.346,5.6
10,0,70,20,12m-1m,3,12,3,-0.1,-0.2,0.6,1.634,87.02,53.24,1.474,2.378,2.9
10,0,70,20,12m-1m,3,12,3,-0.1,-0.2,0.65,1.634,87.02,53.24,1.474,2.378,2.9
10,0,70,20,12m-1m,3,12,3,-0.1,-0.2,,1.634,87.02,53.24,1.474,2.378,2.9
15,0,70,15,12m-1m,5,12,7,-0.12,,0.6,1.634,67.63,41.38,1.484,2.346,5.6
20,10,35,35,12m-1m,5,15,7,-0.1,,0.6,1.634,54.09,33.09,1.335,1.89,6.1
20,10,35,35,12m-1m,5,15,7,-0.1,,0.65,1.634,54.09,33.09,1.335,1.89,6.1
20,10,35,35,12m-1m,5,15,7,-0.1,,,1.634,54.09,33.09,1.335,1.89,6.1
20,5,60,15,12m,5,15,5,-0.1,-0.15,0.65,1.634,63.46,38.83,1.384,2.182,4.8
15,5,65,15,12m-1m,7,15,3,-0.08,,,1.633,73.73,45.15,1.354,2.176,3.0
0,25,30,45,12m,5,12,5,-0.08,-0.15,,1.633,61.96,37.94,1.382,2.156,4.9
0,25,30,45,12m,5,12,5,-0.08,-0.15,0.65,1.633,61.96,37.94,1.382,2.156,4.9
15,5,65,15,12m-1m,7,15,3,-0.08,,0.65,1.633,73.73,45.15,1.354,2.176,3.0
10,0,70,20,12m-1m,7,15,3,-0.08,-0.15,0.65,1.633,75.61,46.32,1.382,2.22,3.0
10,0,70,20,12m-1m,7,15,3,-0.08,-0.15,,1.633,75.61,46.32,1.382,2.22,3.0
0,25,30,45,12m,5,12,5,-0.08,-0.15,0.6,1.633,61.96,37.94,1.382,2.156,4.9
10,0,70,20,12m-1m,7,15,3,-0.08,-0.15,0.6,1.633,75.61,46.32,1.382,2.22,3.0
15,5,65,15,12m-1m,7,15,3,-0.08,,0.6,1.633,73.73,45.15,1.354,2.176,3.0
25,0,60,15,12m,3,8,3,-0.1,-0.15,0.6,1.632,66.67,40.85,1.29,2.147,2.8
25,0,60,15,12m,3,8,3,-0.1,-0.15,0.65,1.632,66.67,40.85,1.29,2.147,2.8
25,0,60,15,12m,3,8,3,-0.1,-0.15,,1.632,66.67,40.85,1.29,2.147,2.8
20,0,70,10,12m-1m,5,15,5,-0.1,-0.15,,1.632,63.76,39.06,1.386,2.177,4.8
20,0,70,10,12m-1m,5,15,5,-0.1,-0.15,0.65,1.632,63.76,39.06,1.386,2.177,4.8
20,5,60,15,12m,5,15,5,-0.12,-0.2,,1.632,63.07,38.64,1.376,2.166,4.8
20,5,60,15,12m,5,15,5,-0.12,-0.2,0.65,1.632,63.07,38.64,1.376,2.166,4.8
20,5,60,15,12m,5,15,5,-0.12,-0.2,0.6,1.632,63.07,38.64,1.376,2.166,4.8
20,0,70,10,12m-1m,5,15,5,-0.1,-0.15,0.6,1.632,63.76,39.06,1.386,2.177,4.8
20,0,65,15,12m-1m,7,8,7,-0.12,-0.15,0.6,1.631,54.86,33.63,1.359,2.121,6.3
15,0,70,15,12m-1m,5,12,7,-0.1,,,1.631,68.07,41.75,1.489,2.355,5.6
20,0,70,10,12m-1m,7,15,5,-0.1,,,1.631,63.43,38.9,1.42,2.187,5.0
20,0,70,10,12m-1m,7,15,5,-0.1,,0.65,1.631,63.43,38.9,1.42,2.187,5.0
20,0,70,10,12m-1m,7,15,5,-0.1,,0.6,1.631,63.43,38.9,1.42,2.187,5.0
15,0,70,15,12m-1m,5,12,7,-0.1,,0.65,1.631,68.07,41.75,1.489,2.355,5.6
15,0,70,15,12m-1m,5,12,7,-0.1,,0.6,1.631,68.07,41.75,1.489,2.355,5.6
