regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
VOL60_20pct_3d,V20Q0G45M35,V20Q0G35M45,1.954,85.34,43.68,0.989,3.066,19
RSI14_45_5d,V20Q0G45M35,V20Q0G35M45,1.954,88.72,45.4,0.796,3.493,73
SLOPE120_20w_3d,V20Q0G45M35,V20Q0G35M45,1.954,87.43,44.75,1.001,3.026,15
VOL60_15pct_3d,V25Q0G40M35,V30Q15G25M30,1.953,91.05,46.63,0.797,3.644,11
VOL60_15pct_3d,V25Q0G40M35,V30Q15G25M30,1.953,91.05,46.63,0.797,3.644,11
VOL60_15pct_10d,V20Q0G45M35,V20Q0G35M45,1.953,89.86,46.01,0.951,3.29,11
MOM90_10d,V25Q0G40M35,V30Q15G25M30,1.951,85.3,43.73,0.773,3.406,15
MOM90_10d,V25Q0G40M35,V30Q15G25M30,1.951,85.3,43.73,0.773,3.406,15
VOL60_25pct_5d,V20Q0G45M35,V20Q0G35M45,1.948,81.83,42.01,0.967,3.002,9
DD10pct_10d,V25Q0G40M35,V20Q0G35M45,1.947,87.66,45.02,0.784,3.48,13
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.946,76.14,39.12,0.931,2.929,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.946,76.14,39.12,0.931,2.929,15
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.946,76.12,39.12,0.93,2.912,9
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.946,76.12,39.12,0.93,2.912,9
MOM120_10d,V20Q0G45M35,V20Q0G35M45,1.946,86.27,44.34,0.994,3.053,15
SLOPE120_20w_3d,V20Q0G45M35,V20Q0G35M45,1.945,87.04,44.75,0.999,3.013,15
DD20pct_3d,V25Q0G40M35,V30Q15G25M30,1.943,97.13,49.98,0.822,3.5,20
DD20pct_3d,V25Q0G40M35,V30Q15G25M30,1.943,97.13,49.98,0.822,3.5,20
GC50x150_3d,V20Q0G45M35,V20Q0G35M45,1.943,81.09,41.73,0.962,2.929,11
RSI14_55_3d,V20Q0G45M35,V20Q0G35M45,1.942,89.07,45.87,0.799,3.5,86
GC50x200_3d,V25Q0G40M35,V30Q15G25M30,1.941,83.95,43.26,0.648,3.961,11
GC50x200_3d,V25Q0G40M35,V30Q15G25M30,1.941,83.95,43.26,0.648,3.961,11
MA100_15d,V25Q0G40M35,V30Q15G25M30,1.941,88.04,45.36,0.661,3.955,15
MA100_15d,V25Q0G40M35,V30Q15G25M30,1.941,88.04,45.36,0.661,3.955,15
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.94,84.3,43.46,0.923,3.175,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.94,84.3,43.46,0.923,3.175,11
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.938,85.1,43.92,0.987,3.047,19
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.938,85.1,43.92,0.987,3.047,19
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.936,84.11,43.46,0.922,3.178,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.936,84.11,43.46,0.922,3.178,11
VOL60_30pct_5d,V20Q0G45M35,V30Q15G25M30,1.935,75.71,39.12,0.927,2.911,9
VOL60_30pct_5d,V20Q0G45M35,V30Q15G25M30,1.935,75.71,39.12,0.927,2.911,9
RSI21_45_5d,V20Q0G45M35,V20Q0G35M45,1.935,83.72,43.26,0.773,3.378,63
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.934,83.01,42.91,0.973,3.064,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.934,83.01,42.91,0.973,3.064,19
DD10pct_3d,V25Q0G40M35,V30Q15G25M30,1.934,97.43,50.39,0.689,4.118,32
DD10pct_3d,V25Q0G40M35,V30Q15G25M30,1.934,97.43,50.39,0.689,4.118,32
VOL60_15pct_5d,V25Q0G40M35,V30Q15G25M30,1.93,87.1,45.12,0.782,3.572,11
VOL60_15pct_5d,V25Q0G40M35,V30Q15G25M30,1.93,87.1,45.12,0.782,3.572,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.93,81.17,42.06,0.905,3.112,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.93,81.17,42.06,0.905,3.112,11
MA250_15d,V25Q0G40M35,V30Q15G25M30,1.929,94.68,49.08,0.681,4.076,10
MA250_15d,V25Q0G40M35,V30Q15G25M30,1.929,94.68,49.08,0.681,4.076,10
VOL20_30pct_10d,V25Q0G40M35,V30Q15G25M30,1.928,83.39,43.26,0.766,3.313,15
VOL20_30pct_10d,V25Q0G40M35,V30Q15G25M30,1.928,83.39,43.26,0.766,3.313,15
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.928,84.11,43.63,0.98,3.091,19
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.928,84.11,43.63,0.98,3.091,19
RSI21_45_3d,V25Q0G40M35,V20Q0G35M45,1.927,95.43,49.53,0.817,3.581,83
VOL60_25pct_10d,V25Q0G40M35,V30Q15G25M30,1.926,83.31,43.26,0.766,3.333,9
VOL60_25pct_10d,V25Q0G40M35,V30Q15G25M30,1.926,83.31,43.26,0.766,3.333,9
VOL20_20pct_5d,V25Q0G40M35,V30Q15G25M30,1.924,83.15,43.21,0.766,3.372,37
VOL20_20pct_5d,V25Q0G40M35,V30Q15G25M30,1.924,83.15,43.21,0.766,3.372,37
VOL20_25pct_3d,V20Q0G45M35,V30Q15G25M30,1.924,83.94,43.63,0.979,3.048,23
VOL20_25pct_3d,V20Q0G45M35,V30Q15G25M30,1.924,83.94,43.63,0.979,3.048,23
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.921,80.79,42.06,0.903,3.111,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.921,80.79,42.06,0.903,3.111,11
MA150_15d,V25Q0G40M35,V30Q15G25M30,1.921,95.99,49.98,0.685,4.07,11
MA150_15d,V25Q0G40M35,V30Q15G25M30,1.921,95.99,49.98,0.685,4.07,11
SLOPE120_20w_3d,V20Q0G45M35,V20Q0G35M45,1.92,85.93,44.75,0.992,3.0,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.919,75.06,39.12,0.923,2.908,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.919,75.06,39.12,0.923,2.908,15
SLOPE200_10w_3d,V25Q0G40M35,V30Q15G25M30,1.919,89.46,46.61,0.666,3.994,15
SLOPE200_10w_3d,V25Q0G40M35,V30Q15G25M30,1.919,89.46,46.61,0.666,3.994,15
VOL60_30pct_5d,V20Q0G45M35,V30Q15G25M30,1.918,75.05,39.12,0.923,2.898,9
VOL60_30pct_5d,V20Q0G45M35,V30Q15G25M30,1.918,75.05,39.12,0.923,2.898,9
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.917,75.0,39.12,0.922,2.912,9
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.917,75.0,39.12,0.922,2.912,9
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.916,84.13,43.92,0.98,3.026,19
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.916,84.13,43.92,0.98,3.026,19
VOL60_15pct_10d,V20Q0G45M35,V20Q0G35M45,1.914,88.08,46.01,0.941,3.258,11
SLOPE120_20w_3d,V20Q0G45M35,V20Q0G35M45,1.914,85.64,44.75,0.99,2.988,15
RSI14_55_3d,V25Q0G40M35,V20Q0G35M45,1.912,88.11,46.09,0.786,3.569,86
VOL20_25pct_3d,V20Q0G45M35,V30Q15G25M30,1.911,83.36,43.63,0.975,3.045,23
VOL20_25pct_3d,V20Q0G45M35,V30Q15G25M30,1.911,83.36,43.63,0.975,3.045,23
RSI21_50_3d,V20Q0G45M35,V20Q0G35M45,1.911,87.55,45.82,0.791,3.415,86
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.91,81.96,42.91,0.965,3.056,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.91,81.96,42.91,0.965,3.056,19
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.909,79.9,41.85,0.954,2.99,9
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.909,79.9,41.85,0.954,2.99,9
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.908,80.39,42.14,0.9,3.1,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.908,80.39,42.14,0.9,3.1,11
MA120_15d,V25Q0G40M35,V30Q15G25M30,1.908,83.14,43.58,0.645,3.857,15
MA120_15d,V25Q0G40M35,V30Q15G25M30,1.908,83.14,43.58,0.645,3.857,15
RSI14_50_3d,V25Q0G40M35,V20Q0G35M45,1.907,88.24,46.28,0.787,3.532,98
VOL60_25pct_10d,V20Q0G45M35,V20Q0G35M45,1.906,78.51,41.2,0.946,2.945,9
VOL20_25pct_3d,V25Q0G40M35,V30Q15G25M30,1.905,81.82,42.94,0.761,3.3,23
VOL20_25pct_3d,V25Q0G40M35,V30Q15G25M30,1.905,81.82,42.94,0.761,3.3,23
VOL20_20pct_10d,V20Q0G45M35,V20Q0G35M45,1.904,82.8,43.48,0.973,3.006,31
DD10pct_3d,V25Q0G40M35,V30Q15G25M30,1.904,92.23,48.43,0.674,4.039,32
DD10pct_3d,V25Q0G40M35,V30Q15G25M30,1.904,92.23,48.43,0.674,4.039,32
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.903,83.56,43.92,0.976,3.027,19
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.903,83.56,43.92,0.976,3.027,19
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.903,80.21,42.14,0.899,3.102,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.903,80.21,42.14,0.899,3.102,11
VOL60_25pct_10d,V25Q0G40M35,V30Q15G25M30,1.903,82.3,43.26,0.761,3.314,9
VOL60_25pct_10d,V25Q0G40M35,V30Q15G25M30,1.903,82.3,43.26,0.761,3.314,9
VOL20_30pct_10d,V25Q0G40M35,V30Q15G25M30,1.902,82.27,43.26,0.762,3.295,15
VOL20_30pct_10d,V25Q0G40M35,V30Q15G25M30,1.902,82.27,43.26,0.762,3.295,15
RSI21_50_5d,V20Q0G45M35,V20Q0G35M45,1.901,94.33,49.62,0.82,3.578,64
DD25pct_3d,V25Q0G40M35,V30Q15G25M30,1.9,86.36,45.44,0.779,3.34,12
DD25pct_3d,V25Q0G40M35,V30Q15G25M30,1.9,86.36,45.44,0.779,3.34,12
RSI21_50_3d,V20Q0G45M35,V20Q0G35M45,1.899,86.89,45.75,0.788,3.391,86
GC60x200_3d,V25Q0G40M35,V30Q15G25M30,1.898,84.25,44.4,0.648,3.969,11
GC60x200_3d,V25Q0G40M35,V30Q15G25M30,1.898,84.25,44.4,0.648,3.969,11
MOM120_10d,V25Q0G40M35,V30Q15G25M30,1.897,85.23,44.94,0.772,3.422,15
MOM120_10d,V25Q0G40M35,V30Q15G25M30,1.897,85.23,44.94,0.772,3.422,15
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.896,82.38,43.46,0.912,3.147,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.896,82.38,43.46,0.912,3.147,11
VOL60_15pct_10d,V25Q0G40M35,V30Q15G25M30,1.896,85.31,44.99,0.774,3.576,11
VOL60_15pct_10d,V25Q0G40M35,V30Q15G25M30,1.896,85.31,44.99,0.774,3.576,11
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.896,79.36,41.85,0.95,3.0,9
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.896,79.36,41.85,0.95,3.0,9
VOL60_15pct_10d,V20Q0G45M35,V20Q0G35M45,1.894,87.16,46.01,0.936,3.243,11
VOL60_25pct_3d,V20Q0G45M35,V20Q0G35M45,1.894,85.17,44.98,0.989,3.076,9
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.892,79.18,41.85,0.949,2.994,19
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.892,79.18,41.85,0.949,2.994,19
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.892,74.03,39.12,0.916,2.889,9
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.892,74.03,39.12,0.916,2.889,9
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.891,82.5,43.63,0.969,3.063,19
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.891,82.5,43.63,0.969,3.063,19
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.887,82.35,43.63,0.968,3.07,19
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.887,82.35,43.63,0.968,3.07,19
RSI21_50_5d,V20Q0G45M35,V20Q0G35M45,1.886,93.45,49.55,0.817,3.552,64
MA120_3d,V25Q0G40M35,V20Q0G35M45,1.885,86.01,45.64,0.777,3.483,21
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.884,82.73,43.92,0.971,3.007,19
VOL20_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.884,82.73,43.92,0.971,3.007,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.884,80.86,42.91,0.958,3.026,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.884,80.86,42.91,0.958,3.026,19
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.882,73.62,39.12,0.913,2.881,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.882,73.62,39.12,0.913,2.881,15
VOL60_20pct_3d,V25Q0G40M35,V30Q15G25M30,1.882,78.85,41.89,0.748,3.316,19
VOL60_20pct_3d,V25Q0G40M35,V30Q15G25M30,1.882,78.85,41.89,0.748,3.316,19
RSI14_55_3d,V20Q0G45M35,V20Q0G35M45,1.882,86.32,45.87,0.787,3.444,86
MA100_15d,V25Q0G40M35,V30Q15G25M30,1.882,81.57,43.35,0.641,3.821,15
MA100_15d,V25Q0G40M35,V30Q15G25M30,1.882,81.57,43.35,0.641,3.821,15
GC50x200_3d,V25Q0G40M35,V30Q15G25M30,1.879,81.29,43.26,0.639,3.898,11
GC50x200_3d,V25Q0G40M35,V30Q15G25M30,1.879,81.29,43.26,0.639,3.898,11
GC20x200_5d,V25Q0G40M35,V30Q15G25M30,1.877,93.8,49.98,0.679,4.032,13
GC20x200_5d,V25Q0G40M35,V30Q15G25M30,1.877,93.8,49.98,0.679,4.032,13
MOM60_10d,V25Q0G40M35,V30Q15G25M30,1.877,85.29,45.44,0.652,3.914,13
MOM60_10d,V25Q0G40M35,V30Q15G25M30,1.877,85.29,45.44,0.652,3.914,13
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.876,80.51,42.91,0.956,3.02,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.876,80.51,42.91,0.956,3.02,19
MA150_15d,V20Q0G45M35,V20Q0G35M45,1.876,81.61,43.49,1.344,2.543,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.875,81.49,43.46,0.907,3.131,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.875,81.49,43.46,0.907,3.131,11
MA150_15d,V20Q0G45M35,V20Q0G35M45,1.871,81.35,43.49,1.341,2.533,11
VOL60_20pct_3d,V25Q0G40M35,V20Q0G35M45,1.87,86.3,46.14,0.779,3.402,19
GC60x200_5d,V25Q0G40M35,V30Q15G25M30,1.867,89.42,47.91,0.664,4.055,11
GC60x200_5d,V25Q0G40M35,V30Q15G25M30,1.867,89.42,47.91,0.664,4.055,11
RSI21_50_5d,V20Q0G45M35,V20Q0G35M45,1.866,92.45,49.54,0.812,3.551,64
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.865,81.38,43.63,0.961,3.044,19
VOL60_20pct_5d,V20Q0G45M35,V30Q15G25M30,1.865,81.38,43.63,0.961,3.044,19
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.864,77.99,41.85,0.942,2.935,9
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.864,77.99,41.85,0.942,2.935,9
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.863,78.52,42.14,0.89,3.071,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.863,78.52,42.14,0.89,3.071,11
GC60x200_5d,V25Q0G40M35,V30Q15G25M30,1.863,92.01,49.4,0.673,4.114,11
GC60x200_5d,V25Q0G40M35,V30Q15G25M30,1.863,92.01,49.4,0.673,4.114,11
GC50x150_10d,V25Q0G40M35,V30Q15G25M30,1.863,80.66,43.3,0.753,3.351,11
GC50x150_10d,V25Q0G40M35,V30Q15G25M30,1.863,80.66,43.3,0.753,3.351,11
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.862,72.85,39.12,0.908,2.873,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.862,72.85,39.12,0.908,2.873,15
MOM120_10d,V20Q0G45M35,V30Q15G25M30,1.861,84.37,45.33,0.981,3.023,15
MOM120_10d,V20Q0G45M35,V30Q15G25M30,1.861,84.37,45.33,0.981,3.023,15
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.859,77.81,41.85,0.941,2.955,19
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.859,77.81,41.85,0.941,2.955,19
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.856,79.92,43.05,0.898,3.091,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.856,79.92,43.05,0.898,3.091,11
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.855,72.56,39.12,0.906,2.86,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.855,72.56,39.12,0.906,2.86,15
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.852,79.73,43.05,0.897,3.094,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.852,79.73,43.05,0.897,3.094,11
VOL60_25pct_3d,V20Q0G45M35,V20Q0G35M45,1.85,83.21,44.98,0.976,3.021,9
MOM90_10d,V25Q0G40M35,V20Q0G35M45,1.85,86.63,46.83,0.779,3.523,15
MA150_15d,V20Q0G45M35,V20Q0G35M45,1.849,80.43,43.49,1.333,2.52,11
RSI21_55_5d,V25Q0G40M35,V20Q0G35M45,1.848,82.2,44.48,0.76,3.413,56
VOL60_25pct_5d,V20Q0G45M35,V20Q0G35M45,1.847,77.57,42.01,0.939,2.919,9
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.846,76.86,41.65,0.88,3.034,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.846,76.86,41.65,0.88,3.034,11
SLOPE120_20w_10d,V25Q0G40M35,V20Q0G35M45,1.846,87.48,47.38,0.784,3.49,13
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.845,79.09,42.86,0.893,3.079,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.845,79.09,42.86,0.893,3.079,11
RSI21_55_3d,V25Q0G40M35,V20Q0G35M45,1.845,82.4,44.66,0.762,3.315,72
GC50x150_5d,V25Q0G40M35,V30Q15G25M30,1.845,82.59,44.76,0.761,3.387,11
GC50x150_5d,V25Q0G40M35,V30Q15G25M30,1.845,82.59,44.76,0.761,3.387,11
MA250_10d,V25Q0G40M35,V20Q0G35M45,1.845,88.32,47.87,0.786,3.536,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.844,83.54,45.3,0.919,3.159,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.844,83.54,45.3,0.919,3.159,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.842,77.64,42.14,0.884,3.055,11
VOL60_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.842,77.64,42.14,0.884,3.055,11
SLOPE120_20w_10d,V25Q0G40M35,V30Q15G25M30,1.841,81.52,44.28,0.758,3.375,13
SLOPE120_20w_10d,V25Q0G40M35,V30Q15G25M30,1.841,81.52,44.28,0.758,3.375,13
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.84,83.35,45.3,0.918,3.162,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.84,83.35,45.3,0.918,3.162,11
MOM120_10d,V20Q0G45M35,V20Q0G35M45,1.84,81.6,44.34,0.965,2.978,15
MA150_15d,V20Q0G45M35,V20Q0G35M45,1.839,79.99,43.49,1.328,2.508,11
GC50x150_5d,V25Q0G40M35,V30Q15G25M30,1.838,80.85,44.0,0.754,3.353,11
GC50x150_5d,V25Q0G40M35,V30Q15G25M30,1.838,80.85,44.0,0.754,3.353,11
RSI21_55_10d,V25Q0G40M35,V30Q15G25M30,1.837,75.83,41.29,0.612,3.349,46
RSI21_55_10d,V25Q0G40M35,V30Q15G25M30,1.837,75.83,41.29,0.612,3.349,46
GC50x150_3d,V20Q0G45M35,V30Q15G25M30,1.837,82.58,44.94,0.972,2.981,11
GC50x150_3d,V20Q0G45M35,V30Q15G25M30,1.837,82.58,44.94,0.972,2.981,11
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.835,71.79,39.12,0.901,2.852,15
VOL20_30pct_10d,V20Q0G45M35,V30Q15G25M30,1.835,71.79,39.12,0.901,2.852,15
VOL60_25pct_5d,V25Q0G40M35,V30Q15G25M30,1.835,82.45,44.94,0.762,3.31,9
VOL60_25pct_5d,V25Q0G40M35,V30Q15G25M30,1.835,82.45,44.94,0.762,3.31,9
SLOPE120_10w_3d,V25Q0G40M35,V30Q15G25M30,1.835,96.69,52.7,0.687,4.066,23
SLOPE120_10w_3d,V25Q0G40M35,V30Q15G25M30,1.835,96.69,52.7,0.687,4.066,23
MOM180_3d,V25Q0G40M35,V30Q15G25M30,1.835,88.62,48.29,0.663,4.041,23
MOM180_3d,V25Q0G40M35,V30Q15G25M30,1.835,88.62,48.29,0.663,4.041,23
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.835,90.03,49.06,0.665,4.195,43
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.835,90.03,49.06,0.665,4.195,43
VOL20_20pct_10d,V20Q0G45M35,V20Q0G35M45,1.834,82.31,44.87,0.97,3.0,31
VOL20_30pct_3d,V25Q0G40M35,V30Q15G25M30,1.833,92.04,50.22,0.804,3.402,17
VOL20_30pct_3d,V25Q0G40M35,V30Q15G25M30,1.833,92.04,50.22,0.804,3.402,17
VOL20_20pct_10d,V20Q0G45M35,V20Q0G35M45,1.831,80.65,44.04,0.959,2.951,31
RSI21_50_3d,V20Q0G45M35,V20Q0G35M45,1.831,83.74,45.74,0.774,3.348,86
VOL20_30pct_3d,V20Q0G45M35,V30Q15G25M30,1.829,88.58,48.43,1.009,3.112,17
VOL20_30pct_3d,V20Q0G45M35,V30Q15G25M30,1.829,88.58,48.43,1.009,3.112,17
VOL20_20pct_3d,V25Q0G40M35,V30Q15G25M30,1.828,79.03,43.23,0.748,3.289,37
VOL20_20pct_3d,V25Q0G40M35,V30Q15G25M30,1.828,79.03,43.23,0.748,3.289,37
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.827,76.46,41.85,0.932,2.917,19
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.827,76.46,41.85,0.932,2.917,19
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.827,77.24,42.27,0.882,3.035,11
VOL60_15pct_10d,V20Q0G45M35,V30Q15G25M30,1.827,77.24,42.27,0.882,3.035,11
VOL60_20pct_10d,V25Q0G40M35,V30Q15G25M30,1.826,89.61,49.07,0.794,3.455,19
VOL60_20pct_10d,V25Q0G40M35,V30Q15G25M30,1.826,89.61,49.07,0.794,3.455,19
RSI21_50_5d,V25Q0G40M35,V30Q15G25M30,1.826,92.73,50.8,0.677,4.121,64
RSI21_50_5d,V25Q0G40M35,V30Q15G25M30,1.826,92.73,50.8,0.677,4.121,64
VOL20_30pct_3d,V20Q0G45M35,V30Q15G25M30,1.825,88.4,48.43,1.008,3.09,17
VOL20_30pct_3d,V20Q0G45M35,V30Q15G25M30,1.825,88.4,48.43,1.008,3.09,17
SLOPE200_20w_5d,V25Q0G40M35,V20Q0G35M45,1.823,85.76,47.03,0.775,3.484,10
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.82,90.86,49.91,0.668,4.214,43
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.82,90.86,49.91,0.668,4.214,43
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.819,71.17,39.12,0.896,2.832,9
VOL60_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.819,71.17,39.12,0.896,2.832,9
SLOPE120_10w_5d,V25Q0G40M35,V30Q15G25M30,1.818,93.8,51.61,0.679,4.012,23
SLOPE120_10w_5d,V25Q0G40M35,V30Q15G25M30,1.818,93.8,51.61,0.679,4.012,23
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.816,77.94,42.91,0.939,2.972,19
VOL60_20pct_3d,V20Q0G45M35,V30Q15G25M30,1.816,77.94,42.91,0.939,2.972,19
GC50x150_10d,V25Q0G40M35,V30Q15G25M30,1.814,78.48,43.26,0.744,3.308,11
GC50x150_10d,V25Q0G40M35,V30Q15G25M30,1.814,78.48,43.26,0.744,3.308,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.813,78.04,43.05,0.887,3.062,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.813,78.04,43.05,0.887,3.062,11
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.813,89.03,49.11,0.662,4.173,43
VOL20_15pct_5d,V20Q0G45M35,V30Q15G25M30,1.813,89.03,49.11,0.662,4.173,43
VOL60_25pct_3d,V25Q0G40M35,V20Q0G35M45,1.812,87.3,48.17,0.783,3.384,9
MA150_15d,V25Q0G40M35,V30Q15G25M30,1.812,90.57,49.98,0.67,3.976,11
MA150_15d,V25Q0G40M35,V30Q15G25M30,1.812,90.57,49.98,0.67,3.976,11
RSI21_50_5d,V20Q0G45M35,V20Q0G35M45,1.81,89.73,49.58,0.8,3.497,64
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.807,75.64,41.85,0.926,2.907,9
VOL60_25pct_5d,V20Q0G45M35,V30Q15G25M30,1.807,75.64,41.85,0.926,2.907,9
VOL60_20pct_10d,V20Q0G45M35,V30Q15G25M30,1.805,85.44,47.35,0.988,3.082,19
VOL60_20pct_10d,V20Q0G45M35,V30Q15G25M30,1.805,85.44,47.35,0.988,3.082,19
GC50x150_5d,V25Q0G40M35,V20Q0G35M45,1.805,82.17,45.52,0.761,3.406,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.802,81.63,45.3,0.908,3.13,11
VOL60_15pct_3d,V20Q0G45M35,V30Q15G25M30,1.802,81.63,45.3,0.908,3.13,11
VOL60_20pct_10d,V20Q0G45M35,V30Q15G25M30,1.802,85.3,47.35,0.987,3.084,19
VOL60_20pct_10d,V20Q0G45M35,V30Q15G25M30,1.802,85.3,47.35,0.987,3.084,19
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.801,75.39,41.85,0.925,2.9,19
VOL20_25pct_10d,V20Q0G45M35,V30Q15G25M30,1.801,75.39,41.85,0.925,2.9,19
VOL60_25pct_3d,V20Q0G45M35,V20Q0G35M45,1.796,80.79,44.98,0.96,2.993,9
