gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
3f_rev_oca_opm,30,0,50,20,7,10,5,-21.43,56.5,-0.379,-0.404,-0.499
3f_rev_oca_opm,30,0,50,20,7,10,7,-30.06,63.17,-0.476,-0.726,-0.832
3f_rev_oca_opm,30,0,55,15,3,6,5,-43.57,78.8,-0.553,-0.859,-0.982
3f_rev_oca_opm,30,0,55,15,3,6,7,-43.6,78.82,-0.553,-0.86,-0.984
3f_rev_oca_opm,30,0,55,15,3,8,5,-44.92,80.0,-0.561,-0.927,-1.052
3f_rev_oca_opm,30,0,55,15,3,8,7,-44.94,80.02,-0.562,-0.927,-1.054
3f_rev_oca_opm,30,0,55,15,3,10,5,-45.47,80.44,-0.565,-0.94,-1.064
3f_rev_oca_opm,30,0,55,15,3,10,7,-45.43,80.4,-0.565,-0.939,-1.062
3f_rev_oca_opm,30,0,55,15,5,6,5,-37.46,74.07,-0.506,-0.808,-0.91
3f_rev_oca_opm,30,0,55,15,5,6,7,-37.35,74.1,-0.504,-0.804,-0.905
3f_rev_oca_opm,30,0,55,15,5,8,5,-39.22,75.36,-0.52,-0.881,-0.994
3f_rev_oca_opm,30,0,55,15,5,8,7,-40.27,76.22,-0.528,-0.931,-1.034
3f_rev_oca_opm,30,0,55,15,5,10,5,-33.83,68.6,-0.493,-0.783,-0.987
3f_rev_oca_opm,30,0,55,15,5,10,7,-37.56,72.51,-0.518,-0.907,-1.086
3f_rev_oca_opm,30,0,55,15,7,8,5,-36.06,71.51,-0.504,-0.824,-0.917
3f_rev_oca_opm,30,0,55,15,7,8,7,-24.81,57.97,-0.428,-0.371,-0.574
3f_rev_oca_opm,30,0,55,15,7,10,5,-30.47,63.24,-0.482,-0.727,-0.897
3f_rev_oca_opm,30,0,55,15,7,10,7,-21.72,53.93,-0.403,-0.302,-0.536
3f_rev_oca_opm,30,0,60,10,3,6,5,-49.4,86.07,-0.574,-0.926,-0.992
3f_rev_oca_opm,30,0,60,10,3,6,7,-49.36,86.09,-0.573,-0.925,-0.991
3f_rev_oca_opm,30,0,60,10,3,8,5,-49.68,83.21,-0.597,-1.117,-1.247
3f_rev_oca_opm,30,0,60,10,3,8,7,-50.52,83.87,-0.602,-1.155,-1.286
3f_rev_oca_opm,30,0,60,10,3,10,5,-51.48,84.62,-0.608,-1.229,-1.403
3f_rev_oca_opm,30,0,60,10,3,10,7,-51.02,84.27,-0.605,-1.214,-1.378
3f_rev_oca_opm,30,0,60,10,5,6,5,-16.06,58.53,-0.274,-0.018,-0.034
3f_rev_oca_opm,30,0,60,10,5,6,7,-15.52,58.83,-0.264,-0.008,-0.015
3f_rev_oca_opm,30,0,60,10,5,8,5,-41.27,76.1,-0.542,-0.993,-1.115
3f_rev_oca_opm,30,0,60,10,5,8,7,-17.91,59.05,-0.303,-0.117,-0.197
3f_rev_oca_opm,30,0,60,10,5,10,5,-38.43,73.1,-0.526,-0.889,-1.01
3f_rev_oca_opm,30,0,60,10,5,10,7,-14.51,55.96,-0.259,-0.048,-0.084
3f_rev_oca_opm,30,0,60,10,7,8,5,-30.44,64.69,-0.471,-0.664,-0.747
3f_rev_oca_opm,30,0,60,10,7,8,7,-15.1,49.61,-0.304,-0.085,-0.15
3f_rev_oca_opm,30,0,60,10,7,10,5,-31.87,64.19,-0.496,-0.718,-0.797
3f_rev_oca_opm,30,0,60,10,7,10,7,-15.2,45.37,-0.335,-0.105,-0.209
3f_rev_oca_opm,30,5,10,55,3,6,5,43.49,57.59,0.755,1.044,1.104
3f_rev_oca_opm,30,5,10,55,3,6,7,43.29,57.59,0.752,1.041,1.101
3f_rev_oca_opm,30,5,10,55,3,8,5,28.21,60.85,0.464,0.803,0.774
3f_rev_oca_opm,30,5,10,55,3,8,7,28.51,60.85,0.468,0.808,0.777
3f_rev_oca_opm,30,5,10,55,3,10,5,26.65,58.52,0.455,0.781,0.751
3f_rev_oca_opm,30,5,10,55,3,10,7,28.29,58.52,0.483,0.808,0.776
3f_rev_oca_opm,30,5,10,55,5,6,5,22.53,62.27,0.362,0.711,0.721
3f_rev_oca_opm,30,5,10,55,5,6,7,26.18,60.49,0.433,0.78,0.81
3f_rev_oca_opm,30,5,10,55,5,8,5,18.02,62.62,0.288,0.637,0.596
3f_rev_oca_opm,30,5,10,55,5,8,7,18.97,61.16,0.31,0.651,0.628
3f_rev_oca_opm,30,5,10,55,5,10,5,21.01,45.78,0.459,0.686,0.718
3f_rev_oca_opm,30,5,10,55,5,10,7,19.05,55.08,0.346,0.658,0.629
3f_rev_oca_opm,30,5,10,55,7,8,5,-6.7,68.94,-0.097,0.12,0.112
3f_rev_oca_opm,30,5,10,55,7,8,7,2.12,55.57,0.038,0.301,0.283
3f_rev_oca_opm,30,5,10,55,7,10,5,10.23,45.86,0.223,0.467,0.478
3f_rev_oca_opm,30,5,10,55,7,10,7,11.96,50.06,0.239,0.523,0.49
3f_rev_oca_opm,30,5,15,50,3,6,5,44.65,47.09,0.948,1.003,1.154
3f_rev_oca_opm,30,5,15,50,3,6,7,44.65,47.09,0.948,1.003,1.154
3f_rev_oca_opm,30,5,15,50,3,8,5,39.74,54.92,0.724,0.956,0.996
3f_rev_oca_opm,30,5,15,50,3,8,7,38.05,54.92,0.693,0.932,0.968
3f_rev_oca_opm,30,5,15,50,3,10,5,32.83,52.16,0.629,0.87,0.877
3f_rev_oca_opm,30,5,15,50,3,10,7,35.52,52.16,0.681,0.912,0.918
3f_rev_oca_opm,30,5,15,50,5,6,5,23.94,58.52,0.409,0.734,0.717
3f_rev_oca_opm,30,5,15,50,5,6,7,24.8,57.82,0.429,0.749,0.728
3f_rev_oca_opm,30,5,15,50,5,8,5,5.56,72.41,0.077,0.461,0.41
3f_rev_oca_opm,30,5,15,50,5,8,7,18.99,64.19,0.296,0.669,0.614
3f_rev_oca_opm,30,5,15,50,5,10,5,6.44,63.75,0.101,0.476,0.426
3f_rev_oca_opm,30,5,15,50,5,10,7,21.38,59.13,0.362,0.712,0.643
3f_rev_oca_opm,30,5,15,50,7,8,5,1.0,71.6,0.014,0.375,0.328
3f_rev_oca_opm,30,5,15,50,7,8,7,14.65,61.2,0.239,0.57,0.549
3f_rev_oca_opm,30,5,15,50,7,10,5,10.32,55.59,0.186,0.501,0.471
3f_rev_oca_opm,30,5,15,50,7,10,7,20.4,55.59,0.367,0.685,0.651
3f_rev_oca_opm,30,5,20,45,3,6,5,15.86,52.74,0.301,0.581,0.621
3f_rev_oca_opm,30,5,20,45,3,6,7,15.86,52.74,0.301,0.581,0.621
3f_rev_oca_opm,30,5,20,45,3,8,5,15.19,52.98,0.287,0.571,0.603
3f_rev_oca_opm,30,5,20,45,3,8,7,17.92,52.98,0.338,0.616,0.649
3f_rev_oca_opm,30,5,20,45,3,10,5,4.18,52.98,0.079,0.378,0.398
3f_rev_oca_opm,30,5,20,45,3,10,7,11.88,52.98,0.224,0.517,0.542
3f_rev_oca_opm,30,5,20,45,5,6,5,0.64,67.55,0.01,0.375,0.338
3f_rev_oca_opm,30,5,20,45,5,6,7,6.56,62.69,0.105,0.445,0.415
3f_rev_oca_opm,30,5,20,45,5,8,5,-6.46,72.01,-0.09,0.238,0.213
3f_rev_oca_opm,30,5,20,45,5,8,7,6.24,63.55,0.098,0.438,0.399
3f_rev_oca_opm,30,5,20,45,5,10,5,1.67,65.36,0.025,0.391,0.354
3f_rev_oca_opm,30,5,20,45,5,10,7,4.35,61.61,0.071,0.401,0.364
3f_rev_oca_opm,30,5,20,45,7,8,5,-12.98,71.73,-0.181,0.094,0.082
3f_rev_oca_opm,30,5,20,45,7,8,7,-3.53,64.58,-0.055,0.205,0.192
3f_rev_oca_opm,30,5,20,45,7,10,5,-7.88,65.67,-0.12,0.2,0.178
3f_rev_oca_opm,30,5,20,45,7,10,7,0.29,56.98,0.005,0.259,0.248
3f_rev_oca_opm,30,5,25,40,3,6,5,6.66,45.71,0.146,0.405,0.47
3f_rev_oca_opm,30,5,25,40,3,6,7,6.66,45.71,0.146,0.405,0.47
3f_rev_oca_opm,30,5,25,40,3,8,5,6.48,45.71,0.142,0.4,0.458
3f_rev_oca_opm,30,5,25,40,3,8,7,8.46,51.82,0.163,0.458,0.491
3f_rev_oca_opm,30,5,25,40,3,10,5,5.13,45.71,0.112,0.374,0.424
3f_rev_oca_opm,30,5,25,40,3,10,7,7.36,51.82,0.142,0.439,0.465
3f_rev_oca_opm,30,5,25,40,5,6,5,-6.42,59.79,-0.107,0.158,0.158
3f_rev_oca_opm,30,5,25,40,5,6,7,1.37,55.07,0.025,0.301,0.311
3f_rev_oca_opm,30,5,25,40,5,8,5,-5.36,60.66,-0.088,0.174,0.172
3f_rev_oca_opm,30,5,25,40,5,8,7,-1.24,58.84,-0.021,0.266,0.259
3f_rev_oca_opm,30,5,25,40,5,10,5,-7.88,60.95,-0.129,0.118,0.114
3f_rev_oca_opm,30,5,25,40,5,10,7,-5.0,60.44,-0.083,0.182,0.174
3f_rev_oca_opm,30,5,25,40,7,8,5,-6.36,58.15,-0.109,0.141,0.135
3f_rev_oca_opm,30,5,25,40,7,8,7,-9.15,60.06,-0.152,0.079,0.073
3f_rev_oca_opm,30,5,25,40,7,10,5,-4.83,58.12,-0.083,0.179,0.172
3f_rev_oca_opm,30,5,25,40,7,10,7,-15.92,64.21,-0.248,-0.093,-0.085
3f_rev_oca_opm,30,5,30,35,3,6,5,-18.0,54.61,-0.33,-0.107,-0.118
3f_rev_oca_opm,30,5,30,35,3,6,7,-18.03,54.65,-0.33,-0.108,-0.12
3f_rev_oca_opm,30,5,30,35,3,8,5,-16.18,53.45,-0.303,-0.07,-0.077
3f_rev_oca_opm,30,5,30,35,3,8,7,-16.21,53.5,-0.303,-0.071,-0.078
3f_rev_oca_opm,30,5,30,35,3,10,5,-22.72,55.14,-0.412,-0.235,-0.252
3f_rev_oca_opm,30,5,30,35,3,10,7,-21.69,55.14,-0.393,-0.208,-0.222
3f_rev_oca_opm,30,5,30,35,5,6,5,9.68,45.77,0.212,0.45,0.513
3f_rev_oca_opm,30,5,30,35,5,6,7,12.69,43.58,0.291,0.503,0.589
3f_rev_oca_opm,30,5,30,35,5,8,5,-4.63,45.77,-0.101,0.155,0.176
3f_rev_oca_opm,30,5,30,35,5,8,7,3.23,43.58,0.074,0.313,0.36
3f_rev_oca_opm,30,5,30,35,5,10,5,-14.02,52.19,-0.269,-0.08,-0.085
3f_rev_oca_opm,30,5,30,35,5,10,7,-12.87,50.11,-0.257,-0.088,-0.094
3f_rev_oca_opm,30,5,30,35,7,8,5,-12.2,53.22,-0.229,-0.059,-0.063
3f_rev_oca_opm,30,5,30,35,7,8,7,-7.02,49.94,-0.14,0.077,0.076
3f_rev_oca_opm,30,5,30,35,7,10,5,-16.17,61.07,-0.265,-0.084,-0.083
3f_rev_oca_opm,30,5,30,35,7,10,7,-23.67,63.08,-0.375,-0.304,-0.281
3f_rev_oca_opm,30,5,35,30,3,6,5,-13.4,43.17,-0.31,-0.043,-0.054
3f_rev_oca_opm,30,5,35,30,3,6,7,-13.21,43.17,-0.306,-0.039,-0.048
3f_rev_oca_opm,30,5,35,30,3,8,5,-18.25,53.13,-0.343,-0.101,-0.112
3f_rev_oca_opm,30,5,35,30,3,8,7,-19.63,54.99,-0.357,-0.136,-0.15
3f_rev_oca_opm,30,5,35,30,3,10,5,-28.39,58.32,-0.487,-0.37,-0.399
3f_rev_oca_opm,30,5,35,30,3,10,7,-29.45,60.09,-0.49,-0.404,-0.434
3f_rev_oca_opm,30,5,35,30,5,6,5,-18.5,60.8,-0.304,-0.203,-0.215
3f_rev_oca_opm,30,5,35,30,5,6,7,-18.28,58.77,-0.311,-0.219,-0.236
3f_rev_oca_opm,30,5,35,30,5,8,5,-26.96,66.83,-0.403,-0.447,-0.468
3f_rev_oca_opm,30,5,35,30,5,8,7,-19.83,59.03,-0.336,-0.275,-0.288
3f_rev_oca_opm,30,5,35,30,5,10,5,-32.02,69.39,-0.461,-0.624,-0.631
3f_rev_oca_opm,30,5,35,30,5,10,7,-26.35,62.85,-0.419,-0.488,-0.502
3f_rev_oca_opm,30,5,35,30,7,8,5,-28.12,69.42,-0.405,-0.481,-0.489
3f_rev_oca_opm,30,5,35,30,7,8,7,-14.7,60.0,-0.245,-0.15,-0.151
3f_rev_oca_opm,30,5,35,30,7,10,5,-33.62,70.21,-0.479,-0.672,-0.674
3f_rev_oca_opm,30,5,35,30,7,10,7,-21.82,63.16,-0.345,-0.366,-0.371
3f_rev_oca_opm,30,5,40,25,3,6,5,-33.83,66.29,-0.51,-0.518,-0.589
3f_rev_oca_opm,30,5,40,25,3,6,7,-33.83,66.29,-0.51,-0.518,-0.589
3f_rev_oca_opm,30,5,40,25,3,8,5,-31.86,63.71,-0.5,-0.527,-0.631
3f_rev_oca_opm,30,5,40,25,3,8,7,-32.01,63.9,-0.501,-0.533,-0.637
3f_rev_oca_opm,30,5,40,25,3,10,5,-34.74,65.15,-0.533,-0.648,-0.749
3f_rev_oca_opm,30,5,40,25,3,10,7,-34.36,64.67,-0.531,-0.637,-0.736
3f_rev_oca_opm,30,5,40,25,5,6,5,-17.75,58.4,-0.304,-0.233,-0.27
3f_rev_oca_opm,30,5,40,25,5,6,7,-16.99,59.37,-0.286,-0.213,-0.246
3f_rev_oca_opm,30,5,40,25,5,8,5,-22.63,57.87,-0.391,-0.39,-0.433
3f_rev_oca_opm,30,5,40,25,5,8,7,-16.24,56.59,-0.287,-0.216,-0.243
3f_rev_oca_opm,30,5,40,25,5,10,5,-18.26,54.76,-0.334,-0.268,-0.298
3f_rev_oca_opm,30,5,40,25,5,10,7,-13.24,51.01,-0.26,-0.173,-0.205
3f_rev_oca_opm,30,5,40,25,7,8,5,-20.9,58.15,-0.359,-0.359,-0.4
3f_rev_oca_opm,30,5,40,25,7,8,7,-21.6,57.02,-0.379,-0.46,-0.529
3f_rev_oca_opm,30,5,40,25,7,10,5,-13.93,45.23,-0.308,-0.203,-0.255
3f_rev_oca_opm,30,5,40,25,7,10,7,-20.13,55.94,-0.36,-0.43,-0.506
3f_rev_oca_opm,30,5,45,20,3,6,5,-40.56,76.98,-0.527,-0.626,-0.702
3f_rev_oca_opm,30,5,45,20,3,6,7,-40.56,76.98,-0.527,-0.626,-0.702
3f_rev_oca_opm,30,5,45,20,3,8,5,-38.79,72.45,-0.535,-0.713,-0.865
3f_rev_oca_opm,30,5,45,20,3,8,7,-38.17,71.0,-0.538,-0.712,-0.872
3f_rev_oca_opm,30,5,45,20,3,10,5,-38.34,72.1,-0.532,-0.708,-0.856
3f_rev_oca_opm,30,5,45,20,3,10,7,-37.88,70.73,-0.536,-0.712,-0.87
3f_rev_oca_opm,30,5,45,20,5,6,5,-26.05,64.38,-0.405,-0.456,-0.529
3f_rev_oca_opm,30,5,45,20,5,6,7,-27.14,65.56,-0.414,-0.492,-0.57
3f_rev_oca_opm,30,5,45,20,5,8,5,-25.64,61.16,-0.419,-0.478,-0.565
3f_rev_oca_opm,30,5,45,20,5,8,7,-28.49,62.98,-0.452,-0.584,-0.682
3f_rev_oca_opm,30,5,45,20,5,10,5,-13.9,48.5,-0.287,-0.171,-0.216
3f_rev_oca_opm,30,5,45,20,5,10,7,-19.98,53.88,-0.371,-0.351,-0.424
3f_rev_oca_opm,30,5,45,20,7,8,5,-25.32,58.64,-0.432,-0.492,-0.58
3f_rev_oca_opm,30,5,45,20,7,8,7,-28.51,61.39,-0.464,-0.669,-0.786
3f_rev_oca_opm,30,5,45,20,7,10,5,-20.8,56.76,-0.366,-0.373,-0.458
3f_rev_oca_opm,30,5,45,20,7,10,7,-23.59,55.76,-0.423,-0.516,-0.619
3f_rev_oca_opm,30,5,50,15,3,6,5,-32.91,70.54,-0.466,-0.49,-0.583
3f_rev_oca_opm,30,5,50,15,3,6,7,-32.91,70.54,-0.466,-0.49,-0.583
3f_rev_oca_opm,30,5,50,15,3,8,5,-28.26,67.57,-0.418,-0.387,-0.472
3f_rev_oca_opm,30,5,50,15,3,8,7,-28.34,67.66,-0.419,-0.39,-0.475
3f_rev_oca_opm,30,5,50,15,3,10,5,-32.08,69.09,-0.464,-0.515,-0.612
3f_rev_oca_opm,30,5,50,15,3,10,7,-31.99,68.99,-0.464,-0.512,-0.609
3f_rev_oca_opm,30,5,50,15,5,6,5,-35.59,73.14,-0.487,-0.721,-0.821
3f_rev_oca_opm,30,5,50,15,5,6,7,-35.29,73.21,-0.482,-0.711,-0.808
3f_rev_oca_opm,30,5,50,15,5,8,5,-37.14,71.41,-0.52,-0.802,-0.916
3f_rev_oca_opm,30,5,50,15,5,8,7,-37.68,73.62,-0.512,-0.825,-0.929
3f_rev_oca_opm,30,5,50,15,5,10,5,-34.39,66.47,-0.517,-0.793,-0.981
3f_rev_oca_opm,30,5,50,15,5,10,7,-38.04,71.33,-0.533,-0.91,-1.066
3f_rev_oca_opm,30,5,50,15,7,8,5,-32.94,69.46,-0.474,-0.728,-0.818
3f_rev_oca_opm,30,5,50,15,7,8,7,-22.25,53.15,-0.419,-0.302,-0.481
3f_rev_oca_opm,30,5,50,15,7,10,5,-28.63,61.43,-0.466,-0.659,-0.805
3f_rev_oca_opm,30,5,50,15,7,10,7,-33.42,65.46,-0.51,-0.884,-1.066
3f_rev_oca_opm,30,5,55,10,3,6,5,-38.39,77.22,-0.497,-0.637,-0.742
3f_rev_oca_opm,30,5,55,10,3,6,7,-38.33,77.22,-0.496,-0.635,-0.74
3f_rev_oca_opm,30,5,55,10,3,8,5,-41.2,77.62,-0.531,-0.772,-0.881
3f_rev_oca_opm,30,5,55,10,3,8,7,-40.94,77.62,-0.527,-0.763,-0.871
3f_rev_oca_opm,30,5,55,10,3,10,5,-42.92,77.91,-0.551,-0.862,-1.006
3f_rev_oca_opm,30,5,55,10,3,10,7,-42.26,77.3,-0.547,-0.841,-0.978
3f_rev_oca_opm,30,5,55,10,5,6,5,-40.12,74.6,-0.538,-0.903,-1.017
3f_rev_oca_opm,30,5,55,10,5,6,7,-39.62,74.23,-0.534,-0.885,-0.996
3f_rev_oca_opm,30,5,55,10,5,8,5,-42.72,77.35,-0.552,-1.027,-1.159
3f_rev_oca_opm,30,5,55,10,5,8,7,-43.54,78.13,-0.557,-1.069,-1.194
3f_rev_oca_opm,30,5,55,10,5,10,5,-44.39,78.01,-0.569,-1.123,-1.277
3f_rev_oca_opm,30,5,55,10,5,10,7,-44.17,78.15,-0.565,-1.127,-1.272
3f_rev_oca_opm,30,5,55,10,7,8,5,-33.62,68.46,-0.491,-0.762,-0.842
3f_rev_oca_opm,30,5,55,10,7,8,7,-17.4,53.38,-0.326,-0.18,-0.281
3f_rev_oca_opm,30,5,55,10,7,10,5,-36.29,70.83,-0.512,-0.883,-0.982
3f_rev_oca_opm,30,5,55,10,7,10,7,-12.28,43.47,-0.282,-0.063,-0.121
3f_rev_oca_opm,30,10,10,50,3,6,5,34.16,49.96,0.684,0.882,0.944
3f_rev_oca_opm,30,10,10,50,3,6,7,34.16,49.96,0.684,0.882,0.944
3f_rev_oca_opm,30,10,10,50,3,8,5,38.57,55.29,0.698,0.953,0.948
3f_rev_oca_opm,30,10,10,50,3,8,7,39.2,55.29,0.709,0.962,0.956
3f_rev_oca_opm,30,10,10,50,3,10,5,50.28,55.29,0.909,1.104,1.116
3f_rev_oca_opm,30,10,10,50,3,10,7,50.09,55.29,0.906,1.103,1.116
3f_rev_oca_opm,30,10,10,50,5,6,5,8.77,61.66,0.142,0.442,0.437
3f_rev_oca_opm,30,10,10,50,5,6,7,10.64,60.14,0.177,0.475,0.488
3f_rev_oca_opm,30,10,10,50,5,8,5,7.43,69.32,0.107,0.447,0.405
3f_rev_oca_opm,30,10,10,50,5,8,7,14.81,63.51,0.233,0.576,0.547
3f_rev_oca_opm,30,10,10,50,5,10,5,5.39,59.17,0.091,0.404,0.368
3f_rev_oca_opm,30,10,10,50,5,10,7,15.02,57.9,0.259,0.582,0.553
3f_rev_oca_opm,30,10,10,50,7,8,5,11.53,66.99,0.172,0.526,0.475
3f_rev_oca_opm,30,10,10,50,7,8,7,14.42,55.6,0.259,0.572,0.527
3f_rev_oca_opm,30,10,10,50,7,10,5,8.46,57.1,0.148,0.466,0.42
3f_rev_oca_opm,30,10,10,50,7,10,7,16.74,51.05,0.328,0.622,0.572
3f_rev_oca_opm,30,10,15,45,3,6,5,32.02,46.72,0.685,0.833,0.903
3f_rev_oca_opm,30,10,15,45,3,6,7,32.02,46.72,0.685,0.833,0.903
3f_rev_oca_opm,30,10,15,45,3,8,5,13.07,53.31,0.245,0.537,0.55
3f_rev_oca_opm,30,10,15,45,3,8,7,14.8,53.31,0.278,0.566,0.58
3f_rev_oca_opm,30,10,15,45,3,10,5,10.57,54.18,0.195,0.495,0.5
3f_rev_oca_opm,30,10,15,45,3,10,7,12.57,54.18,0.232,0.53,0.536
3f_rev_oca_opm,30,10,15,45,5,6,5,14.52,61.6,0.236,0.574,0.532
3f_rev_oca_opm,30,10,15,45,5,6,7,16.24,60.94,0.267,0.604,0.563
3f_rev_oca_opm,30,10,15,45,5,8,5,4.78,63.56,0.075,0.395,0.359
3f_rev_oca_opm,30,10,15,45,5,8,7,6.83,64.76,0.105,0.436,0.398
3f_rev_oca_opm,30,10,15,45,5,10,5,-4.43,66.56,-0.066,0.2,0.18
3f_rev_oca_opm,30,10,15,45,5,10,7,14.12,63.68,0.222,0.575,0.515
3f_rev_oca_opm,30,10,15,45,7,8,5,-1.44,62.86,-0.023,0.267,0.246
3f_rev_oca_opm,30,10,15,45,7,8,7,2.84,60.18,0.047,0.33,0.314
3f_rev_oca_opm,30,10,15,45,7,10,5,-10.9,65.06,-0.168,0.049,0.044
3f_rev_oca_opm,30,10,15,45,7,10,7,13.88,52.06,0.267,0.548,0.552
3f_rev_oca_opm,30,10,20,40,3,6,5,-5.99,62.76,-0.095,0.172,0.175
3f_rev_oca_opm,30,10,20,40,3,6,7,-5.99,62.76,-0.095,0.172,0.175
3f_rev_oca_opm,30,10,20,40,3,8,5,-1.36,56.85,-0.024,0.264,0.269
3f_rev_oca_opm,30,10,20,40,3,8,7,-2.97,56.85,-0.052,0.231,0.235
3f_rev_oca_opm,30,10,20,40,3,10,5,0.1,55.79,0.002,0.293,0.298
3f_rev_oca_opm,30,10,20,40,3,10,7,-0.57,55.79,-0.01,0.28,0.285
3f_rev_oca_opm,30,10,20,40,5,6,5,7.46,57.1,0.131,0.442,0.431
3f_rev_oca_opm,30,10,20,40,5,6,7,8.57,57.1,0.15,0.462,0.452
3f_rev_oca_opm,30,10,20,40,5,8,5,-10.19,65.68,-0.155,0.156,0.138
3f_rev_oca_opm,30,10,20,40,5,8,7,-2.79,60.84,-0.046,0.261,0.239
3f_rev_oca_opm,30,10,20,40,5,10,5,-9.16,65.68,-0.139,0.182,0.163
3f_rev_oca_opm,30,10,20,40,5,10,7,-2.69,60.84,-0.044,0.263,0.241
3f_rev_oca_opm,30,10,20,40,7,8,5,-16.08,68.8,-0.234,0.018,0.016
3f_rev_oca_opm,30,10,20,40,7,8,7,-11.56,62.03,-0.186,0.019,0.018
3f_rev_oca_opm,30,10,20,40,7,10,5,-6.1,57.41,-0.106,0.172,0.161
3f_rev_oca_opm,30,10,20,40,7,10,7,-14.88,63.46,-0.234,-0.052,-0.047
3f_rev_oca_opm,30,10,25,35,3,6,5,-13.32,50.89,-0.262,-0.015,-0.016
3f_rev_oca_opm,30,10,25,35,3,6,7,-13.32,50.89,-0.262,-0.015,-0.016
3f_rev_oca_opm,30,10,25,35,3,8,5,-14.99,51.41,-0.292,-0.058,-0.062
3f_rev_oca_opm,30,10,25,35,3,8,7,-14.54,51.41,-0.283,-0.048,-0.051
3f_rev_oca_opm,30,10,25,35,3,10,5,-17.06,50.29,-0.339,-0.127,-0.135
3f_rev_oca_opm,30,10,25,35,3,10,7,-14.62,50.29,-0.291,-0.07,-0.075
3f_rev_oca_opm,30,10,25,35,5,6,5,-0.79,46.42,-0.017,0.237,0.262
3f_rev_oca_opm,30,10,25,35,5,6,7,0.6,44.26,0.014,0.257,0.292
3f_rev_oca_opm,30,10,25,35,5,8,5,-14.1,52.94,-0.266,-0.086,-0.091
3f_rev_oca_opm,30,10,25,35,5,8,7,-7.17,46.34,-0.155,0.063,0.067
3f_rev_oca_opm,30,10,25,35,5,10,5,-23.49,59.54,-0.395,-0.255,-0.247
3f_rev_oca_opm,30,10,25,35,5,10,7,-13.4,49.4,-0.271,-0.063,-0.064
3f_rev_oca_opm,30,10,25,35,7,8,5,-21.74,62.13,-0.35,-0.299,-0.305
3f_rev_oca_opm,30,10,25,35,7,8,7,-16.15,60.68,-0.266,-0.148,-0.14
3f_rev_oca_opm,30,10,25,35,7,10,5,-28.06,65.41,-0.429,-0.405,-0.383
3f_rev_oca_opm,30,10,25,35,7,10,7,-19.61,63.15,-0.311,-0.182,-0.164
3f_rev_oca_opm,30,10,30,30,3,6,5,-15.71,60.22,-0.261,-0.043,-0.047
3f_rev_oca_opm,30,10,30,30,3,6,7,-15.71,60.22,-0.261,-0.043,-0.047
3f_rev_oca_opm,30,10,30,30,3,8,5,-18.14,55.31,-0.328,-0.112,-0.12
3f_rev_oca_opm,30,10,30,30,3,8,7,-17.7,55.1,-0.321,-0.101,-0.108
3f_rev_oca_opm,30,10,30,30,3,10,5,-23.85,57.98,-0.411,-0.265,-0.278
3f_rev_oca_opm,30,10,30,30,3,10,7,-21.86,55.33,-0.395,-0.214,-0.225
3f_rev_oca_opm,30,10,30,30,5,6,5,-15.77,58.26,-0.271,-0.141,-0.149
3f_rev_oca_opm,30,10,30,30,5,6,7,-14.54,58.98,-0.246,-0.11,-0.116
3f_rev_oca_opm,30,10,30,30,5,8,5,-23.48,59.68,-0.393,-0.373,-0.382
3f_rev_oca_opm,30,10,30,30,5,8,7,-23.46,58.38,-0.402,-0.408,-0.427
3f_rev_oca_opm,30,10,30,30,5,10,5,-29.09,60.58,-0.48,-0.545,-0.558
3f_rev_oca_opm,30,10,30,30,5,10,7,-28.33,60.24,-0.47,-0.567,-0.588
3f_rev_oca_opm,30,10,30,30,7,8,5,-33.24,68.76,-0.483,-0.665,-0.666
3f_rev_oca_opm,30,10,30,30,7,8,7,-23.5,59.93,-0.392,-0.435,-0.443
3f_rev_oca_opm,30,10,30,30,7,10,5,-26.67,62.28,-0.428,-0.455,-0.458
3f_rev_oca_opm,30,10,30,30,7,10,7,-25.15,61.33,-0.41,-0.526,-0.551
3f_rev_oca_opm,30,10,35,25,3,6,5,-23.35,60.53,-0.386,-0.275,-0.342
3f_rev_oca_opm,30,10,35,25,3,6,7,-23.35,60.53,-0.386,-0.275,-0.342
3f_rev_oca_opm,30,10,35,25,3,8,5,-14.56,49.31,-0.295,-0.105,-0.14
3f_rev_oca_opm,30,10,35,25,3,8,7,-14.66,49.31,-0.297,-0.108,-0.144
3f_rev_oca_opm,30,10,35,25,3,10,5,-13.02,43.52,-0.299,-0.086,-0.112
3f_rev_oca_opm,30,10,35,25,3,10,7,-12.42,43.4,-0.286,-0.07,-0.091
3f_rev_oca_opm,30,10,35,25,5,6,5,-23.63,59.69,-0.396,-0.443,-0.537
3f_rev_oca_opm,30,10,35,25,5,6,7,-23.41,59.6,-0.393,-0.445,-0.538
3f_rev_oca_opm,30,10,35,25,5,8,5,-26.29,56.8,-0.463,-0.557,-0.659
3f_rev_oca_opm,30,10,35,25,5,8,7,-21.42,53.93,-0.397,-0.41,-0.483
3f_rev_oca_opm,30,10,35,25,5,10,5,-24.39,51.61,-0.473,-0.523,-0.622
3f_rev_oca_opm,30,10,35,25,5,10,7,-22.96,52.92,-0.434,-0.496,-0.587
3f_rev_oca_opm,30,10,35,25,7,8,5,-17.57,52.25,-0.336,-0.309,-0.365
