gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
2f_oca_only,25,0,40,35,3,8,3,90.95,53.01,1.716,1.346,1.648
2f_oca_only,25,0,40,35,3,10,3,111.87,53.19,2.103,1.505,1.825
2f_oca_only,25,0,40,35,5,6,3,111.17,54.91,2.025,1.51,1.899
2f_oca_only,25,0,40,35,5,8,3,89.1,54.65,1.63,1.363,1.658
2f_oca_only,25,0,40,35,5,10,3,95.22,54.38,1.751,1.408,1.702
2f_oca_only,25,0,40,35,7,8,3,80.32,54.65,1.47,1.31,1.537
2f_oca_only,25,0,40,35,7,10,3,103.74,54.38,1.908,1.481,1.775
2f_oca_only,25,0,45,30,3,6,3,94.96,56.15,1.691,1.419,1.701
2f_oca_only,25,0,45,30,3,8,3,109.05,56.84,1.919,1.543,1.844
2f_oca_only,25,0,45,30,3,10,3,104.96,56.19,1.868,1.513,1.805
2f_oca_only,25,0,45,30,5,6,3,81.73,55.34,1.477,1.313,1.583
2f_oca_only,25,0,45,30,5,8,3,92.84,56.15,1.654,1.406,1.719
2f_oca_only,25,0,45,30,5,10,3,87.36,55.24,1.581,1.365,1.652
2f_oca_only,25,0,45,30,7,8,3,89.29,56.15,1.59,1.376,1.682
2f_oca_only,25,0,45,30,7,10,3,89.71,55.24,1.624,1.387,1.675
2f_oca_only,25,0,50,25,3,6,3,71.19,65.32,1.09,1.18,1.369
2f_oca_only,25,0,50,25,3,8,3,83.76,65.54,1.278,1.287,1.496
2f_oca_only,25,0,50,25,3,10,3,78.8,67.53,1.167,1.241,1.458
2f_oca_only,25,0,50,25,5,6,3,69.16,58.07,1.191,1.189,1.331
2f_oca_only,25,0,50,25,5,8,3,98.42,56.14,1.753,1.438,1.604
2f_oca_only,25,0,50,25,5,10,3,95.41,56.87,1.678,1.407,1.598
2f_oca_only,25,0,50,25,7,8,3,110.1,56.14,1.961,1.527,1.706
2f_oca_only,25,0,50,25,7,10,3,101.58,56.87,1.786,1.454,1.659
2f_oca_only,25,0,55,20,3,6,3,54.43,68.33,0.797,1.039,1.167
2f_oca_only,25,0,55,20,3,8,3,72.57,66.67,1.088,1.219,1.365
2f_oca_only,25,0,55,20,3,10,3,82.61,65.1,1.269,1.309,1.459
2f_oca_only,25,0,55,20,5,6,3,102.75,60.46,1.699,1.45,1.688
2f_oca_only,25,0,55,20,5,8,3,94.62,61.87,1.529,1.389,1.616
2f_oca_only,25,0,55,20,5,10,3,122.53,61.37,1.997,1.595,1.847
2f_oca_only,25,0,55,20,7,8,3,104.0,61.87,1.681,1.472,1.674
2f_oca_only,25,0,55,20,7,10,3,118.0,61.37,1.923,1.576,1.793
2f_oca_only,25,0,60,15,3,6,3,39.14,72.96,0.536,0.903,0.932
2f_oca_only,25,0,60,15,3,8,3,34.66,71.85,0.482,0.853,0.884
2f_oca_only,25,0,60,15,3,10,3,34.29,71.38,0.48,0.85,0.875
2f_oca_only,25,0,60,15,5,6,3,65.33,66.94,0.976,1.164,1.273
2f_oca_only,25,0,60,15,5,8,3,81.7,65.95,1.239,1.3,1.463
2f_oca_only,25,0,60,15,5,10,3,75.3,65.48,1.15,1.233,1.401
2f_oca_only,25,0,60,15,7,8,3,71.42,65.95,1.083,1.211,1.35
2f_oca_only,25,0,60,15,7,10,3,65.88,65.48,1.006,1.148,1.296
2f_oca_only,25,0,65,10,3,6,3,33.65,76.56,0.44,0.848,0.881
2f_oca_only,25,0,65,10,3,8,3,55.36,72.11,0.768,1.085,1.096
2f_oca_only,25,0,65,10,3,10,3,48.49,71.35,0.68,1.018,1.021
2f_oca_only,25,0,65,10,5,6,3,41.39,74.03,0.559,0.948,0.945
2f_oca_only,25,0,65,10,5,8,3,66.68,71.4,0.934,1.212,1.184
2f_oca_only,25,0,65,10,5,10,3,63.48,71.72,0.885,1.17,1.167
2f_oca_only,25,0,65,10,7,8,3,53.36,71.4,0.747,1.082,1.041
2f_oca_only,25,0,65,10,7,10,3,65.33,71.72,0.911,1.186,1.181
2f_oca_only,25,5,10,60,3,6,3,-13.45,74.92,-0.18,0.115,0.122
2f_oca_only,25,5,10,60,3,8,3,1.45,58.94,0.025,0.334,0.39
2f_oca_only,25,5,10,60,3,10,3,-13.34,63.59,-0.21,0.068,0.08
2f_oca_only,25,5,10,60,5,6,3,1.62,64.01,0.025,0.327,0.383
2f_oca_only,25,5,10,60,5,8,3,-2.18,57.98,-0.038,0.25,0.289
2f_oca_only,25,5,10,60,5,10,3,-11.29,60.47,-0.187,0.069,0.08
2f_oca_only,25,5,10,60,7,8,3,-5.04,57.98,-0.087,0.193,0.224
2f_oca_only,25,5,10,60,7,10,3,-11.2,60.47,-0.185,0.068,0.079
2f_oca_only,25,5,15,55,3,6,3,-4.51,61.13,-0.074,0.268,0.29
2f_oca_only,25,5,15,55,3,8,3,0.64,58.83,0.011,0.324,0.384
2f_oca_only,25,5,15,55,3,10,3,-2.89,58.17,-0.05,0.258,0.3
2f_oca_only,25,5,15,55,5,6,3,-1.29,59.92,-0.021,0.296,0.333
2f_oca_only,25,5,15,55,5,8,3,2.24,58.8,0.038,0.339,0.408
2f_oca_only,25,5,15,55,5,10,3,2.9,58.82,0.049,0.344,0.407
2f_oca_only,25,5,15,55,7,8,3,-9.45,59.69,-0.158,0.114,0.132
2f_oca_only,25,5,15,55,7,10,3,-2.6,59.57,-0.044,0.244,0.288
2f_oca_only,25,5,20,50,3,6,3,19.27,52.8,0.365,0.605,0.731
2f_oca_only,25,5,20,50,3,8,3,9.24,56.59,0.163,0.459,0.543
2f_oca_only,25,5,20,50,3,10,3,6.35,59.73,0.106,0.412,0.482
2f_oca_only,25,5,20,50,5,6,3,34.21,53.54,0.639,0.805,0.986
2f_oca_only,25,5,20,50,5,8,3,1.98,59.69,0.033,0.339,0.401
2f_oca_only,25,5,20,50,5,10,3,15.5,60.2,0.257,0.555,0.651
2f_oca_only,25,5,20,50,7,8,3,1.53,58.51,0.026,0.331,0.392
2f_oca_only,25,5,20,50,7,10,3,15.76,59.03,0.267,0.559,0.655
2f_oca_only,25,5,25,45,3,6,3,49.9,46.99,1.062,0.991,1.154
2f_oca_only,25,5,25,45,3,8,3,17.89,56.97,0.314,0.594,0.677
2f_oca_only,25,5,25,45,3,10,3,4.28,58.84,0.073,0.391,0.443
2f_oca_only,25,5,25,45,5,6,3,37.35,49.19,0.759,0.856,1.02
2f_oca_only,25,5,25,45,5,8,3,22.42,59.72,0.375,0.656,0.761
2f_oca_only,25,5,25,45,5,10,3,19.29,60.45,0.319,0.611,0.717
2f_oca_only,25,5,25,45,7,8,3,20.56,59.72,0.344,0.63,0.729
2f_oca_only,25,5,25,45,7,10,3,19.29,60.45,0.319,0.611,0.717
2f_oca_only,25,5,30,40,3,6,3,46.69,55.99,0.834,0.938,1.179
2f_oca_only,25,5,30,40,3,8,3,37.98,57.05,0.666,0.84,1.057
2f_oca_only,25,5,30,40,3,10,3,39.46,58.07,0.68,0.856,1.066
2f_oca_only,25,5,30,40,5,6,3,45.78,52.53,0.871,0.94,1.15
2f_oca_only,25,5,30,40,5,8,3,40.03,57.27,0.699,0.874,1.068
2f_oca_only,25,5,30,40,5,10,3,31.44,57.83,0.544,0.772,0.936
2f_oca_only,25,5,30,40,7,8,3,40.03,57.27,0.699,0.874,1.068
2f_oca_only,25,5,30,40,7,10,3,31.44,57.83,0.544,0.772,0.936
2f_oca_only,25,5,35,35,3,6,3,71.22,54.22,1.314,1.18,1.51
2f_oca_only,25,5,35,35,3,8,3,65.29,55.75,1.171,1.121,1.417
2f_oca_only,25,5,35,35,3,10,3,62.45,56.09,1.113,1.091,1.391
2f_oca_only,25,5,35,35,5,6,3,48.68,58.77,0.828,0.968,1.198
2f_oca_only,25,5,35,35,5,8,3,58.9,59.76,0.986,1.081,1.333
2f_oca_only,25,5,35,35,5,10,3,57.6,60.26,0.956,1.069,1.328
2f_oca_only,25,5,35,35,7,8,3,58.39,59.76,0.977,1.076,1.327
2f_oca_only,25,5,35,35,7,10,3,57.5,60.26,0.954,1.068,1.327
2f_oca_only,25,5,40,30,3,6,3,78.11,59.75,1.307,1.273,1.493
2f_oca_only,25,5,40,30,3,8,3,76.31,60.93,1.252,1.256,1.468
2f_oca_only,25,5,40,30,3,10,3,78.51,61.43,1.278,1.272,1.514
2f_oca_only,25,5,40,30,5,6,3,71.54,60.55,1.181,1.189,1.513
2f_oca_only,25,5,40,30,5,8,3,77.21,55.2,1.399,1.235,1.584
2f_oca_only,25,5,40,30,5,10,3,77.19,57.06,1.353,1.232,1.618
2f_oca_only,25,5,40,30,7,8,3,69.26,55.2,1.255,1.201,1.457
2f_oca_only,25,5,40,30,7,10,3,84.6,57.06,1.483,1.319,1.658
2f_oca_only,25,5,45,25,3,6,3,81.79,55.49,1.474,1.281,1.571
2f_oca_only,25,5,45,25,3,8,3,73.85,61.34,1.204,1.208,1.475
2f_oca_only,25,5,45,25,3,10,3,65.3,60.82,1.074,1.126,1.413
2f_oca_only,25,5,45,25,5,6,3,104.59,54.82,1.908,1.486,1.882
2f_oca_only,25,5,45,25,5,8,3,82.45,55.97,1.473,1.323,1.644
2f_oca_only,25,5,45,25,5,10,3,79.62,55.97,1.422,1.295,1.609
2f_oca_only,25,5,45,25,7,8,3,84.22,55.97,1.505,1.337,1.67
2f_oca_only,25,5,45,25,7,10,3,79.67,55.97,1.423,1.295,1.616
2f_oca_only,25,5,50,20,3,6,3,72.05,64.36,1.12,1.22,1.373
2f_oca_only,25,5,50,20,3,8,3,68.61,63.91,1.074,1.192,1.334
2f_oca_only,25,5,50,20,3,10,3,77.64,63.79,1.217,1.269,1.438
2f_oca_only,25,5,50,20,5,6,3,114.82,55.93,2.053,1.577,1.914
2f_oca_only,25,5,50,20,5,8,3,115.43,56.4,2.047,1.575,1.923
2f_oca_only,25,5,50,20,5,10,3,102.1,56.4,1.81,1.47,1.798
2f_oca_only,25,5,50,20,7,8,3,126.35,56.4,2.24,1.654,2.02
2f_oca_only,25,5,50,20,7,10,3,114.32,56.4,2.027,1.564,1.908
2f_oca_only,25,5,55,15,3,6,3,60.75,75.13,0.809,1.123,1.159
2f_oca_only,25,5,55,15,3,8,3,60.53,75.03,0.807,1.128,1.158
2f_oca_only,25,5,55,15,3,10,3,75.42,75.03,1.005,1.263,1.302
2f_oca_only,25,5,55,15,5,6,3,66.34,70.75,0.938,1.186,1.23
2f_oca_only,25,5,55,15,5,8,3,61.81,71.29,0.867,1.142,1.19
2f_oca_only,25,5,55,15,5,10,3,66.15,71.29,0.928,1.173,1.236
2f_oca_only,25,5,55,15,7,8,3,57.79,71.29,0.811,1.11,1.128
2f_oca_only,25,5,55,15,7,10,3,81.67,71.29,1.146,1.311,1.368
2f_oca_only,25,5,60,10,3,6,3,30.61,78.93,0.388,0.815,0.836
2f_oca_only,25,5,60,10,3,8,3,34.87,76.16,0.458,0.869,0.864
2f_oca_only,25,5,60,10,3,10,3,38.64,76.24,0.507,0.912,0.907
2f_oca_only,25,5,60,10,5,6,3,28.95,71.82,0.403,0.8,0.806
2f_oca_only,25,5,60,10,5,8,3,45.31,71.97,0.63,0.994,0.98
2f_oca_only,25,5,60,10,5,10,3,38.62,72.24,0.535,0.92,0.903
2f_oca_only,25,5,60,10,7,8,3,45.36,71.97,0.63,0.997,0.978
2f_oca_only,25,5,60,10,7,10,3,44.09,72.24,0.61,0.982,0.965
2f_oca_only,25,10,10,55,3,6,3,15.33,55.14,0.278,0.549,0.667
2f_oca_only,25,10,10,55,3,8,3,22.87,54.97,0.416,0.655,0.812
2f_oca_only,25,10,10,55,3,10,3,13.74,58.49,0.235,0.525,0.638
2f_oca_only,25,10,10,55,5,6,3,8.36,57.76,0.145,0.437,0.513
2f_oca_only,25,10,10,55,5,8,3,9.29,56.92,0.163,0.453,0.53
2f_oca_only,25,10,10,55,5,10,3,-2.89,61.06,-0.047,0.226,0.249
2f_oca_only,25,10,10,55,7,8,3,6.79,57.16,0.119,0.41,0.478
2f_oca_only,25,10,10,55,7,10,3,-5.77,61.28,-0.094,0.165,0.182
2f_oca_only,25,10,15,50,3,6,3,14.27,54.71,0.261,0.534,0.631
2f_oca_only,25,10,15,50,3,8,3,-5.4,58.17,-0.093,0.187,0.217
2f_oca_only,25,10,15,50,3,10,3,-12.61,64.74,-0.195,0.04,0.046
2f_oca_only,25,10,15,50,5,6,3,24.27,57.25,0.424,0.679,0.825
2f_oca_only,25,10,15,50,5,8,3,12.41,61.11,0.203,0.504,0.597
2f_oca_only,25,10,15,50,5,10,3,6.82,62.61,0.109,0.418,0.485
2f_oca_only,25,10,15,50,7,8,3,10.04,61.11,0.164,0.466,0.551
2f_oca_only,25,10,15,50,7,10,3,7.64,62.67,0.122,0.432,0.501
2f_oca_only,25,10,20,45,3,6,3,34.51,56.61,0.61,0.807,0.995
2f_oca_only,25,10,20,45,3,8,3,22.03,61.58,0.358,0.646,0.773
2f_oca_only,25,10,20,45,3,10,3,14.79,62.53,0.237,0.545,0.652
2f_oca_only,25,10,20,45,5,6,3,51.34,53.16,0.966,1.006,1.228
2f_oca_only,25,10,20,45,5,8,3,15.74,63.39,0.248,0.558,0.668
2f_oca_only,25,10,20,45,5,10,3,12.48,64.89,0.192,0.51,0.613
2f_oca_only,25,10,20,45,7,8,3,15.74,63.39,0.248,0.559,0.668
2f_oca_only,25,10,20,45,7,10,3,13.35,64.94,0.206,0.523,0.628
2f_oca_only,25,10,25,40,3,6,3,43.92,53.29,0.824,0.923,1.109
2f_oca_only,25,10,25,40,3,8,3,29.43,60.24,0.489,0.744,0.89
2f_oca_only,25,10,25,40,3,10,3,27.09,60.4,0.449,0.713,0.853
2f_oca_only,25,10,25,40,5,6,3,37.29,56.87,0.656,0.843,1.018
2f_oca_only,25,10,25,40,5,8,3,38.93,57.16,0.681,0.864,1.047
2f_oca_only,25,10,25,40,5,10,3,42.74,57.08,0.749,0.91,1.098
2f_oca_only,25,10,25,40,7,8,3,38.93,57.16,0.681,0.864,1.048
2f_oca_only,25,10,25,40,7,10,3,42.74,57.08,0.749,0.91,1.099
2f_oca_only,25,10,30,35,3,6,3,66.88,57.23,1.169,1.138,1.377
2f_oca_only,25,10,30,35,3,8,3,48.09,57.2,0.841,0.956,1.195
2f_oca_only,25,10,30,35,3,10,3,51.09,56.92,0.898,0.986,1.226
2f_oca_only,25,10,30,35,5,6,3,57.21,56.45,1.013,1.068,1.283
2f_oca_only,25,10,30,35,5,8,3,45.69,57.23,0.798,0.944,1.161
2f_oca_only,25,10,30,35,5,10,3,44.54,57.76,0.771,0.929,1.135
2f_oca_only,25,10,30,35,7,8,3,47.6,57.23,0.832,0.966,1.188
2f_oca_only,25,10,30,35,7,10,3,44.55,57.76,0.771,0.929,1.135
2f_oca_only,25,10,35,30,3,6,3,52.42,60.14,0.872,0.998,1.217
2f_oca_only,25,10,35,30,3,8,3,40.74,62.91,0.648,0.87,1.096
2f_oca_only,25,10,35,30,3,10,3,57.71,62.87,0.918,1.053,1.324
2f_oca_only,25,10,35,30,5,6,3,62.43,54.67,1.142,1.125,1.367
2f_oca_only,25,10,35,30,5,8,3,50.77,53.11,0.956,0.998,1.26
2f_oca_only,25,10,35,30,5,10,3,47.86,53.44,0.896,0.972,1.219
2f_oca_only,25,10,35,30,7,8,3,51.73,53.11,0.974,1.008,1.272
2f_oca_only,25,10,35,30,7,10,3,47.87,53.44,0.896,0.972,1.22
2f_oca_only,25,10,40,25,3,6,3,65.23,52.87,1.234,1.162,1.356
2f_oca_only,25,10,40,25,3,8,3,54.15,55.66,0.973,1.062,1.232
2f_oca_only,25,10,40,25,3,10,3,53.3,55.66,0.958,1.055,1.218
2f_oca_only,25,10,40,25,5,6,3,88.57,52.05,1.702,1.35,1.707
2f_oca_only,25,10,40,25,5,8,3,85.82,55.09,1.558,1.36,1.679
2f_oca_only,25,10,40,25,5,10,3,87.95,55.09,1.597,1.383,1.721
2f_oca_only,25,10,40,25,7,8,3,83.38,55.09,1.514,1.338,1.65
2f_oca_only,25,10,40,25,7,10,3,83.04,55.09,1.507,1.337,1.658
2f_oca_only,25,10,45,20,3,6,3,75.15,63.19,1.189,1.247,1.365
2f_oca_only,25,10,45,20,3,8,3,51.85,63.19,0.821,1.027,1.108
2f_oca_only,25,10,45,20,3,10,3,54.65,63.19,0.865,1.057,1.134
2f_oca_only,25,10,45,20,5,6,3,92.39,53.41,1.73,1.449,1.75
2f_oca_only,25,10,45,20,5,8,3,78.76,53.76,1.465,1.291,1.6
2f_oca_only,25,10,45,20,5,10,3,69.15,57.6,1.201,1.192,1.497
2f_oca_only,25,10,45,20,7,8,3,89.56,53.76,1.666,1.384,1.722
2f_oca_only,25,10,45,20,7,10,3,67.75,57.6,1.176,1.179,1.478
2f_oca_only,25,10,50,15,3,6,3,41.54,77.67,0.535,0.921,0.995
2f_oca_only,25,10,50,15,3,8,3,31.97,75.13,0.425,0.817,0.866
2f_oca_only,25,10,50,15,3,10,3,37.31,75.41,0.495,0.877,0.939
2f_oca_only,25,10,50,15,5,6,3,47.19,64.7,0.729,0.999,1.075
2f_oca_only,25,10,50,15,5,8,3,37.78,64.7,0.584,0.886,0.952
2f_oca_only,25,10,50,15,5,10,3,59.56,65.34,0.911,1.111,1.241
2f_oca_only,25,10,50,15,7,8,3,47.21,64.7,0.73,0.996,1.075
2f_oca_only,25,10,50,15,7,10,3,71.6,65.34,1.096,1.225,1.377
2f_oca_only,25,10,55,10,3,6,3,15.27,76.31,0.2,0.604,0.619
2f_oca_only,25,10,55,10,3,8,3,18.42,76.3,0.241,0.647,0.667
2f_oca_only,25,10,55,10,3,10,3,27.11,76.53,0.354,0.759,0.787
2f_oca_only,25,10,55,10,5,6,3,27.61,74.61,0.37,0.783,0.8
2f_oca_only,25,10,55,10,5,8,3,23.4,76.34,0.307,0.728,0.749
2f_oca_only,25,10,55,10,5,10,3,19.53,80.13,0.244,0.678,0.705
2f_oca_only,25,10,55,10,7,8,3,36.68,76.73,0.478,0.887,0.917
2f_oca_only,25,10,55,10,7,10,3,35.84,80.45,0.445,0.878,0.916
2f_oca_only,25,15,10,50,3,6,3,17.75,53.51,0.332,0.591,0.678
2f_oca_only,25,15,10,50,3,8,3,6.24,60.53,0.103,0.404,0.466
2f_oca_only,25,15,10,50,3,10,3,0.11,61.46,0.002,0.295,0.342
2f_oca_only,25,15,10,50,5,6,3,12.57,51.34,0.245,0.507,0.586
2f_oca_only,25,15,10,50,5,8,3,-3.32,61.42,-0.054,0.222,0.252
2f_oca_only,25,15,10,50,5,10,3,-6.82,62.8,-0.109,0.151,0.171
2f_oca_only,25,15,10,50,7,8,3,-2.34,61.42,-0.038,0.241,0.274
2f_oca_only,25,15,10,50,7,10,3,-7.85,62.8,-0.125,0.13,0.146
2f_oca_only,25,15,15,45,3,6,3,6.18,58.45,0.106,0.409,0.478
2f_oca_only,25,15,15,45,3,8,3,6.09,60.54,0.101,0.407,0.47
2f_oca_only,25,15,15,45,3,10,3,7.88,64.3,0.122,0.437,0.5
2f_oca_only,25,15,15,45,5,6,3,17.6,57.94,0.304,0.59,0.681
2f_oca_only,25,15,15,45,5,8,3,2.06,60.66,0.034,0.334,0.384
2f_oca_only,25,15,15,45,5,10,3,-8.09,65.05,-0.124,0.144,0.162
2f_oca_only,25,15,15,45,7,8,3,-0.25,60.66,-0.004,0.292,0.334
2f_oca_only,25,15,15,45,7,10,3,-8.98,65.05,-0.138,0.125,0.14
2f_oca_only,25,15,20,40,3,6,3,35.6,58.03,0.613,0.837,0.97
2f_oca_only,25,15,20,40,3,8,3,23.87,57.24,0.417,0.679,0.788
2f_oca_only,25,15,20,40,3,10,3,31.87,58.04,0.549,0.789,0.91
2f_oca_only,25,15,20,40,5,6,3,30.94,58.56,0.528,0.766,0.914
2f_oca_only,25,15,20,40,5,8,3,37.12,58.67,0.633,0.846,1.021
2f_oca_only,25,15,20,40,5,10,3,38.66,58.67,0.659,0.864,1.036
2f_oca_only,25,15,20,40,7,8,3,36.59,58.93,0.621,0.839,1.013
2f_oca_only,25,15,20,40,7,10,3,38.13,58.93,0.647,0.857,1.028
2f_oca_only,25,15,25,35,3,6,3,29.25,55.96,0.523,0.753,0.829
2f_oca_only,25,15,25,35,3,8,3,15.91,66.44,0.239,0.568,0.633
2f_oca_only,25,15,25,35,3,10,3,21.3,68.25,0.312,0.645,0.715
2f_oca_only,25,15,25,35,5,6,3,47.86,58.13,0.823,0.971,1.164
2f_oca_only,25,15,25,35,5,8,3,30.53,59.6,0.512,0.759,0.923
2f_oca_only,25,15,25,35,5,10,3,43.43,64.07,0.678,0.918,1.118
2f_oca_only,25,15,25,35,7,8,3,30.53,59.6,0.512,0.759,0.923
2f_oca_only,25,15,25,35,7,10,3,43.43,64.07,0.678,0.918,1.118
2f_oca_only,25,15,30,30,3,6,3,27.87,56.57,0.493,0.734,0.849
2f_oca_only,25,15,30,30,3,8,3,21.22,65.21,0.325,0.644,0.725
2f_oca_only,25,15,30,30,3,10,3,27.88,63.29,0.44,0.734,0.844
2f_oca_only,25,15,30,30,5,6,3,58.09,58.34,0.996,1.081,1.357
2f_oca_only,25,15,30,30,5,8,3,35.83,59.94,0.598,0.828,1.006
2f_oca_only,25,15,30,30,5,10,3,45.9,57.94,0.792,0.946,1.168
2f_oca_only,25,15,30,30,7,8,3,35.83,59.94,0.598,0.828,1.006
2f_oca_only,25,15,30,30,7,10,3,45.9,57.94,0.792,0.946,1.168
2f_oca_only,25,15,35,25,3,6,3,35.28,62.34,0.566,0.837,0.926
2f_oca_only,25,15,35,25,3,8,3,35.83,62.34,0.575,0.847,0.933
2f_oca_only,25,15,35,25,3,10,3,26.38,66.43,0.397,0.728,0.784
2f_oca_only,25,15,35,25,5,6,3,40.42,53.97,0.749,0.899,1.065
2f_oca_only,25,15,35,25,5,8,3,70.18,53.97,1.3,1.213,1.514
2f_oca_only,25,15,35,25,5,10,3,51.77,53.97,0.959,1.023,1.252
2f_oca_only,25,15,35,25,7,8,3,62.1,53.97,1.151,1.13,1.414
2f_oca_only,25,15,35,25,7,10,3,53.52,53.97,0.992,1.039,1.283
2f_oca_only,25,15,40,20,3,6,3,45.68,64.32,0.71,0.961,1.049
2f_oca_only,25,15,40,20,3,8,3,34.52,64.32,0.537,0.836,0.898
2f_oca_only,25,15,40,20,3,10,3,35.54,64.32,0.552,0.849,0.908
2f_oca_only,25,15,40,20,5,6,3,55.44,66.49,0.834,1.081,1.168
2f_oca_only,25,15,40,20,5,8,3,60.41,64.63,0.935,1.132,1.227
2f_oca_only,25,15,40,20,5,10,3,66.1,64.63,1.023,1.172,1.309
2f_oca_only,25,15,40,20,7,8,3,60.96,64.63,0.943,1.137,1.239
2f_oca_only,25,15,40,20,7,10,3,59.33,64.63,0.918,1.104,1.238
2f_oca_only,25,15,45,15,3,6,3,38.19,67.29,0.568,0.876,0.965
2f_oca_only,25,15,45,15,3,8,3,41.48,66.87,0.62,0.914,1.015
2f_oca_only,25,15,45,15,3,10,3,42.27,67.34,0.628,0.927,1.015
2f_oca_only,25,15,45,15,5,6,3,49.53,62.19,0.797,1.015,1.089
2f_oca_only,25,15,45,15,5,8,3,40.63,62.36,0.652,0.913,0.992
2f_oca_only,25,15,45,15,5,10,3,46.78,63.43,0.738,0.984,1.078
2f_oca_only,25,15,45,15,7,8,3,50.27,62.36,0.806,1.021,1.11
2f_oca_only,25,15,45,15,7,10,3,52.14,62.51,0.834,1.043,1.143
2f_oca_only,25,15,50,10,3,6,3,46.79,63.17,0.741,0.96,1.182
2f_oca_only,25,15,50,10,3,8,3,48.34,62.97,0.768,0.979,1.204
2f_oca_only,25,15,50,10,3,10,3,55.34,60.98,0.907,1.056,1.314
2f_oca_only,25,15,50,10,5,6,3,50.9,58.32,0.873,1.032,1.265
2f_oca_only,25,15,50,10,5,8,3,24.63,64.97,0.379,0.692,0.822
2f_oca_only,25,15,50,10,5,10,3,37.94,64.35,0.59,0.873,1.06
2f_oca_only,25,15,50,10,7,8,3,26.04,64.97,0.401,0.712,0.845
2f_oca_only,25,15,50,10,7,10,3,41.1,64.35,0.639,0.913,1.101
2f_oca_only,25,20,10,45,3,6,3,-8.36,68.64,-0.122,0.155,0.169
2f_oca_only,25,20,10,45,3,8,3,-9.13,68.08,-0.134,0.121,0.135
2f_oca_only,25,20,10,45,3,10,3,-12.63,69.02,-0.183,0.048,0.053
2f_oca_only,25,20,10,45,5,6,3,1.13,59.25,0.019,0.31,0.348
2f_oca_only,25,20,10,45,5,8,3,-4.41,60.65,-0.073,0.199,0.222
2f_oca_only,25,20,10,45,5,10,3,-7.3,59.76,-0.122,0.139,0.153
2f_oca_only,25,20,10,45,7,8,3,-4.54,59.92,-0.076,0.196,0.218
2f_oca_only,25,20,10,45,7,10,3,-6.5,59.76,-0.109,0.155,0.172
2f_oca_only,25,20,15,40,3,6,3,1.79,63.93,0.028,0.347,0.414
2f_oca_only,25,20,15,40,3,8,3,8.06,63.17,0.128,0.444,0.524
2f_oca_only,25,20,15,40,3,10,3,6.09,62.46,0.097,0.412,0.485
2f_oca_only,25,20,15,40,5,6,3,4.31,62.2,0.069,0.374,0.426
2f_oca_only,25,20,15,40,5,8,3,8.78,62.32,0.141,0.45,0.515
2f_oca_only,25,20,15,40,5,10,3,8.94,58.69,0.152,0.452,0.523
2f_oca_only,25,20,15,40,7,8,3,9.63,62.32,0.155,0.464,0.529
2f_oca_only,25,20,15,40,7,10,3,8.39,58.69,0.143,0.443,0.513
2f_oca_only,25,20,20,35,3,6,3,15.26,65.3,0.234,0.559,0.606
2f_oca_only,25,20,20,35,3,8,3,14.23,72.98,0.195,0.544,0.598
2f_oca_only,25,20,20,35,3,10,3,4.95,74.48,0.066,0.399,0.435
2f_oca_only,25,20,20,35,5,6,3,14.73,61.1,0.241,0.548,0.602
2f_oca_only,25,20,20,35,5,8,3,26.61,62.69,0.424,0.72,0.833
2f_oca_only,25,20,20,35,5,10,3,26.94,66.58,0.405,0.724,0.844
2f_oca_only,25,20,20,35,7,8,3,30.79,62.69,0.491,0.777,0.895
2f_oca_only,25,20,20,35,7,10,3,32.6,66.58,0.49,0.8,0.929
2f_oca_only,25,20,25,30,3,6,3,21.48,64.27,0.334,0.648,0.727
2f_oca_only,25,20,25,30,3,8,3,24.38,66.41,0.367,0.689,0.755
2f_oca_only,25,20,25,30,3,10,3,26.07,64.93,0.402,0.714,0.792
2f_oca_only,25,20,25,30,5,6,3,46.73,53.56,0.872,0.981,1.141
2f_oca_only,25,20,25,30,5,8,3,49.52,55.94,0.885,1.024,1.172
2f_oca_only,25,20,25,30,5,10,3,38.03,55.94,0.68,0.881,1.002
2f_oca_only,25,20,25,30,7,8,3,52.09,55.94,0.931,1.057,1.206
2f_oca_only,25,20,25,30,7,10,3,40.9,56.57,0.723,0.92,1.045
2f_oca_only,25,20,30,25,3,6,3,27.57,66.04,0.417,0.731,0.842
2f_oca_only,25,20,30,25,3,8,3,35.06,62.38,0.562,0.831,0.95
2f_oca_only,25,20,30,25,3,10,3,41.65,60.9,0.684,0.914,1.037
2f_oca_only,25,20,30,25,5,6,3,37.29,55.85,0.668,0.867,1.02
2f_oca_only,25,20,30,25,5,8,3,41.84,54.86,0.763,0.928,1.075
2f_oca_only,25,20,30,25,5,10,3,41.45,54.86,0.755,0.918,1.075
2f_oca_only,25,20,30,25,7,8,3,39.66,54.86,0.723,0.9,1.044
2f_oca_only,25,20,30,25,7,10,3,35.71,56.29,0.634,0.848,0.991
2f_oca_only,25,20,35,20,3,6,3,39.69,64.28,0.617,0.898,0.96
2f_oca_only,25,20,35,20,3,8,3,25.7,66.37,0.387,0.727,0.781
2f_oca_only,25,20,35,20,3,10,3,33.96,67.87,0.5,0.83,0.889
2f_oca_only,25,20,35,20,5,6,3,40.75,63.41,0.643,0.917,0.97
