v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
20,5,30,45,12m,7,15,7,-0.08,,0.65,1.123,42.33,37.71,1.143,1.499,6.9
20,5,30,45,12m,7,15,7,-0.08,,0.6,1.123,42.33,37.71,1.143,1.499,6.9
20,10,20,50,6m-1m,3,4,7,,,0.65,1.123,53.16,47.32,1.153,1.655,2.8
20,10,20,50,6m-1m,3,4,7,,,,1.123,53.16,47.32,1.153,1.655,2.8
20,10,20,50,6m-1m,3,4,5,,,,1.123,53.16,47.32,1.153,1.655,2.8
15,15,25,45,12m-1m,3,12,5,-0.1,-0.2,,1.123,41.04,36.55,1.012,1.476,3.8
20,0,40,40,12m,3,4,5,-0.08,,0.6,1.123,55.14,49.11,1.159,1.847,2.8
20,10,20,50,6m-1m,3,4,7,,,0.6,1.123,53.16,47.32,1.153,1.655,2.8
20,10,20,50,6m-1m,3,4,5,,,0.65,1.123,53.16,47.32,1.153,1.655,2.8
15,15,25,45,12m-1m,3,12,5,-0.1,-0.2,0.6,1.123,41.04,36.55,1.012,1.476,3.8
25,10,20,45,6m-1m,7,15,3,,-0.15,0.6,1.123,37.37,33.27,0.959,1.337,3.0
25,10,20,45,6m-1m,7,15,3,,-0.15,,1.123,37.37,33.27,0.959,1.337,3.0
20,0,40,40,12m,3,4,5,-0.08,,,1.123,55.14,49.11,1.159,1.847,2.8
20,0,40,40,12m,3,12,5,-0.12,-0.15,0.65,1.123,47.28,42.12,1.099,1.665,3.7
20,10,20,50,6m-1m,5,15,3,,-0.15,,1.122,49.25,43.89,1.137,1.585,3.0
20,10,20,50,6m-1m,5,15,3,,-0.15,0.6,1.122,49.25,43.89,1.137,1.585,3.0
20,10,20,50,6m-1m,5,15,3,,-0.15,0.65,1.122,49.25,43.89,1.137,1.585,3.0
15,10,25,50,6m-1m,3,12,7,,-0.2,0.6,1.121,43.45,38.75,1.061,1.449,4.2
20,0,40,40,12m,3,4,3,-0.1,,0.6,1.121,55.22,49.26,1.156,1.841,2.7
20,0,40,40,12m,3,4,3,-0.1,,,1.121,55.22,49.26,1.156,1.841,2.7
20,0,40,40,12m,3,4,3,-0.1,,0.65,1.121,55.22,49.26,1.156,1.841,2.7
15,10,25,50,6m-1m,3,12,7,,-0.2,0.65,1.121,43.45,38.75,1.061,1.449,4.2
15,10,25,50,6m-1m,3,12,7,,-0.2,,1.121,43.45,38.75,1.061,1.449,4.2
15,10,30,45,12m-1m,7,15,7,-0.1,-0.2,,1.12,40.94,36.54,1.124,1.508,6.9
20,10,20,50,6m-1m,3,15,7,,-0.2,,1.12,49.51,44.21,1.193,1.641,4.5
20,10,20,50,6m-1m,3,15,7,,-0.2,0.65,1.12,49.51,44.21,1.193,1.641,4.5
20,10,20,50,6m-1m,3,15,7,,-0.2,0.6,1.12,49.51,44.21,1.193,1.641,4.5
15,10,30,45,12m-1m,7,15,7,-0.1,-0.2,0.6,1.12,40.94,36.54,1.124,1.508,6.9
15,10,30,45,12m-1m,7,15,7,-0.1,-0.2,0.65,1.12,40.94,36.54,1.124,1.508,6.9
15,15,25,45,12m-1m,5,15,5,,-0.2,0.6,1.119,43.73,39.09,1.121,1.543,4.9
15,15,25,45,12m-1m,5,15,5,,-0.2,,1.119,43.73,39.09,1.121,1.543,4.9
15,15,25,45,12m-1m,5,15,5,,-0.2,0.65,1.119,43.73,39.09,1.121,1.543,4.9
20,15,25,40,12m-1m,7,15,7,-0.1,,0.6,1.119,39.27,35.08,1.094,1.436,6.8
20,0,40,40,12m,7,12,7,-0.12,-0.15,0.6,1.119,41.03,36.67,1.123,1.617,6.8
20,0,40,40,12m,7,12,7,-0.12,-0.15,0.65,1.119,41.03,36.67,1.123,1.617,6.8
20,15,25,40,12m-1m,7,15,7,-0.1,,,1.119,39.27,35.08,1.094,1.436,6.8
20,0,40,40,12m,7,12,7,-0.12,-0.15,,1.119,41.03,36.67,1.123,1.617,6.8
20,15,25,40,12m-1m,7,15,7,-0.1,,0.65,1.119,39.27,35.08,1.094,1.436,6.8
25,10,20,45,6m-1m,5,15,5,-0.12,-0.15,0.65,1.118,36.52,32.66,1.012,1.4,4.9
20,10,20,50,6m-1m,5,8,3,-0.1,,0.65,1.118,53.76,48.07,1.189,1.661,3.0
20,10,20,50,6m-1m,5,8,3,-0.1,,,1.118,53.76,48.07,1.189,1.661,3.0
20,5,25,50,6m-1m,3,12,5,-0.1,-0.2,,1.118,44.25,39.58,1.081,1.492,3.9
20,5,25,50,6m-1m,3,12,5,-0.1,-0.2,0.65,1.118,44.25,39.58,1.081,1.492,3.9
20,0,45,35,12m,7,12,7,-0.12,,,1.118,52.35,46.81,1.308,1.828,6.8
20,5,25,50,6m-1m,3,12,5,-0.1,-0.2,0.6,1.118,44.25,39.58,1.081,1.492,3.9
20,0,45,35,12m,7,12,7,-0.12,,0.65,1.118,52.35,46.81,1.308,1.828,6.8
25,10,20,45,6m-1m,5,15,5,-0.12,-0.15,,1.118,36.52,32.66,1.012,1.4,4.9
20,10,20,50,6m-1m,5,8,3,-0.1,,0.6,1.118,53.76,48.07,1.189,1.661,3.0
20,0,45,35,12m,7,12,7,-0.12,,0.6,1.118,52.35,46.81,1.308,1.828,6.8
20,10,20,50,6m-1m,7,12,5,,,,1.118,44.2,39.53,1.147,1.534,5.0
20,10,20,50,6m-1m,7,12,5,,,0.65,1.118,44.2,39.53,1.147,1.534,5.0
25,10,20,45,6m-1m,5,15,5,-0.12,-0.15,0.6,1.118,36.52,32.66,1.012,1.4,4.9
20,5,35,40,12m,7,12,7,-0.08,-0.2,0.6,1.118,37.61,33.65,1.026,1.339,6.8
20,5,35,40,12m,7,12,7,-0.08,-0.2,0.65,1.118,37.61,33.65,1.026,1.339,6.8
20,5,35,40,12m,7,12,7,-0.08,-0.2,,1.118,37.61,33.65,1.026,1.339,6.8
20,10,20,50,6m-1m,7,12,5,,,0.6,1.118,44.2,39.53,1.147,1.534,5.0
20,0,40,40,12m,7,12,7,-0.1,,0.6,1.117,40.72,36.44,1.106,1.545,6.8
20,0,40,40,12m,7,12,7,-0.1,,0.65,1.117,40.72,36.44,1.106,1.545,6.8
20,0,40,40,12m,7,12,7,-0.1,,,1.117,40.72,36.44,1.106,1.545,6.8
20,0,40,40,12m,3,4,5,-0.12,-0.2,0.65,1.117,53.92,48.27,1.144,1.812,2.8
20,0,40,40,12m,3,4,5,-0.12,-0.2,,1.117,53.92,48.27,1.144,1.812,2.8
20,5,30,45,12m,3,12,5,-0.08,,,1.117,43.63,39.07,1.049,1.496,3.9
20,0,40,40,12m,3,4,5,-0.12,-0.2,0.6,1.117,53.92,48.27,1.144,1.812,2.8
20,5,30,45,12m,3,12,5,-0.08,,0.65,1.117,43.63,39.07,1.049,1.496,3.9
20,5,30,45,12m,3,12,5,-0.08,,0.6,1.117,43.63,39.07,1.049,1.496,3.9
20,0,40,40,12m,3,4,7,-0.12,-0.2,0.6,1.117,53.92,48.27,1.144,1.812,2.8
20,0,40,40,12m,3,4,7,-0.12,-0.2,,1.117,53.92,48.27,1.144,1.812,2.8
20,0,40,40,12m,3,4,7,-0.12,-0.2,0.65,1.117,53.92,48.27,1.144,1.812,2.8
25,10,20,45,6m-1m,7,8,5,-0.12,-0.2,,1.116,46.51,41.68,1.168,1.559,5.0
10,10,30,50,12m-1m,3,12,5,,,0.6,1.116,44.94,40.25,1.079,1.534,3.9
20,5,35,40,12m,7,12,7,-0.1,-0.15,,1.116,37.02,33.17,1.028,1.343,6.8
20,5,35,40,12m,7,12,7,-0.1,-0.15,0.65,1.116,37.02,33.17,1.028,1.343,6.8
20,5,30,45,12m,3,4,5,-0.12,-0.2,0.6,1.116,56.1,50.27,1.177,1.795,2.8
20,5,30,45,12m,3,12,7,-0.08,,0.6,1.116,43.51,38.98,1.051,1.49,4.0
20,5,30,45,12m,3,12,7,-0.08,,0.65,1.116,43.51,38.98,1.051,1.49,4.0
10,10,30,50,12m-1m,3,12,5,,,,1.116,44.94,40.25,1.079,1.534,3.9
10,10,30,50,12m-1m,3,12,5,,,0.65,1.116,44.94,40.25,1.079,1.534,3.9
25,10,20,45,6m-1m,7,8,5,-0.12,-0.2,0.65,1.116,46.51,41.68,1.168,1.559,5.0
20,5,30,45,12m,3,12,7,-0.08,,,1.116,43.51,38.98,1.051,1.49,4.0
20,5,35,40,12m,7,12,7,-0.1,-0.15,0.6,1.116,37.02,33.17,1.028,1.343,6.8
25,10,20,45,6m-1m,5,8,3,-0.1,,0.6,1.116,37.08,33.21,0.954,1.358,3.0
25,10,20,45,6m-1m,5,8,3,-0.1,,0.65,1.116,37.08,33.21,0.954,1.358,3.0
25,10,20,45,6m-1m,7,8,5,-0.12,-0.2,0.6,1.116,46.51,41.68,1.168,1.559,5.0
25,10,20,45,6m-1m,5,8,3,-0.1,,,1.116,37.08,33.21,0.954,1.358,3.0
20,5,30,45,12m,3,4,5,,-0.15,0.65,1.116,55.52,49.76,1.164,1.788,2.8
20,5,30,45,12m,3,4,7,,-0.15,0.6,1.116,55.52,49.76,1.164,1.788,2.8
20,5,25,50,6m-1m,7,12,5,-0.1,-0.15,,1.116,48.25,43.25,1.197,1.632,5.0
20,5,30,45,12m,3,4,7,-0.12,-0.2,0.6,1.116,56.1,50.27,1.177,1.795,2.8
20,5,30,45,12m,3,4,7,-0.12,-0.2,0.65,1.116,56.1,50.27,1.177,1.795,2.8
20,5,30,45,12m,3,4,7,-0.12,-0.2,,1.116,56.1,50.27,1.177,1.795,2.8
20,5,25,50,6m-1m,7,12,5,-0.1,-0.15,0.6,1.116,48.25,43.25,1.197,1.632,5.0
20,5,25,50,6m-1m,7,12,5,-0.1,-0.15,0.65,1.116,48.25,43.25,1.197,1.632,5.0
20,5,30,45,12m,3,4,7,,-0.15,0.65,1.116,55.52,49.76,1.164,1.788,2.8
20,5,30,45,12m,3,4,5,,-0.15,,1.116,55.52,49.76,1.164,1.788,2.8
20,5,30,45,12m,3,4,5,,-0.15,0.6,1.116,55.52,49.76,1.164,1.788,2.8
20,5,30,45,12m,3,4,5,-0.12,-0.2,,1.116,56.1,50.27,1.177,1.795,2.8
20,5,30,45,12m,3,4,5,-0.12,-0.2,0.65,1.116,56.1,50.27,1.177,1.795,2.8
20,5,30,45,12m,3,4,7,,-0.15,,1.116,55.52,49.76,1.164,1.788,2.8
20,5,25,50,6m-1m,3,12,5,,-0.2,0.65,1.115,44.29,39.72,1.081,1.501,4.0
15,10,25,50,6m-1m,3,15,7,-0.1,,0.6,1.115,44.42,39.84,1.076,1.449,4.3
15,5,30,50,6m-1m,3,15,5,-0.08,-0.15,,1.115,47.74,42.82,1.127,1.613,3.9
20,5,25,50,6m-1m,3,12,5,,-0.2,,1.115,44.29,39.72,1.081,1.501,4.0
20,5,30,45,12m,3,4,5,,-0.2,,1.115,56.07,50.27,1.176,1.801,2.8
20,5,25,50,6m-1m,3,12,5,,-0.2,0.6,1.115,44.29,39.72,1.081,1.501,4.0
15,10,25,50,6m-1m,3,15,7,-0.1,,0.65,1.115,44.42,39.84,1.076,1.449,4.3
15,10,25,50,6m-1m,3,15,7,-0.1,,,1.115,44.42,39.84,1.076,1.449,4.3
20,10,20,50,6m-1m,7,15,7,-0.12,-0.2,0.65,1.115,41.97,37.65,1.165,1.586,6.8
20,5,30,45,12m,3,4,5,,-0.2,0.65,1.115,56.07,50.27,1.176,1.801,2.8
20,5,30,45,12m,3,4,5,,-0.2,0.6,1.115,56.07,50.27,1.176,1.801,2.8
20,0,40,40,12m,3,12,5,-0.1,-0.15,,1.115,46.98,42.12,1.094,1.658,3.7
20,0,40,40,12m,3,12,5,-0.1,-0.15,0.65,1.115,46.98,42.12,1.094,1.658,3.7
20,10,20,50,6m-1m,7,15,7,-0.12,-0.2,0.6,1.115,41.97,37.65,1.165,1.586,6.8
20,0,40,40,12m,3,12,5,-0.1,-0.15,0.6,1.115,46.98,42.12,1.094,1.658,3.7
20,10,20,50,6m-1m,7,15,7,-0.12,-0.2,,1.115,41.97,37.65,1.165,1.586,6.8
20,5,30,45,12m,3,4,7,,-0.2,,1.115,56.07,50.27,1.176,1.801,2.8
15,5,30,50,6m-1m,3,15,5,-0.08,-0.15,0.6,1.115,47.74,42.82,1.127,1.613,3.9
15,5,30,50,6m-1m,3,15,5,-0.08,-0.15,0.65,1.115,47.74,42.82,1.127,1.613,3.9
20,5,30,45,12m,3,4,7,,-0.2,0.6,1.115,56.07,50.27,1.176,1.801,2.8
20,5,30,45,12m,3,4,7,,-0.2,0.65,1.115,56.07,50.27,1.176,1.801,2.8
15,5,30,50,6m-1m,7,15,7,-0.12,-0.2,,1.115,40.18,36.03,1.116,1.516,6.9
15,5,30,50,6m-1m,7,15,7,-0.12,-0.2,0.65,1.115,40.18,36.03,1.116,1.516,6.9
15,5,30,50,6m-1m,7,15,7,-0.12,-0.2,0.6,1.115,40.18,36.03,1.116,1.516,6.9
20,10,20,50,6m-1m,7,12,7,-0.08,,0.6,1.114,39.63,35.58,1.105,1.444,6.8
20,10,20,50,6m-1m,7,12,7,-0.08,,0.65,1.114,39.63,35.58,1.105,1.444,6.8
20,0,40,40,12m,3,4,7,-0.1,-0.15,0.65,1.114,53.76,48.27,1.142,1.81,2.8
20,10,20,50,6m-1m,7,12,7,-0.08,,,1.114,39.63,35.58,1.105,1.444,6.8
20,0,40,40,12m,3,12,5,,-0.15,0.65,1.114,46.69,41.91,1.091,1.652,3.7
20,0,40,40,12m,3,12,5,,-0.15,0.6,1.114,46.69,41.91,1.091,1.652,3.7
20,0,40,40,12m,3,12,5,,-0.15,,1.114,46.69,41.91,1.091,1.652,3.7
20,0,40,40,12m,3,4,7,-0.1,-0.15,0.6,1.114,53.76,48.27,1.142,1.81,2.8
20,10,20,50,6m-1m,3,15,7,-0.1,-0.2,0.65,1.114,49.02,44.0,1.183,1.626,4.4
20,0,40,40,12m,3,4,7,-0.1,-0.15,,1.114,53.76,48.27,1.142,1.81,2.8
20,0,45,35,12m,7,8,5,,-0.2,0.65,1.114,53.0,47.58,1.262,1.747,5.0
20,0,45,35,12m,7,8,5,,-0.2,,1.114,53.0,47.58,1.262,1.747,5.0
20,5,30,45,12m,3,4,3,-0.1,,,1.114,57.58,51.68,1.191,1.852,2.7
20,5,30,45,12m,7,12,5,,-0.2,0.6,1.114,43.89,39.41,1.11,1.553,5.0
20,5,30,45,12m,7,12,5,,-0.2,0.65,1.114,43.89,39.41,1.11,1.553,5.0
20,5,30,45,12m,7,12,5,,-0.2,,1.114,43.89,39.41,1.11,1.553,5.0
20,5,30,45,12m,3,4,3,-0.1,,0.65,1.114,57.58,51.68,1.191,1.852,2.7
20,15,25,40,12m-1m,3,4,3,,-0.2,0.6,1.114,53.76,48.26,1.163,1.757,2.7
20,5,30,45,12m,5,15,7,-0.12,,0.65,1.114,40.62,36.47,1.092,1.493,6.2
20,5,30,45,12m,5,15,7,-0.12,,,1.114,40.62,36.47,1.092,1.493,6.2
20,15,25,40,12m-1m,3,4,3,,-0.2,0.65,1.114,53.76,48.26,1.163,1.757,2.7
20,15,25,40,12m-1m,3,4,3,,-0.2,,1.114,53.76,48.26,1.163,1.757,2.7
25,10,20,45,6m-1m,7,12,7,-0.12,,,1.114,39.45,35.4,1.109,1.481,6.8
25,10,20,45,6m-1m,7,12,7,-0.12,,0.6,1.114,39.45,35.4,1.109,1.481,6.8
20,5,30,45,12m,3,4,3,-0.1,,0.6,1.114,57.58,51.68,1.191,1.852,2.7
20,10,20,50,6m-1m,3,15,7,-0.1,-0.2,0.6,1.114,49.02,44.0,1.183,1.626,4.4
20,0,45,35,12m,7,8,5,,-0.2,0.6,1.114,53.0,47.58,1.262,1.747,5.0
25,10,20,45,6m-1m,7,12,7,-0.12,,0.65,1.114,39.45,35.4,1.109,1.481,6.8
20,0,40,40,12m,3,4,5,-0.1,-0.15,,1.114,53.76,48.27,1.142,1.81,2.8
20,5,30,45,12m,5,15,7,-0.12,,0.6,1.114,40.62,36.47,1.092,1.493,6.2
20,0,40,40,12m,3,4,5,-0.1,-0.15,0.65,1.114,53.76,48.27,1.142,1.81,2.8
20,10,20,50,6m-1m,3,15,7,-0.1,-0.2,,1.114,49.02,44.0,1.183,1.626,4.4
20,0,40,40,12m,3,4,5,-0.1,-0.15,0.6,1.114,53.76,48.27,1.142,1.81,2.8
15,15,25,45,12m-1m,7,12,5,-0.08,-0.2,0.65,1.113,43.34,38.93,1.113,1.482,5.0
15,5,30,50,6m-1m,3,8,3,-0.1,-0.2,0.6,1.113,50.16,45.07,1.114,1.685,2.9
10,10,30,50,12m-1m,3,8,5,-0.08,,0.6,1.113,47.05,42.29,1.09,1.619,3.4
10,10,30,50,12m-1m,3,8,5,-0.08,,,1.113,47.05,42.29,1.09,1.619,3.4
10,10,30,50,12m-1m,3,8,5,-0.08,,0.65,1.113,47.05,42.29,1.09,1.619,3.4
15,15,25,45,12m-1m,7,12,5,-0.08,-0.2,0.6,1.113,43.34,38.93,1.113,1.482,5.0
15,15,25,45,12m-1m,7,12,5,-0.08,-0.2,,1.113,43.34,38.93,1.113,1.482,5.0
15,5,30,50,6m-1m,3,8,3,-0.1,-0.2,,1.113,50.16,45.07,1.114,1.685,2.9
15,5,30,50,6m-1m,3,8,3,-0.1,-0.2,0.65,1.113,50.16,45.07,1.114,1.685,2.9
15,10,30,45,12m-1m,7,8,5,-0.1,,,1.112,50.58,45.5,1.226,1.716,5.0
15,10,30,45,12m-1m,7,8,5,-0.1,,0.65,1.112,50.58,45.5,1.226,1.716,5.0
15,10,30,45,12m-1m,7,8,5,-0.1,,0.6,1.112,50.58,45.5,1.226,1.716,5.0
20,0,40,40,12m,3,4,5,-0.1,-0.2,0.65,1.112,53.68,48.27,1.141,1.807,2.8
20,0,40,40,12m,3,4,7,-0.1,-0.2,0.6,1.112,53.68,48.27,1.141,1.807,2.8
15,15,25,45,12m-1m,7,12,3,-0.08,-0.15,,1.112,46.5,41.81,1.071,1.549,3.0
15,15,25,45,12m-1m,7,12,3,-0.08,-0.15,0.65,1.112,46.5,41.81,1.071,1.549,3.0
20,0,40,40,12m,3,4,7,-0.1,-0.2,,1.112,53.68,48.27,1.141,1.807,2.8
20,0,40,40,12m,3,4,7,-0.1,-0.2,0.65,1.112,53.68,48.27,1.141,1.807,2.8
20,0,40,40,12m,3,4,5,-0.1,-0.2,0.6,1.112,53.68,48.27,1.141,1.807,2.8
20,0,40,40,12m,3,4,5,-0.1,-0.2,,1.112,53.68,48.27,1.141,1.807,2.8
15,15,25,45,12m-1m,7,12,3,-0.08,-0.15,0.6,1.112,46.5,41.81,1.071,1.549,3.0
15,10,30,45,12m-1m,5,8,3,-0.1,,,1.112,49.62,44.63,1.124,1.682,3.0
15,10,30,45,12m-1m,5,8,3,-0.1,,0.65,1.112,49.62,44.63,1.124,1.682,3.0
15,10,30,45,12m-1m,5,8,3,-0.1,,0.6,1.112,49.62,44.63,1.124,1.682,3.0
15,15,25,45,12m-1m,5,12,3,-0.08,-0.15,0.65,1.111,46.43,41.81,1.07,1.546,3.0
15,15,25,45,12m-1m,3,12,5,-0.08,,,1.111,41.74,37.56,1.031,1.5,3.8
15,15,25,45,12m-1m,5,12,3,-0.08,-0.15,0.6,1.111,46.43,41.81,1.07,1.546,3.0
15,15,25,45,12m-1m,3,12,5,-0.08,,0.65,1.111,41.74,37.56,1.031,1.5,3.8
15,15,25,45,12m-1m,5,12,3,-0.08,-0.15,,1.111,46.43,41.81,1.07,1.546,3.0
20,10,20,50,6m-1m,7,12,3,-0.08,-0.2,,1.111,51.48,46.33,1.156,1.511,3.0
20,10,20,50,6m-1m,7,12,3,-0.08,-0.2,0.65,1.111,51.48,46.33,1.156,1.511,3.0
20,10,20,50,6m-1m,7,12,3,-0.08,-0.2,0.6,1.111,51.48,46.33,1.156,1.511,3.0
15,15,25,45,12m-1m,3,12,5,-0.08,,0.6,1.111,41.74,37.56,1.031,1.5,3.8
25,10,20,45,6m-1m,7,12,7,-0.12,-0.2,,1.11,38.34,34.54,1.09,1.46,6.8
20,5,30,45,12m,7,12,7,,-0.15,0.6,1.11,41.33,37.23,1.112,1.457,6.8
25,10,20,45,6m-1m,7,12,7,-0.12,-0.2,0.65,1.11,38.34,34.54,1.09,1.46,6.8
25,10,20,45,6m-1m,7,12,7,-0.12,-0.2,0.6,1.11,38.34,34.54,1.09,1.46,6.8
20,5,30,45,12m,7,12,7,,-0.15,0.65,1.11,41.33,37.23,1.112,1.457,6.8
20,5,30,45,12m,7,12,7,,-0.15,,1.11,41.33,37.23,1.112,1.457,6.8
15,15,25,45,12m-1m,7,12,5,-0.1,-0.2,0.6,1.11,43.14,38.87,1.104,1.47,5.0
15,15,25,45,12m-1m,7,12,5,-0.1,-0.2,0.65,1.11,43.14,38.87,1.104,1.47,5.0
10,10,30,50,12m-1m,3,8,7,-0.08,,,1.11,45.94,41.38,1.074,1.595,3.5
10,10,30,50,12m-1m,3,8,7,-0.08,,0.65,1.11,45.94,41.38,1.074,1.595,3.5
15,15,25,45,12m-1m,7,12,5,-0.1,-0.2,,1.11,43.14,38.87,1.104,1.47,5.0
10,10,30,50,12m-1m,3,8,7,-0.08,,0.6,1.11,45.94,41.38,1.074,1.595,3.5
25,10,20,45,6m-1m,3,12,7,-0.12,-0.15,,1.109,47.98,43.28,1.181,1.691,4.2
25,10,20,45,6m-1m,3,12,7,-0.12,-0.15,0.65,1.109,47.98,43.28,1.181,1.691,4.2
25,10,20,45,6m-1m,3,12,7,-0.12,-0.15,0.6,1.109,47.98,43.28,1.181,1.691,4.2
15,10,30,45,12m-1m,5,8,3,,-0.15,0.65,1.108,51.77,46.73,1.152,1.739,3.0
15,10,30,45,12m-1m,5,8,3,,-0.15,0.6,1.108,51.77,46.73,1.152,1.739,3.0
15,10,30,45,12m-1m,5,8,3,,-0.15,,1.108,51.77,46.73,1.152,1.739,3.0
20,0,40,40,12m,3,4,3,,,0.6,1.108,54.89,49.53,1.153,1.835,2.7
20,0,40,40,12m,3,4,3,,,0.65,1.108,54.89,49.53,1.153,1.835,2.7
20,0,40,40,12m,3,4,3,,,,1.108,54.89,49.53,1.153,1.835,2.7
15,10,25,50,6m-1m,7,15,5,-0.12,,0.65,1.107,43.33,39.15,1.105,1.502,5.0
15,10,25,50,6m-1m,7,15,5,-0.12,,,1.107,43.33,39.15,1.105,1.502,5.0
15,10,25,50,6m-1m,7,15,5,-0.12,,0.6,1.107,43.33,39.15,1.105,1.502,5.0
15,15,25,45,12m-1m,7,15,7,-0.08,,0.65,1.106,38.93,35.2,1.09,1.445,6.8
20,15,25,40,12m-1m,7,12,7,-0.08,-0.2,,1.106,40.01,36.16,1.104,1.492,6.8
20,15,25,40,12m-1m,7,12,7,-0.08,-0.2,0.65,1.106,40.01,36.16,1.104,1.492,6.8
20,15,25,40,12m-1m,7,12,7,-0.08,-0.2,0.6,1.106,40.01,36.16,1.104,1.492,6.8
25,10,20,45,6m-1m,5,12,5,-0.12,-0.15,0.65,1.106,38.91,35.2,1.055,1.48,4.8
20,5,35,40,12m,7,12,7,-0.1,-0.2,0.6,1.106,36.72,33.21,1.01,1.314,6.8
20,5,35,40,12m,7,12,7,-0.1,-0.2,0.65,1.106,36.72,33.21,1.01,1.314,6.8
20,5,35,40,12m,7,12,7,-0.1,-0.2,,1.106,36.72,33.21,1.01,1.314,6.8
15,15,25,45,12m-1m,7,15,7,-0.08,,,1.106,38.93,35.2,1.09,1.445,6.8
25,10,20,45,6m-1m,5,12,5,-0.12,-0.15,0.6,1.106,38.91,35.2,1.055,1.48,4.8
15,10,30,45,12m-1m,7,15,7,-0.08,-0.15,0.6,1.106,43.4,39.24,1.178,1.577,6.8
25,10,20,45,6m-1m,5,12,5,-0.12,-0.15,,1.106,38.91,35.2,1.055,1.48,4.8
15,10,30,45,12m-1m,7,15,7,-0.08,-0.15,,1.106,43.4,39.24,1.178,1.577,6.8
15,15,25,45,12m-1m,7,15,7,-0.08,,0.6,1.106,38.93,35.2,1.09,1.445,6.8
15,10,30,45,12m-1m,7,15,7,-0.08,-0.15,0.65,1.106,43.4,39.24,1.178,1.577,6.8
20,5,30,45,12m,3,4,7,-0.1,-0.2,0.65,1.105,55.55,50.27,1.17,1.784,2.8
20,5,30,45,12m,3,4,7,-0.1,-0.2,,1.105,55.55,50.27,1.17,1.784,2.8
20,5,30,45,12m,3,4,5,-0.1,-0.2,0.65,1.105,55.55,50.27,1.17,1.784,2.8
20,5,30,45,12m,3,4,5,-0.1,-0.2,,1.105,55.55,50.27,1.17,1.784,2.8
25,10,20,45,6m-1m,5,12,5,,-0.15,,1.105,38.14,34.51,1.041,1.462,4.8
20,5,30,45,12m,3,4,7,-0.1,-0.2,0.6,1.105,55.55,50.27,1.17,1.784,2.8
25,10,20,45,6m-1m,5,12,5,,-0.15,0.65,1.105,38.14,34.51,1.041,1.462,4.8
20,5,30,45,12m,3,4,5,-0.1,-0.2,0.6,1.105,55.55,50.27,1.17,1.784,2.8
25,10,20,45,6m-1m,5,12,5,,-0.15,0.6,1.105,38.14,34.51,1.041,1.462,4.8
20,5,30,45,12m,7,15,7,-0.1,-0.2,0.6,1.105,41.08,37.18,1.103,1.467,6.9
20,5,30,45,12m,7,15,7,-0.1,-0.2,0.65,1.105,41.08,37.18,1.103,1.467,6.9
20,5,30,45,12m,7,15,7,-0.1,-0.2,,1.105,41.08,37.18,1.103,1.467,6.9
10,10,30,50,12m-1m,3,8,3,-0.1,,0.6,1.104,49.59,44.9,1.098,1.584,2.9
10,10,30,50,12m-1m,3,8,3,-0.1,,0.65,1.104,49.59,44.9,1.098,1.584,2.9
20,15,25,40,12m-1m,3,15,5,-0.12,-0.15,0.65,1.104,40.77,36.94,1.012,1.466,3.8
20,15,25,40,12m-1m,3,15,5,-0.12,-0.15,,1.104,40.77,36.94,1.012,1.466,3.8
10,10,30,50,12m-1m,3,8,3,-0.1,,,1.104,49.59,44.9,1.098,1.584,2.9
20,15,25,40,12m-1m,3,15,5,-0.12,-0.15,0.6,1.104,40.77,36.94,1.012,1.466,3.8
20,10,20,50,6m-1m,7,12,7,-0.1,-0.2,0.65,1.103,39.13,35.46,1.098,1.444,6.8
20,5,25,50,6m-1m,7,15,5,-0.08,,0.65,1.103,41.75,37.86,1.083,1.452,5.0
20,5,25,50,6m-1m,7,15,5,-0.08,,,1.103,41.75,37.86,1.083,1.452,5.0
20,10,20,50,6m-1m,7,12,7,-0.1,-0.2,,1.103,39.13,35.46,1.098,1.444,6.8
20,5,25,50,6m-1m,7,15,5,-0.08,,0.6,1.103,41.75,37.86,1.083,1.452,5.0
20,0,45,35,12m,7,8,5,-0.1,-0.15,,1.103,52.49,47.58,1.249,1.723,5.0
20,10,20,50,6m-1m,7,12,7,-0.1,-0.2,0.6,1.103,39.13,35.46,1.098,1.444,6.8
20,0,45,35,12m,7,8,5,-0.1,-0.15,0.65,1.103,52.49,47.58,1.249,1.723,5.0
20,10,20,50,6m-1m,5,12,3,-0.08,-0.2,0.65,1.103,51.12,46.33,1.148,1.496,3.0
20,10,20,50,6m-1m,5,12,3,-0.08,-0.2,0.6,1.103,51.12,46.33,1.148,1.496,3.0
20,5,30,45,12m,3,4,3,,,,1.103,57.0,51.68,1.183,1.84,2.7
20,10,20,50,6m-1m,5,12,3,-0.08,-0.2,,1.103,51.12,46.33,1.148,1.496,3.0
20,5,30,45,12m,3,4,3,,,0.6,1.103,57.0,51.68,1.183,1.84,2.7
20,5,30,45,12m,3,4,3,,,0.65,1.103,57.0,51.68,1.183,1.84,2.7
20,0,45,35,12m,7,8,5,-0.1,-0.15,0.6,1.103,52.49,47.58,1.249,1.723,5.0
20,0,40,40,12m,3,4,3,,-0.2,,1.102,54.1,49.08,1.142,1.819,2.7
