regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.696,140.03,37.89,0.796,4.768,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.696,140.03,37.89,0.796,4.768,25
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.667,141.83,38.67,0.8,4.816,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.667,141.83,38.67,0.8,4.816,39
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.633,137.64,37.89,0.79,4.723,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.633,137.64,37.89,0.79,4.723,25
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.61,139.62,38.67,0.795,4.773,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.61,139.62,38.67,0.795,4.773,39
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.572,135.33,37.89,0.784,4.709,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.572,135.33,37.89,0.784,4.709,25
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.553,143.65,40.43,0.805,4.864,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.553,143.65,40.43,0.805,4.864,23
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.549,137.27,38.67,0.789,4.745,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.549,137.27,38.67,0.789,4.745,39
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.537,138.76,39.23,0.793,4.814,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.537,138.76,39.23,0.793,4.814,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.537,143.02,40.43,0.803,4.862,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.537,143.02,40.43,0.803,4.862,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.532,138.56,39.23,0.793,4.822,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.532,138.56,39.23,0.793,4.822,23
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.523,142.42,40.43,0.802,4.838,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.523,142.42,40.43,0.802,4.838,21
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.508,137.62,39.23,0.79,4.825,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.508,137.62,39.23,0.79,4.825,23
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.507,141.79,40.43,0.8,4.835,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.507,141.79,40.43,0.8,4.835,21
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.497,135.54,38.77,0.786,4.755,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.497,135.54,38.77,0.786,4.755,15
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.483,140.82,40.43,0.798,4.815,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.483,140.82,40.43,0.798,4.815,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.479,136.49,39.23,0.787,4.776,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.479,136.49,39.23,0.787,4.776,23
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.475,140.49,40.43,0.797,4.801,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.475,140.49,40.43,0.797,4.801,19
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.469,134.47,38.77,0.783,4.704,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.469,134.47,38.77,0.783,4.704,15
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.468,140.21,40.43,0.796,4.798,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.468,140.21,40.43,0.796,4.798,19
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.46,131.08,37.89,0.774,4.635,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.46,131.08,37.89,0.774,4.635,25
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.454,133.91,38.77,0.782,4.699,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.454,133.91,38.77,0.782,4.699,15
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.453,139.59,40.43,0.795,4.788,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.453,139.59,40.43,0.795,4.788,21
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.446,133.28,38.67,0.78,4.693,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.446,133.28,38.67,0.78,4.693,39
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.445,133.55,38.77,0.781,4.703,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.445,133.55,38.77,0.781,4.703,15
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.433,138.79,40.43,0.793,4.78,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.433,138.79,40.43,0.793,4.78,21
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.429,138.63,40.43,0.792,4.743,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.429,138.63,40.43,0.792,4.743,23
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.428,129.87,37.89,0.77,4.638,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.428,129.87,37.89,0.77,4.638,25
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.413,137.98,40.43,0.791,4.773,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.413,137.98,40.43,0.791,4.773,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.406,137.71,40.43,0.79,4.77,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.406,137.71,40.43,0.79,4.77,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.402,137.54,40.43,0.79,4.749,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.402,137.54,40.43,0.79,4.749,19
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.4,137.45,40.43,0.789,4.789,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.4,137.45,40.43,0.789,4.789,23
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.399,128.78,37.89,0.768,4.59,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.399,128.78,37.89,0.768,4.59,25
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.395,137.27,40.43,0.789,4.747,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.395,137.27,40.43,0.789,4.747,19
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.391,137.1,40.43,0.789,4.766,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.391,137.1,40.43,0.789,4.766,21
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.391,131.14,38.67,0.774,4.65,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.391,131.14,38.67,0.774,4.65,39
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.374,136.4,40.43,0.787,4.7,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.374,136.4,40.43,0.787,4.7,23
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.37,136.24,40.43,0.786,4.762,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.37,136.24,40.43,0.786,4.762,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.364,136.01,40.43,0.786,4.73,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.364,136.01,40.43,0.786,4.73,21
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.358,136.09,40.53,0.786,4.652,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.358,136.09,40.53,0.786,4.652,15
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.348,133.06,39.74,0.778,4.712,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.348,133.06,39.74,0.778,4.712,32
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.345,135.26,40.43,0.785,4.739,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.345,135.26,40.43,0.785,4.739,21
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.344,135.21,40.43,0.784,4.743,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.344,135.21,40.43,0.784,4.743,23
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.34,126.55,37.89,0.763,4.575,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.34,126.55,37.89,0.763,4.575,25
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.332,128.88,38.67,0.769,4.622,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,3.332,128.88,38.67,0.769,4.622,39
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.33,134.64,40.43,0.783,4.736,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.33,134.64,40.43,0.783,4.736,21
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.329,134.6,40.43,0.782,4.761,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.329,134.6,40.43,0.782,4.761,25
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.329,134.6,40.43,0.783,4.74,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.329,134.6,40.43,0.783,4.74,23
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.321,134.26,40.43,0.782,4.768,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.321,134.26,40.43,0.782,4.768,25
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.32,134.22,40.43,0.781,4.723,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.32,134.22,40.43,0.781,4.723,19
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.317,134.1,40.43,0.781,4.685,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.317,134.1,40.43,0.781,4.685,23
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.313,133.95,40.43,0.78,4.721,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.313,133.95,40.43,0.78,4.721,19
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.303,128.06,38.77,0.767,4.645,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.303,128.06,38.77,0.767,4.645,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.3,133.73,40.53,0.78,4.608,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.3,133.73,40.53,0.78,4.608,15
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.297,130.56,39.6,0.773,4.688,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.297,130.56,39.6,0.773,4.688,23
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.296,133.24,40.43,0.779,4.767,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.296,133.24,40.43,0.779,4.767,25
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.292,130.37,39.6,0.773,4.695,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.292,130.37,39.6,0.773,4.695,23
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.286,130.59,39.74,0.771,4.664,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.286,130.59,39.74,0.771,4.664,32
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.285,132.81,40.43,0.778,4.706,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.285,132.81,40.43,0.778,4.706,23
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.282,132.71,40.43,0.778,4.704,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.282,132.71,40.43,0.778,4.704,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.278,132.52,40.43,0.778,4.689,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.278,132.52,40.43,0.778,4.689,21
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.277,132.47,40.43,0.778,4.693,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.277,132.47,40.43,0.778,4.693,23
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.277,127.02,38.77,0.765,4.595,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.277,127.02,38.77,0.765,4.595,15
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.27,132.2,40.43,0.776,4.722,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.27,132.2,40.43,0.776,4.722,25
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.269,129.46,39.6,0.77,4.698,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.269,129.46,39.6,0.77,4.698,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.265,131.99,40.43,0.776,4.705,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.265,131.99,40.43,0.776,4.705,23
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.262,126.47,38.77,0.763,4.59,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.262,126.47,38.77,0.763,4.59,15
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.259,131.74,40.43,0.775,4.68,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.259,131.74,40.43,0.775,4.68,23
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.258,131.72,40.43,0.776,4.678,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.258,131.72,40.43,0.776,4.678,21
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.257,131.7,40.43,0.775,4.701,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.257,131.7,40.43,0.775,4.701,23
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.253,126.12,38.77,0.762,4.594,15
BL126_50pct_10d,V20Q0G45M35,V30Q15G25M30,3.253,126.12,38.77,0.762,4.594,15
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.246,131.25,40.43,0.774,4.668,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.246,131.25,40.43,0.774,4.668,19
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.241,128.36,39.6,0.767,4.65,23
DUAL_KP200+BL126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,3.241,128.36,39.6,0.767,4.65,23
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.241,134.11,41.37,0.782,4.696,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.241,134.11,41.37,0.782,4.696,45
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.24,130.99,40.43,0.774,4.665,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.24,130.99,40.43,0.774,4.665,19
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.227,130.48,40.43,0.772,4.621,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.227,130.48,40.43,0.772,4.621,23
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.217,130.07,40.43,0.772,4.663,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.217,130.07,40.43,0.772,4.663,21
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.216,131.13,40.78,0.774,4.662,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.216,131.13,40.78,0.774,4.662,27
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.213,130.21,40.53,0.771,4.576,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.213,130.21,40.53,0.771,4.576,15
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.201,121.29,37.89,0.748,4.504,25
BL126_40pct_5d,V20Q0G45M35,V30Q15G25M30,3.201,121.29,37.89,0.748,4.504,25
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.197,129.26,40.43,0.769,4.662,21
DUAL_KP200+BU126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.197,129.26,40.43,0.769,4.662,21
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.196,129.22,40.43,0.769,4.667,23
DUAL_KP200+BS126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.196,129.22,40.43,0.769,4.667,23
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.191,129.02,40.43,0.769,4.629,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.191,129.02,40.43,0.769,4.629,21
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.19,134.84,42.27,0.784,4.709,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.19,134.84,42.27,0.784,4.709,45
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.187,128.86,40.43,0.768,4.614,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.187,128.86,40.43,0.768,4.614,23
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.187,128.84,40.43,0.768,4.64,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.187,128.84,40.43,0.768,4.64,19
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.182,129.75,40.78,0.771,4.667,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.182,129.75,40.78,0.771,4.667,27
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.18,128.58,40.43,0.768,4.637,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.18,128.58,40.43,0.768,4.637,19
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.18,126.4,39.74,0.761,4.619,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.18,126.4,39.74,0.761,4.619,32
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.18,131.56,41.37,0.775,4.638,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.18,131.56,41.37,0.775,4.638,45
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.176,128.42,40.43,0.767,4.617,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.176,128.42,40.43,0.767,4.617,19
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.174,128.33,40.43,0.767,4.578,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.174,128.33,40.43,0.767,4.578,23
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.17,128.16,40.43,0.766,4.614,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.17,128.16,40.43,0.766,4.614,19
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.167,129.15,40.78,0.77,4.66,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.167,129.15,40.78,0.77,4.66,27
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.166,128.0,40.43,0.766,4.665,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.166,128.0,40.43,0.766,4.665,25
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.162,128.93,40.78,0.769,4.631,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.162,128.93,40.78,0.769,4.631,27
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.158,127.67,40.43,0.765,4.671,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.158,127.67,40.43,0.765,4.671,25
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.155,128.68,40.78,0.768,4.667,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.155,128.68,40.78,0.768,4.667,27
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.133,126.67,40.43,0.763,4.669,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.133,126.67,40.43,0.763,4.669,25
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.132,127.71,40.78,0.766,4.589,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.132,127.71,40.78,0.766,4.589,27
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.119,126.1,40.43,0.761,4.563,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.119,126.1,40.43,0.761,4.563,23
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,3.117,126.76,40.67,0.761,4.638,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,3.117,126.76,40.67,0.761,4.638,18
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.115,128.89,41.37,0.769,4.625,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.115,128.89,41.37,0.769,4.625,45
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.114,126.97,40.78,0.764,4.608,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,3.114,126.97,40.78,0.764,4.608,27
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.112,125.82,40.43,0.76,4.601,21
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V30Q15G25M30,3.112,125.82,40.43,0.76,4.601,21
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.108,125.66,40.43,0.76,4.625,25
DUAL_KP200+KD200_OR_5d,V20Q0G45M35,V30Q15G25M30,3.108,125.66,40.43,0.76,4.625,25
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.097,125.22,40.43,0.758,4.59,19
DUAL_KP200+BU126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.097,125.22,40.43,0.758,4.59,19
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.096,123.06,39.74,0.752,4.572,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.096,123.06,39.74,0.752,4.572,32
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.093,125.04,40.43,0.758,4.594,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.093,125.04,40.43,0.758,4.594,23
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.091,124.97,40.43,0.758,4.587,19
DUAL_KP200+BS126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,3.091,124.97,40.43,0.758,4.587,19
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.087,125.11,40.53,0.758,4.505,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,3.087,125.11,40.53,0.758,4.505,15
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.075,122.23,39.74,0.749,4.541,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.075,122.23,39.74,0.749,4.541,32
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,3.075,124.61,40.53,0.756,4.561,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,3.075,124.61,40.53,0.756,4.561,26
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,3.074,125.02,40.67,0.756,4.595,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,3.074,125.02,40.67,0.756,4.595,18
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.073,124.25,40.43,0.756,4.593,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.073,124.25,40.43,0.756,4.593,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.067,124.0,40.43,0.756,4.569,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.067,124.0,40.43,0.756,4.569,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.066,123.96,40.43,0.756,4.59,23
DUAL_KP200+KD150_OR_5d,V20Q0G45M35,V30Q15G25M30,3.066,123.96,40.43,0.756,4.59,23
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.066,129.61,42.27,0.771,4.637,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.066,129.61,42.27,0.771,4.637,45
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.064,124.94,40.78,0.758,4.573,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,3.064,124.94,40.78,0.758,4.573,27
