ticker,name,strategy,current_price,daily_return,per,pbr,market_cap,rsi,bb_position,ma_div_20,ma_div_60,52w_position,from_52w_high,from_52w_low,volume_signal,entry_score,score_details
278470,에이피알,B,270000,-2.3508137432188065,43.15233497011102,28.982726842558076,101062.7685,73.5,0.7363331929060066,9.1901728844404,11.084444749202863,0.9344262295081968,-5.594405594405594,542.8571428571429,0.6767284292676752,0.1475410017591189,"{'rsi': 0.0, 'bollinger': np.float64(0.26366680709399337), '52week': np.float64(0.06557377049180324), 'ma': np.float64(0.22288888126992842), 'volume': np.float64(0.3383642146338376)}"
214180,헥토이노베이션,B,19420,-4.334975369458128,6.503381111855671,0.7022855194544949,2523.3118714,67.53507014028057,0.8336574915671422,14.833101735505425,17.739784163938403,0.8372811534500515,-7.523809523809525,72.01062887511071,0.847519891593917,0.14303109870730898,"{'rsi': np.float64(0.061623246492985825), 'bollinger': np.float64(0.1663425084328578), '52week': np.float64(0.1627188465499485), 'ma': np.float64(0.05650539590153993), 'volume': np.float64(0.4237599457969585)}"
052400,코나아이,A,61500,-1.1254019292604502,14.563291,3.7632033466386554,8956.423965,72.84552845528455,0.9680795429074273,26.374190896948523,28.600554132469025,0.6730930427493713,-24.074074074074073,188.05620608899298,1.0575469134750182,0.14098817640492262,"{'rsi': 0.0, 'bollinger': np.float64(0.03192045709257274), '52week': np.float64(0.3269069572506287), 'ma': 0.0, 'volume': np.float64(0.5287734567375091)}"
001060,JW중외제약,A,31100,-1.8927444794952681,11.531726480891718,2.0451635780852864,7241.92423,62.096774193548384,0.9481642485756377,9.923124502960148,15.929423459244527,0.9487617421007686,-1.8927444794952681,55.577788894447224,0.6357821427928279,0.12471386589342166,"{'rsi': np.float64(0.1975806451612904), 'bollinger': np.float64(0.05183575142436225), '52week': np.float64(0.05123825789923142), 'ma': np.float64(0.10176441351888683), 'volume': np.float64(0.3178910713964139)}"
036620,감성코퍼레이션,B,6930,5.159332321699544,20.56364370590164,5.416158316321244,6271.9113303,86.32075471698113,1.0,22.60061919504644,17.95744680851064,1.0,0.0,130.61564059900167,2.1610493320646116,0.1102127659574468,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.0), 'ma': np.float64(0.051063829787234026), 'volume': 1.0}"
095660,네오위즈,B,30500,-1.4539579967689822,40.89772319018405,1.1885057728650383,6666.32888,75.24271844660194,0.9540090249093343,14.414329925912032,18.804167883922485,0.9652509652509652,-1.4539579967689822,69.44444444444444,1.3839987864562127,0.09306455360859006,"{'rsi': 0.0, 'bollinger': np.float64(0.04599097509066574), '52week': np.float64(0.03474903474903479), 'ma': np.float64(0.029895802901937874), 'volume': np.float64(0.6919993932281063)}"
402340,SK스퀘어,A,570000,7.344632768361582,10.754128774460792,3.02781531207271,752896.5555,84.50363196125907,1.0,26.56119900083264,61.389269029304906,1.0,0.0,657.9787234042553,1.7018100122577515,0.08509050061288759,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.0), 'ma': 0.0, 'volume': np.float64(0.8509050061288758)}"
000660,SK하이닉스,B,909000,5.574912891986063,18.532170295644722,6.617124618999003,6617541.49785,77.3972602739726,1.0,18.71490139741413,42.77486910994766,1.0,0.0,451.5776699029126,1.6263219756202705,0.08131609878101353,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.0), 'ma': 0.0, 'volume': np.float64(0.8131609878101352)}"
403870,HPSP,B,46500,4.8478015783540025,47.1165148371532,13.758221486438886,39059.5908,83.94736842105263,1.0,28.541810642709052,43.41155002698604,1.0,0.0,118.30985915492957,1.3804743179602743,0.06902371589801372,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.0), 'ma': 0.0, 'volume': np.float64(0.6902371589801372)}"
037460,삼지전자,A,22800,4.10958904109589,3.6584297109144543,0.5464272310177706,3720.623016,86.33017875920083,1.0,28.584722104728872,53.40794401955726,1.0,0.0,160.8695652173913,1.201744270270813,0.060087213513540655,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.0), 'ma': 0.0, 'volume': np.float64(0.6008721351354065)}"
